# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.311507,0.000000,697.000000
0.005831,69.322803,0.404193,697.002357
0.011661,69.333311,0.808448,697.007070
0.021661,69.351291,1.501871,697.018622
0.031661,69.369259,2.195473,697.037109
0.041661,69.387182,2.889256,697.062532
0.051661,69.405039,3.583217,697.094895
0.061661,69.422859,4.277356,697.134198
0.071661,69.440572,4.971673,697.180443
0.081661,69.458308,5.666168,697.233632
0.091661,69.475925,6.360839,697.293767
0.101661,69.538428,7.055911,697.360851
0.111661,69.564513,7.751425,697.434887
0.121661,69.582074,8.447158,697.515880
0.131661,69.599534,9.143066,697.603831
0.141661,69.616993,9.839149,697.698743
0.151661,69.634431,10.535406,697.800615
0.161661,69.651760,11.231837,697.909452
0.171661,69.669095,11.928441,698.025253
0.181661,69.686367,12.625219,698.148021
0.191661,69.703578,13.322168,698.277758
0.201661,69.761884,14.019461,698.414466
0.211661,69.787013,14.717234,698.558149
0.221661,69.804149,15.415196,698.708811
0.231661,69.821260,16.113323,698.866453
0.241661,69.838312,16.811621,699.031078
0.251661,69.855309,17.510089,699.202687
0.261661,69.872256,18.208727,699.381281
0.271661,69.889146,18.907534,699.566862
0.281661,69.906012,19.606510,699.759432
0.291661,69.922854,20.305654,699.958993
0.301661,69.978920,21.005130,700.165546
0.311661,70.003488,21.705042,700.379097
0.321661,70.020220,22.405161,700.599648
0.331661,70.036896,23.105447,700.827201
0.341661,70.053517,23.805899,701.061758
0.351661,70.070083,24.506517,701.303320
0.361661,70.086698,25.207300,701.551889
0.371661,70.103155,25.908250,701.807467
0.381661,70.119659,26.609364,702.070055
0.391661,70.136109,27.310643,702.339655
0.401661,70.189965,28.012273,702.616270
0.411661,70.213949,28.714293,702.899902
0.421661,70.230287,29.416514,703.190556
0.431661,70.246604,30.118898,703.488233
0.441661,70.262799,30.821445,703.792935
0.451661,70.278939,31.524154,704.104663
0.461661,70.295127,32.227024,704.423419
0.471661,70.311260,32.930056,704.749204
0.481661,70.327239,33.633249,705.082021
0.491661,70.343265,34.336601,705.421870
0.501661,70.395147,35.040293,705.768755
0.511661,70.418583,35.744362,706.122678
0.521661,70.434497,36.448627,706.483643
0.531661,70.450323,37.153051,706.851651
0.541661,70.466198,37.857634,707.226705
0.551661,70.481915,38.562375,707.608805
0.561661,70.497679,39.267273,707.997953
0.571661,70.513390,39.972328,708.394151
0.581661,70.529014,40.677540,708.797400
0.591661,70.544619,41.382908,709.207703
0.601661,70.594522,42.088604,709.625060
0.603202,70.601219,42.197388,709.690000
0.607506,70.610908,42.501320,709.872939
0.611811,70.617724,42.805280,710.057187
0.620419,70.631090,43.413259,710.428299
0.629028,70.644424,44.021352,710.804645
0.637637,70.657662,44.629560,711.186227
0.647637,70.673041,45.336213,711.636056
0.657637,70.688209,46.043018,712.092952
0.667637,70.703617,46.749976,712.556917
0.677637,70.718693,47.457087,713.027952
0.687637,70.734105,48.164350,713.506059
0.697637,70.749236,48.871767,713.991240
0.707637,70.804249,49.579501,714.483496
0.717637,70.819354,50.287619,714.982831
0.727637,70.834552,50.995888,715.489249
0.737637,70.849429,51.704308,716.002750
0.747637,70.864376,52.412877,716.523336
0.757637,70.879449,53.121596,717.051008
0.767637,70.894099,53.830464,717.585768
0.777637,70.908643,54.539477,718.127618
0.787637,70.923662,55.248638,718.676558
0.797637,70.938321,55.957947,719.232591
0.807637,70.991468,56.667562,719.795718
0.817637,71.006220,57.377580,720.365943
0.827637,71.020719,58.087711,720.943270
0.837637,71.035250,58.797987,721.527698
0.847637,71.049797,59.508407,722.119230
0.857637,71.064253,60.218971,722.717867
0.867637,71.078815,60.929678,723.323610
0.877637,71.093232,61.640529,723.936461
0.887637,71.107563,62.351522,724.556421
0.897637,71.122060,63.062656,725.183492
0.907637,71.173170,63.774087,725.817676
0.917637,71.187464,64.485903,726.458975
0.927637,71.201722,65.197829,727.107394
0.937637,71.215989,65.909895,727.762932
0.947637,71.230327,66.622102,728.425592
0.957637,71.244299,67.334447,729.095375
0.967637,71.258248,68.046929,729.772281
0.977637,71.272112,68.759547,730.456314
0.987637,71.286399,69.472302,731.147473
0.997637,71.300169,70.185194,731.845760
1.007637,71.349646,70.898370,732.551178
1.017637,71.363694,71.611919,733.263729
1.027637,71.377400,72.325575,733.983416
1.037637,71.391384,73.039365,734.710241
1.047637,71.405087,73.753290,735.444204
1.057637,71.418515,74.467348,736.185307
1.067637,71.432198,75.181539,736.933552
1.077637,71.445647,75.895862,737.688939
1.087637,71.459295,76.610318,738.451469
1.097637,71.472745,77.324908,739.221145
1.107637,71.520358,78.039771,739.997969
1.117637,71.534043,78.754996,740.781942
1.127637,71.547483,79.470327,741.573069
1.137637,71.560497,80.185788,742.371349
1.147637,71.573945,80.901381,743.176785
1.157637,71.586886,81.617105,743.989377
1.167637,71.600097,82.332959,744.809128
1.177637,71.613189,83.048944,745.636037
1.187637,71.626262,83.765061,746.470107
1.197637,71.638990,84.481308,747.311339
1.207637,71.684828,85.197822,748.159734
1.217637,71.697942,85.914686,749.015296
1.227637,71.710760,86.631656,749.878028
1.237637,71.723478,87.348755,750.747930
1.247637,71.735942,88.065983,751.625004
1.257637,71.748549,88.783339,752.509250
1.267637,71.760991,89.500824,753.400671
1.277637,71.773440,90.218438,754.299268
1.287637,71.785781,90.936179,755.205041
1.294888,71.794730,91.456695,755.866309
1.302139,71.830987,91.977378,756.531353
1.309390,71.844443,92.498243,757.200172
1.319390,71.856619,93.216707,758.128747
1.329390,71.868849,93.935297,759.064507
1.339390,71.880898,94.654013,760.007454
1.349390,71.892889,95.372852,760.957588
1.359390,71.904941,96.091816,761.914911
1.369390,71.916818,96.810903,762.879425
1.379390,71.928643,97.530112,763.851130
1.389390,71.940306,98.249441,764.830028
1.399390,71.960478,98.968934,765.816119
1.409390,71.994597,99.688698,766.809408
1.419390,72.006243,100.408666,767.809894
1.429390,72.017861,101.128777,768.817581
1.439390,72.029682,101.849005,769.832470
1.449390,72.041270,102.569342,770.854561
1.459390,72.052923,103.289786,771.883857
1.469390,72.064349,104.010338,772.920358
1.479390,72.076088,104.730997,773.964064
1.489390,72.087687,105.451761,775.014978
1.499390,72.107577,106.172673,776.073100
1.509390,72.140950,106.893834,777.138432
1.519390,72.152838,107.615182,778.210977
1.529390,72.164609,108.336657,779.290736
1.539390,72.176205,109.058233,780.377711
1.549390,72.187998,109.779902,781.471901
1.559390,72.199442,110.501664,782.573309
1.569390,72.211066,111.223520,783.681935
1.579390,72.222697,111.945470,784.797780
1.589390,72.234213,112.667516,785.920844
1.599390,72.253741,113.389694,787.051130
1.609390,72.285944,114.112103,788.188639
1.619390,72.297304,114.834711,789.333373
1.629390,72.308645,115.557445,790.485334
1.639390,72.319576,116.280264,791.644522
1.649390,72.330672,117.003166,792.810939
1.659390,72.341644,117.726162,793.984586
1.669390,72.352338,118.449257,795.165463
1.679390,72.363140,119.172450,796.353571
1.689390,72.373565,119.895740,797.548912
1.699390,72.391910,120.619170,798.751487
1.709390,72.422156,121.342835,799.961297
1.719390,72.432665,122.066679,801.178344
1.729390,72.442728,122.790650,802.402631
1.739390,72.452609,123.514724,803.634157
1.749390,72.462541,124.238898,804.872925
1.759390,72.472347,124.963174,806.118936
1.769390,72.481910,125.687553,807.372189
1.779390,72.491351,126.412038,808.632687
1.789390,72.500958,127.136631,809.900430
1.799390,72.517778,127.861367,811.175420
1.809390,72.546278,128.586338,812.457658
1.819390,72.555455,129.311514,813.747147
1.829390,72.564717,130.036834,815.043889
1.839390,72.573681,130.762257,816.347884
1.849390,72.582465,131.487777,817.659134
1.859390,72.591348,132.213399,818.977640
1.869390,72.600055,132.939127,820.303402
1.879390,72.608665,133.664960,821.636423
1.889390,72.617575,134.390900,822.976702
1.899390,72.633557,135.116981,824.324241
1.909390,72.660787,135.843287,825.679042
1.919390,72.669793,136.569790,827.041108
1.929390,72.678407,137.296421,828.410438
1.939390,72.686974,138.023141,829.787036
1.949390,72.695652,138.749946,831.170902
1.959390,72.704325,139.476842,832.562035
1.969390,72.712998,140.203834,833.960439
1.979390,72.721687,140.930917,835.366112
1.989390,72.730434,141.658090,836.779057
1.999390,72.746233,142.385383,838.199275
2.009390,72.772945,143.112876,839.626766
2.019390,72.781952,143.840544,841.061533
2.029390,72.790627,144.568319,842.503577
2.039390,72.799447,145.296165,843.952899
2.049390,72.808014,146.024077,845.409500
2.059390,72.816471,146.752060,846.873381
2.069390,72.825272,147.480120,848.344542
2.079390,72.833635,148.208254,849.822984
2.089390,72.842155,148.936460,851.308707
2.099390,72.857656,149.664768,852.801713
2.109390,72.883817,150.393259,854.302003
2.119390,72.892440,151.121908,855.809579
2.129390,72.900929,151.850649,857.324442
2.139390,72.909420,152.579449,858.846592
2.149390,72.917826,153.308305,860.376031
2.159390,72.925916,154.037225,861.912759
2.169390,72.934175,154.766214,863.456776
2.179390,72.942136,155.495273,865.008083
2.189390,72.950291,156.224402,866.566681
2.199390,72.964725,156.953633,868.132571
2.209390,72.989145,157.683046,869.705755
2.219390,72.996640,158.412617,871.286233
2.229390,73.003622,159.142285,872.874007
2.239390,73.010844,159.872020,874.469079
2.249390,73.017683,160.601822,876.071448
2.259390,73.024344,161.331701,877.681115
2.269390,73.030656,162.061660,879.298082
2.279390,73.037136,162.791701,880.922349
2.289390,73.043166,163.521823,882.553916
2.299390,73.055741,164.252057,884.192786
2.309390,73.077903,164.982478,885.838958
2.319390,73.084010,165.713064,887.492436
2.329390,73.089494,166.443755,889.153220
2.339390,73.095112,167.174516,890.821311
2.349390,73.100798,167.905346,892.496710
2.359390,73.106296,168.636249,894.179418
2.369390,73.111732,169.367229,895.869436
2.379390,73.117507,170.098283,897.566763
2.389390,73.123034,170.829408,899.271402
2.399390,73.134875,171.560628,900.983352
2.409390,73.156150,172.292012,902.702615
2.419390,73.162052,173.023534,904.429192
2.429390,73.167682,173.755135,906.163086
2.439390,73.173676,174.486782,907.904295
2.449390,73.179340,175.218468,909.652821
2.459390,73.185324,175.950199,911.408665
2.469390,73.191160,176.681976,913.171826
2.479390,73.196864,177.413796,914.942304
2.489390,73.202805,178.145654,916.720102
2.499390,73.214825,178.877580,918.505218
2.509390,73.236082,179.609643,920.297654
2.519390,73.241503,180.341817,922.097411
2.529390,73.246994,181.074046,923.904490
2.539390,73.252642,181.806301,925.718892
2.549390,73.257812,182.538579,927.540616
2.559390,73.262943,183.270887,929.369664
2.569390,73.267843,184.003230,931.206034
2.579390,73.272585,184.735607,933.049728
2.589390,73.276926,185.468016,934.900746
2.599390,73.287529,186.200486,936.759089
2.609390,73.306611,186.933088,938.624757
2.619390,73.310762,187.665800,940.497751
2.629390,73.314275,188.398566,942.378073
2.639390,73.317746,189.131357,944.265722
2.649390,73.320956,189.864170,946.160700
2.659390,73.324259,190.597013,948.063006
