# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.333063,0.000000,697.000000
0.005836,69.344366,0.403810,697.002357
0.011672,69.354880,0.807682,697.007070
0.021672,69.372854,1.499791,697.018608
0.031672,69.390817,2.192080,697.037067
0.041672,69.408733,2.884548,697.062450
0.051672,69.426577,3.577194,697.094759
0.061672,69.444383,4.270018,697.133995
0.071672,69.462080,4.963019,697.180160
0.081672,69.479798,5.656197,697.233256
0.091672,69.497396,6.349551,697.293285
0.101672,69.559957,7.043305,697.360249
0.111672,69.585961,7.737501,697.434153
0.121672,69.603501,8.431914,697.515000
0.131672,69.620939,9.126502,697.602793
0.141672,69.638376,9.821263,697.697531
0.151672,69.655799,10.516199,697.799219
0.161672,69.673102,11.211308,697.907856
0.171672,69.690411,11.906589,698.023446
0.181672,69.707656,12.602043,698.145989
0.191672,69.724838,13.297668,698.275487
0.201672,69.783179,13.993637,698.411944
0.211672,69.808218,14.690083,698.555362
0.221672,69.825322,15.386718,698.705746
0.231672,69.842398,16.083517,698.863097
0.241672,69.859413,16.780486,699.027417
0.251672,69.876376,17.477625,699.198707
0.261672,69.893282,18.174932,699.376970
0.271672,69.910130,18.872408,699.562207
0.281672,69.926951,19.570052,699.754419
0.291672,69.943747,20.267864,699.953609
0.301672,69.999822,20.966007,700.159778
0.311672,70.024284,21.664610,700.372930
0.321672,70.040963,22.363399,700.593070
0.331672,70.057583,23.062348,700.820199
0.341672,70.074145,23.761462,701.054318
0.351672,70.090652,24.460741,701.295429
0.361672,70.107202,25.160185,701.543533
0.371672,70.123593,25.859793,701.798633
0.381672,70.140027,26.559565,702.060730
0.391672,70.156404,27.259501,702.329825
0.401672,70.210237,27.959787,702.605922
0.411672,70.234088,28.660460,702.889023
0.421672,70.250343,29.361334,703.179132
0.431672,70.266574,30.062370,703.476251
0.441672,70.282679,30.763567,703.780380
0.451672,70.298725,31.464924,704.091523
0.461672,70.314815,32.166442,704.409680
0.471672,70.330848,32.868120,704.734852
0.481672,70.346720,33.569957,705.067043
0.491672,70.362635,34.271953,705.406252
0.501672,70.414452,34.974287,705.752484
0.511672,70.437721,35.676995,706.105740
0.521672,70.453511,36.379898,706.466024
0.531672,70.469209,37.082958,706.833339
0.541672,70.484948,37.786175,707.207684
0.551672,70.500525,38.489549,707.589063
0.561672,70.516147,39.193078,707.977476
0.571672,70.531793,39.896763,708.372925
0.581672,70.547381,40.600603,708.775412
0.591672,70.562944,41.304600,709.184938
0.601672,70.612854,42.008923,709.601506
0.603111,70.619201,42.110304,709.662025
0.605187,70.627323,42.256521,709.749723
0.607262,70.631184,42.402746,709.837725
0.611413,70.637771,42.695210,710.014336
0.615563,70.644346,42.987703,710.192161
0.619714,70.650889,43.280225,710.371200
0.629714,70.666411,43.985079,710.807527
0.639714,70.681723,44.690090,711.250902
0.649714,70.696936,45.395251,711.701329
0.659714,70.712448,46.100558,712.158808
0.662168,70.716042,46.273658,712.272148
0.664622,70.719903,46.446768,712.385914
0.667076,70.723442,46.619885,712.500104
0.676519,70.737802,47.286150,712.943491
0.685962,70.751939,47.952538,713.393171
0.695406,70.766115,48.619045,713.849143
0.705406,70.820380,49.325173,714.338865
0.715406,70.835984,50.031629,714.835649
0.725406,70.850866,50.738212,715.339498
0.735406,70.865681,51.444915,715.850413
0.745406,70.880444,52.151732,716.368397
0.755406,70.895264,52.858661,716.893449
0.765406,70.909932,53.565696,717.425570
0.775406,70.924513,54.272832,717.964763
0.785406,70.939163,54.980063,718.511028
0.795406,70.953841,55.687386,719.064365
0.805406,71.006165,56.394950,719.624776
0.815406,71.021607,57.102846,720.192265
0.825406,71.036053,57.810788,720.766833
0.835406,71.051103,58.518796,721.348481
0.845406,71.065341,59.226863,721.937209
0.855406,71.080162,59.934979,722.533018
0.865406,71.094901,60.643141,723.135909
0.875406,71.109908,61.351340,723.745881
0.885406,71.124524,62.059567,724.362936
0.895406,71.139475,62.767813,724.987073
0.905406,71.190703,63.476221,725.618293
0.915406,71.206826,64.184877,726.256598
0.925406,71.221990,64.893503,726.901990
0.935406,71.237304,65.602114,727.554468
0.945406,71.252891,66.310700,728.214032
0.955406,71.268439,67.019255,728.880682
0.965406,71.284056,67.727765,729.554417
0.975406,71.300089,68.436223,730.235237
0.985406,71.316142,69.144621,730.923141
0.995406,71.332347,69.852949,731.618129
1.005406,71.383589,70.561326,732.320200
1.015406,71.400832,71.269891,733.029356
1.025406,71.417616,71.978292,733.745597
1.035406,71.434275,72.686599,734.468922
1.045406,71.451313,73.394789,735.199329
1.055406,71.468563,74.102857,735.936817
1.065406,71.485795,74.810793,736.681386
1.075406,71.503279,75.518591,737.433033
1.085406,71.520945,76.226243,738.191757
1.095406,71.538468,76.933744,738.957557
1.105406,71.590006,77.641211,739.730432
1.115406,71.608813,78.348785,740.510382
1.125406,71.626813,79.056129,741.297407
1.135406,71.645272,79.763318,742.091504
1.145406,71.663127,80.470337,742.892672
1.155406,71.681567,81.177182,743.700910
1.165406,71.699855,81.883856,744.516215
1.175406,71.718067,82.590358,745.338587
1.185406,71.736302,83.296688,746.168022
1.195406,71.754694,84.002852,747.004520
1.205406,71.804962,84.708986,747.848079
1.215406,71.823886,85.415177,748.698700
1.225406,71.841865,86.121194,749.556382
1.235406,71.859569,86.827067,750.421123
1.245406,71.877069,87.532801,751.292923
1.255406,71.894347,88.238408,752.171779
1.265406,71.911415,88.943897,753.057691
1.275406,71.928134,89.649281,753.950657
1.285406,71.944432,90.354571,754.850676
1.295406,71.960616,91.059780,755.757748
1.305406,72.007658,91.765041,756.671872
1.315406,72.024153,92.470500,757.593049
1.325406,72.038798,93.175890,758.521281
1.335406,72.053353,93.881251,759.456567
1.345406,72.067471,94.586613,760.398906
1.355406,72.081304,95.291996,761.348299
1.365406,72.094492,95.997417,762.304746
1.375406,72.107438,96.702895,763.268248
1.385406,72.119573,97.408449,764.238804
1.395406,72.131465,98.114098,765.216417
1.405406,72.172856,98.819974,766.201087
1.415406,72.184755,99.526194,767.192818
1.425406,72.195030,100.232552,768.191611
1.435406,72.205142,100.939080,769.197469
