# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,71.178850,0.000000,697.000000
0.005755,71.187274,0.409512,697.002357
0.011510,71.195661,0.819072,697.007070
0.021510,71.210151,1.530807,697.018820
0.031510,71.224507,2.242685,697.037687
0.041510,71.238762,2.954706,697.063674
0.051510,71.252890,3.666869,697.096782
0.061510,71.266815,4.379173,697.137012
0.071510,71.280616,5.091615,697.184366
0.081510,71.294240,5.804194,697.238845
0.091510,71.307662,6.516908,697.300451
0.101510,71.321079,7.229756,697.369184
0.111510,71.334314,7.942738,697.445047
0.121510,71.347415,8.655851,697.528040
0.131510,71.360390,9.369095,697.618164
0.141510,71.373164,10.082467,697.715422
0.151510,71.385886,10.795966,697.819814
0.161510,71.398460,11.509592,697.931342
0.171510,71.410876,12.223343,698.050007
0.181510,71.423186,12.937218,698.175810
0.191510,71.435267,13.651214,698.308752
0.201510,71.447245,14.365331,698.448834
0.211510,71.459121,15.079567,698.596059
0.221510,71.470895,15.793921,698.750426
0.231510,71.482567,16.508392,698.911938
0.241510,71.494142,17.222980,699.080595
0.251510,71.505452,17.937682,699.256398
0.261510,71.516626,18.652496,699.439349
0.271510,71.527700,19.367422,699.629448
0.281510,71.538674,20.082457,699.826698
0.291510,71.549554,20.797602,700.031098
0.301510,71.560341,21.512855,700.242650
0.311510,71.570844,22.228215,700.461356
0.321510,71.581217,22.943679,700.687215
0.331510,71.591492,23.659246,700.920230
0.341510,71.601671,24.374915,701.160400
0.351510,71.611754,25.090686,701.407728
0.361510,71.621740,25.806557,701.662214
0.371510,71.631436,26.522526,701.923860
0.381510,71.641007,27.238592,702.192665
0.391510,71.650481,27.954752,702.468632
0.401510,71.659857,28.671007,702.751761
0.411510,71.669136,29.387355,703.042053
0.421510,71.678317,30.103796,703.339508
0.431510,71.687203,30.820327,703.644129
0.441510,71.695965,31.536946,703.955915
0.451510,71.704630,32.253652,704.274868
0.461510,71.713198,32.970444,704.600988
0.471510,71.721667,33.687322,704.934277
0.481510,71.730038,34.404283,705.274735
0.491510,71.738102,35.121327,705.622363
0.501510,71.746051,35.838451,705.977162
0.511510,71.753901,36.555653,706.339132
0.521510,71.761653,37.272934,706.708275
0.531510,71.769304,37.990291,707.084592
0.541510,71.776852,38.707725,707.468082
0.551510,71.784091,39.425233,707.858746
0.561510,71.791218,40.142812,708.256586
0.571510,71.798247,40.860462,708.661603
0.581510,71.805171,41.578182,709.073796
0.591510,71.811992,42.295970,709.493167
0.601510,71.818713,43.013826,709.919716
0.611510,71.825078,43.731748,710.353444
0.621510,71.831335,44.449733,710.794351
0.623825,71.832769,44.615951,710.897442
0.625098,71.839628,44.707401,710.954377
0.626372,71.840384,44.798851,711.011428
0.628919,71.842002,44.981755,711.125764
0.631466,71.843726,45.164662,711.240566
0.634013,71.845167,45.347574,711.355833
0.644013,71.851209,46.065760,711.812900
0.654013,71.857142,46.784004,712.277148
0.664013,71.863133,47.502307,712.748580
0.674013,71.868958,48.220669,713.227195
0.684013,71.874583,48.939085,713.712993
0.694013,71.880000,49.657552,714.205977
0.704013,71.885186,50.376068,714.706145
0.714013,71.890351,51.094629,715.213498
0.724013,71.895406,51.813234,715.728037
0.727052,71.897016,52.031614,715.885821
0.730091,71.898425,52.249998,716.044268
0.733129,71.900077,52.468386,716.203379
0.736168,71.901612,52.686778,716.363153
0.746168,71.906577,53.405474,716.893615
0.756168,71.911386,54.124207,717.431263
0.766168,71.916070,54.842973,717.976099
0.776168,71.920434,55.561770,718.528123
0.786168,71.924846,56.280592,719.087334
0.796168,71.929024,56.999438,719.653734
0.806168,71.933165,57.718304,720.227323
0.816168,71.937324,58.437187,720.808101
0.826168,71.941296,59.156084,721.396067
0.836168,71.945375,59.874992,721.991222
0.846168,71.949285,60.593908,722.593567
0.856168,71.952950,61.312826,723.203100
0.866168,71.956404,62.031740,723.819823
0.876168,71.959851,62.750647,724.443735
0.886168,71.963194,63.469541,725.074836
0.896168,71.966575,64.188418,725.713126
0.906168,71.969801,64.907273,726.358604
0.916168,71.973170,65.626101,727.011271
0.926168,71.976272,66.344896,727.671126
0.936168,71.979167,67.063651,728.338169
0.946168,71.982052,67.782359,729.012399
0.956168,71.984908,68.501012,729.693816
0.966168,71.987721,69.219605,730.382419
0.976168,71.990341,69.938130,731.078208
0.986168,71.993051,70.656579,731.781182
0.996168,71.995828,71.374944,732.491339
1.006168,71.998366,72.093217,733.208680
1.016168,72.000944,72.811389,733.933203
1.026168,72.003293,73.529450,734.664908
1.036168,72.005552,74.247389,735.403792
1.046168,72.007896,74.965197,736.149855
1.056168,72.010114,75.682859,736.903095
1.066168,72.012603,76.400367,737.663512
1.076168,72.015059,77.117707,738.431102
1.086168,72.017662,77.834867,739.205865
1.096168,72.020262,78.551833,739.987799
1.106168,72.022485,79.268589,740.776901
1.116168,72.024855,79.985124,741.573170
1.126168,72.027104,80.701422,742.376603
1.136168,72.029425,81.417472,743.187198
1.146168,72.031733,82.133260,744.004951
1.156168,72.033953,82.848774,744.829862
1.166168,72.036427,83.564001,745.661926
1.176168,72.038602,84.278928,746.501141
1.186168,72.040759,84.993544,747.347503
1.196168,72.042692,85.707833,748.201011
1.206168,72.044617,86.421785,749.061659
1.216168,72.046578,87.135389,749.929445
1.226168,72.048431,87.848634,750.804366
1.236168,72.050304,88.561511,751.686417
1.246168,72.052211,89.274013,752.575595
1.256168,72.053876,89.986132,753.471896
1.266168,72.055282,90.697858,754.375316
1.276168,72.056528,91.409186,755.285851
1.286168,72.057570,92.120109,756.203498
1.296168,72.058634,92.830625,757.128252
1.306168,72.059562,93.540731,758.060109
1.316168,72.060270,94.250428,758.999066
1.326168,72.060825,94.959715,759.945117
1.336168,72.061349,95.668596,760.898258
1.346168,72.061392,96.377073,761.858487
1.356168,72.061330,97.085151,762.825799
1.366168,72.061157,97.792838,763.800189
1.376168,72.060536,98.500141,764.781654
1.386168,72.059217,99.207067,765.770190
1.396168,72.057816,99.913627,766.765794
1.406168,72.056141,100.619834,767.768462
1.416168,72.053900,101.325702,768.778190
1.426168,72.051408,102.031245,769.794975
1.436168,72.048619,102.736482,770.818814
1.446168,72.045433,103.441431,771.849703
1.456168,72.041947,104.146112,772.887641
1.466168,72.037923,104.850546,773.932625
1.476168,72.033542,105.554755,774.984652
1.486168,72.028756,106.258760,776.043719
1.496168,72.022925,106.962584,777.109826
1.506168,72.016862,107.666247,778.182970
1.516168,72.010124,108.369775,779.263151
1.526168,72.003064,109.073191,780.350366
1.536168,71.995471,109.776521,781.444614
1.546168,71.987476,110.479791,782.545896
1.556168,71.978877,111.183025,783.654210
1.566168,71.969925,111.886247,784.769556
1.576168,71.960320,112.589481,785.891935
1.586168,71.950463,113.292751,787.021346
1.596168,71.940011,113.996078,788.157790
1.606168,71.928976,114.699484,789.301268
1.616168,71.917382,115.402988,790.451780
1.626168,71.905328,116.106607,791.609328
1.636168,71.892664,116.810359,792.773913
1.646168,71.879903,117.514260,793.945536
1.656168,71.866589,118.218325,795.124198
1.666168,71.853102,118.922568,796.309903
1.676168,71.839190,119.626999,797.502650
1.686168,71.825024,120.331629,798.702443
1.696168,71.810651,121.036465,799.909284
1.706168,71.796083,121.741514,801.123173
1.716168,71.780938,122.446778,802.344115
1.726168,71.765511,123.152257,803.572110
1.736168,71.749915,123.857950,804.807160
1.746168,71.734163,124.563857,806.049269
1.756168,71.718324,125.269972,807.298438
1.766168,71.702494,125.976294,808.554669
1.776168,71.686484,126.682814,809.817965
1.786168,71.670480,127.389524,811.088326
1.796168,71.654525,128.096414,812.365756
1.806168,71.638571,128.803475,813.650255
1.816168,71.622593,129.510694,814.941826
1.826168,71.606749,130.218058,816.240470
1.836168,71.590568,130.925552,817.546188
1.846168,71.574464,131.633157,818.858981
1.856168,71.558293,132.340858,820.178851
1.866168,71.542229,133.048636,821.505798
1.876168,71.526395,133.756477,822.839824
1.886168,71.510697,134.464362,824.180928
1.896168,71.495037,135.172273,825.529111
1.906168,71.479415,135.880191,826.884374
1.916168,71.463983,136.588097,828.246715
1.926168,71.448668,137.295971,829.616135
1.936168,71.433359,138.003794,830.992634
1.946168,71.418020,138.711540,832.376211
1.956168,71.403121,139.419182,833.766865
1.966168,71.388205,140.126690,835.164594
1.976168,71.373365,140.834037,836.569398
1.986168,71.358624,141.541203,837.981274
1.996168,71.344117,142.248168,839.400221
2.006168,71.329534,142.954911,840.826237
2.016168,71.315141,143.661411,842.259319
2.026168,71.300863,144.367649,843.699464
2.036168,71.286420,145.073603,845.146671
2.046168,71.272460,145.779254,846.600935
2.056168,71.258150,146.484582,848.062255
2.066168,71.243804,147.189567,849.530626
2.076168,71.229330,147.894189,851.006045
2.086168,71.214641,148.598431,852.488508
