# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.398510,0.000000,697.000000
0.005853,69.409846,0.402644,697.002357
0.011706,69.420390,0.805349,697.007070
0.021706,69.438371,1.493465,697.018564
0.031706,69.456336,2.181759,697.036941
0.041706,69.474255,2.870231,697.062201
0.051706,69.492106,3.558881,697.094346
0.061706,69.509916,4.247707,697.133379
0.071706,69.527623,4.936709,697.179301
0.081706,69.545352,5.625887,697.232114
0.091706,69.562967,6.315240,697.291820
0.101706,69.625723,7.004991,697.358421
0.111706,69.651547,7.695181,697.431922
0.121706,69.669098,8.385586,697.512326
0.131706,69.686552,9.076165,697.599634
0.141706,69.704009,9.766916,697.693850
0.151706,69.721443,10.457841,697.794974
0.161706,69.738761,11.148937,697.903007
0.171706,69.756089,11.840206,698.017953
0.181706,69.773355,12.531645,698.139812
0.191706,69.790559,13.223256,698.268587
0.201706,69.849102,13.915208,698.404279
0.211706,69.873983,14.607635,698.546893
0.221706,69.891117,15.300249,698.696432
0.231706,69.908222,15.993026,698.852898
0.241706,69.925267,16.685973,699.016293
0.251706,69.942258,17.379088,699.186618
0.261706,69.959198,18.072371,699.363876
0.271706,69.976081,18.765822,699.548067
0.281706,69.992936,19.459440,699.739193
0.291706,70.009776,20.153225,699.937256
0.301706,70.066059,20.847340,700.142258
0.311706,70.090396,21.541887,700.354205
0.321706,70.107122,22.236638,700.573097
0.331706,70.123791,22.931554,700.798938
0.341706,70.140405,23.626634,701.031729
0.351706,70.156965,24.321880,701.271472
0.361706,70.173572,25.017289,701.518168
0.371706,70.190022,25.712863,701.771818
0.381706,70.206520,26.408599,702.032426
0.391706,70.222962,27.104499,702.299991
0.401706,70.277027,27.800749,702.574517
0.411706,70.300788,28.497384,702.856008
0.421706,70.317115,29.194217,703.144466
0.431706,70.333429,29.891213,703.439893
0.441706,70.349618,30.588369,703.742291
0.451706,70.365751,31.285686,704.051661
0.461706,70.381931,31.983163,704.368006
0.471706,70.398058,32.680800,704.691325
0.481706,70.414029,33.378595,705.021622
0.491706,70.430049,34.076550,705.358898
0.501706,70.482126,34.774842,705.703155
0.511706,70.505358,35.473507,706.054397
0.521706,70.521261,36.172366,706.412626
0.531706,70.537080,36.871382,706.777845
0.541706,70.552949,37.570556,707.150055
0.551706,70.568658,38.269885,707.529257
0.561706,70.584416,38.969371,707.915453
0.571706,70.600120,39.669013,708.308645
0.581706,70.615742,40.368810,708.708834
0.591706,70.631341,41.068761,709.116022
0.601706,70.681425,41.769038,709.530211
0.602827,70.686530,41.847586,709.577089
0.607182,70.708458,42.151981,709.760656
0.611537,70.715429,42.456407,709.945550
0.620247,70.729096,43.065317,710.317989
0.628957,70.742510,43.674346,710.695732
0.637667,70.755885,44.283491,711.078780
0.647667,70.771472,44.983014,711.525112
0.657667,70.786681,45.682690,711.978441
0.667667,70.801637,46.382516,712.438767
0.677667,70.817043,47.082493,712.906092
0.687667,70.832178,47.782620,713.380417
0.697667,70.847426,48.482897,713.861745
0.707667,70.902392,49.183488,714.350076
0.717667,70.917566,49.884491,714.845416
0.727667,70.932731,50.585609,715.347766
0.737667,70.947691,51.286874,715.857129
0.747667,70.962730,51.988284,716.373504
0.757667,70.977396,52.689838,716.896895
0.767667,70.992315,53.391533,717.427302
0.777667,71.007189,54.093372,717.964726
0.787667,71.021992,54.795352,718.509169
0.797667,71.036939,55.497473,719.060633
0.807667,71.090210,56.199894,719.619120
0.817667,71.104984,56.902707,720.184633
0.827667,71.119566,57.605626,720.757174
0.837667,71.134247,58.308681,721.336746
0.847667,71.148953,59.011871,721.923349
0.857667,71.163404,59.715196,722.516984
0.867667,71.178085,60.418653,723.117653
0.877667,71.192401,61.122242,723.725357
0.887667,71.207085,61.825961,724.340098
0.897667,71.221389,62.529810,724.961877
0.907667,71.272923,63.233940,725.590696
0.917667,71.287366,63.938443,726.226557
0.927667,71.301843,64.643042,726.869464
0.937667,71.316113,65.347766,727.519418
0.947667,71.330633,66.052615,728.176420
0.957667,71.344788,66.757588,728.840471
0.967667,71.358821,67.462681,729.511572
0.977667,71.373056,68.167893,730.189725
0.987667,71.387607,68.873227,730.874931
0.997667,71.401646,69.578682,731.567190
1.007667,71.451293,70.284401,732.266505
1.017667,71.465513,70.990472,732.972879
1.027667,71.479402,71.696629,733.686315
1.037667,71.493742,72.402902,734.406812
1.047667,71.507530,73.109292,735.134373
1.057667,71.521439,73.815792,735.868999
1.067667,71.535216,74.522406,736.610689
1.077667,71.549216,75.229131,737.359447
1.087667,71.563028,75.935969,738.115272
1.097667,71.576589,76.642917,738.878167
1.107667,71.624876,77.350116,739.648132
1.117667,71.638511,78.057654,740.425170
1.127667,71.652303,78.765272,741.209285
1.137667,71.665724,79.473001,742.000476
1.147667,71.679360,80.180837,742.798745
1.157667,71.692547,80.888781,743.604093
1.167667,71.706228,81.596833,744.416521
1.177667,71.719346,82.304994,745.236030
1.187667,71.732668,83.013261,746.062621
1.197667,71.746144,83.721637,746.896296
1.207667,71.792171,84.430257,747.737055
1.217667,71.805472,85.139176,748.584902
1.227667,71.818478,85.848204,749.439839
1.237667,71.831656,86.557340,750.301867
1.247667,71.844353,87.266583,751.170986
1.257667,71.857304,87.975934,752.047199
1.267667,71.870024,88.685394,752.930505
1.277667,71.882636,89.394961,753.820907
1.287667,71.895135,90.104635,754.718405
1.297667,71.907923,90.814419,755.623000
1.307667,71.952000,91.524469,756.534695
1.317667,71.964860,92.234786,757.453491
1.327667,71.977135,92.945214,758.379391
1.337667,71.989635,93.655753,759.312396
1.347667,72.001691,94.366402,760.252507
1.357667,72.013752,95.077159,761.199724
1.367667,72.025821,95.788026,762.154050
1.377667,72.037865,96.499004,763.115486
1.387667,72.049636,97.210093,764.084031
1.397667,72.061312,97.921294,765.059688
1.407667,72.103741,98.632815,766.042459
1.417667,72.115553,99.344521,767.032346
1.427667,72.127447,100.056368,768.029351
1.437667,72.138723,100.768346,769.033475
1.447667,72.150287,101.480441,770.044718
1.457667,72.161730,102.192649,771.063084
1.467667,72.173218,102.904971,772.088572
1.477667,72.184387,103.617406,773.121183
1.487667,72.195861,104.329958,774.160920
1.497667,72.206609,105.042641,775.207783
1.507667,72.247199,105.755625,776.261775
