# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.311317,0.000000,697.000000
0.005831,69.322614,0.404184,697.002357
0.011661,69.333120,0.808430,697.007070
0.021661,69.351093,1.501823,697.018622
0.031661,69.369045,2.195395,697.037108
0.041661,69.386939,2.889147,697.062530
0.051661,69.404770,3.583077,697.094892
0.061661,69.422567,4.277186,697.134193
0.071661,69.440256,4.971471,697.180436
0.081661,69.457966,5.665934,697.233623
0.091661,69.475603,6.360574,697.293756
0.101661,69.538141,7.055614,697.360837
0.111661,69.564221,7.751097,697.434870
0.121661,69.581779,8.446799,697.515860
0.131661,69.599235,9.142676,697.603807
0.141661,69.616694,9.838727,697.698714
0.151661,69.634153,10.534953,697.800583
0.161661,69.651483,11.231353,697.909414
0.171661,69.668818,11.927926,698.025210
0.181661,69.686092,12.624672,698.147973
0.191661,69.703303,13.321590,698.277705
0.201661,69.761622,14.018852,698.414407
0.211661,69.786752,14.716594,698.558083
0.221661,69.803889,15.414525,698.708739
0.231661,69.821002,16.112621,698.866374
0.241661,69.838056,16.810888,699.030992
0.251661,69.855060,17.509325,699.202593
0.261661,69.872008,18.207932,699.381179
0.271661,69.888899,18.906708,699.566753
0.281661,69.905767,19.605653,699.759314
0.291661,69.922610,20.304766,699.958866
0.301661,69.978680,21.004211,700.165411
0.311661,70.003248,21.704119,700.378952
0.321661,70.019981,22.404213,700.599494
0.331661,70.036658,23.104467,700.827037
0.341661,70.053278,23.804888,701.061584
0.351661,70.069845,24.505475,701.303136
0.361661,70.086459,25.206228,701.551694
0.371661,70.102916,25.907147,701.807261
0.381661,70.119419,26.608230,702.069838
0.391661,70.135867,27.309478,702.339426
0.401661,70.189723,28.011077,702.616029
0.411661,70.213703,28.713065,702.899650
0.421661,70.230038,29.415256,703.190292
0.431661,70.246352,30.117609,703.487956
0.441661,70.262543,30.820125,703.792645
0.451661,70.278679,31.522802,704.104359
0.461661,70.294862,32.225641,704.423101
0.471661,70.310990,32.928642,704.748873
0.481661,70.326962,33.631803,705.081675
0.491661,70.342982,34.335124,705.421510
0.501661,70.394857,35.038784,705.768379
0.511661,70.418285,35.742821,706.122287
0.521661,70.434190,36.447055,706.483237
0.531661,70.450007,37.151447,706.851229
0.541661,70.465872,37.855998,707.226266
0.551661,70.481577,38.560706,707.608350
0.561661,70.497329,39.265572,707.997481
0.571661,70.513028,39.970595,708.393662
0.581661,70.528639,40.675775,708.796894
0.591661,70.544230,41.381110,709.207178
0.601661,70.594118,42.086773,709.624518
0.603203,70.600814,42.195599,709.689483
0.605508,70.610491,42.358297,709.787101
0.607812,70.614524,42.521003,709.885093
0.612421,70.622092,42.846434,710.081829
0.617031,70.629092,43.171898,710.280065
0.621640,70.636234,43.497394,710.479801
0.631640,70.651660,44.203701,710.918307
0.641640,70.667201,44.910164,711.363876
0.651640,70.682424,45.616782,711.816510
0.661640,70.697482,46.323554,712.276212
0.671640,70.712772,47.030482,712.742982
0.681640,70.727706,47.737565,713.216822
0.691640,70.742565,48.444804,713.697734
0.701640,70.790628,49.152335,714.185719
0.711640,70.812161,49.860250,714.680782
0.721640,70.826826,50.568354,715.182925
0.731640,70.841489,51.276613,715.692150
0.741640,70.855944,51.985027,716.208458
0.751640,70.870116,52.693594,716.731851
0.761640,70.884475,53.402313,717.262330
0.771640,70.898616,54.111184,717.799898
0.781640,70.912663,54.820205,718.344555
0.791640,70.926781,55.529376,718.896302
0.801640,70.972370,56.238827,719.455143
0.811640,70.993035,56.948663,720.021080
0.821640,71.006850,57.658656,720.594117
0.831640,71.020435,58.368789,721.174254
0.841640,71.034297,59.079061,721.761493
0.851640,71.047666,59.789468,722.355836
0.861640,71.061302,60.500005,722.957283
0.871640,71.074906,61.210671,723.565837
0.881640,71.088436,61.921462,724.181497
