# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.401815,0.000000,697.000000
0.005854,69.413177,0.402573,697.002357
0.011708,69.423744,0.805207,697.007070
0.021708,69.441760,1.493080,697.018562
0.031708,69.459754,2.181133,697.036933
0.041708,69.477692,2.869363,697.062185
0.051708,69.495572,3.557771,697.094321
0.061708,69.513417,4.246355,697.133342
0.071708,69.531164,4.935116,697.179249
0.081708,69.548937,5.624053,697.232045
0.091708,69.566602,6.313165,697.291731
0.101708,69.629449,7.002677,697.358310
0.111708,69.655318,7.692627,697.431787
0.121708,69.672928,8.382793,697.512164
0.131708,69.690443,9.073133,697.599443
0.141708,69.707963,9.763647,697.693627
0.151708,69.725457,10.454334,697.794717
0.161708,69.742839,11.145194,697.902715
0.171708,69.760232,11.836226,698.017622
0.181708,69.777565,12.527430,698.139440
0.191708,69.794837,13.218806,698.268171
0.201708,69.853452,13.910523,698.403818
0.211708,69.878391,14.602716,698.546384
0.221708,69.895595,15.295096,698.695872
0.231708,69.912770,15.987641,698.852286
0.241708,69.929887,16.680355,699.015626
0.251708,69.946946,17.373239,699.185894
0.261708,69.963959,18.066291,699.363092
0.271708,69.980915,18.759511,699.547221
0.281708,69.997845,19.452900,699.738283
0.291708,70.014760,20.146456,699.936279
0.301708,70.071126,20.840375,700.141214
0.311708,70.095530,21.534694,700.353089
0.321708,70.112333,22.229217,700.571909
0.331708,70.129081,22.923907,700.797674
0.341708,70.145775,23.618762,701.030387
0.351708,70.162413,24.313782,701.270050
0.361708,70.179101,25.008968,701.516664
0.371708,70.195633,25.704318,701.770230
0.381708,70.212213,26.399831,702.030751
0.391708,70.228739,27.095509,702.298227
0.401708,70.282898,27.791537,702.572662
0.411708,70.306735,28.487952,702.854060
0.421708,70.323147,29.184566,703.142422
0.431708,70.339549,29.881342,703.437752
0.441708,70.355825,30.578280,703.740050
0.451708,70.372047,31.275379,704.049318
0.461708,70.388318,31.972639,704.365559
0.471708,70.404535,32.670060,704.688772
0.481708,70.420597,33.367641,705.018961
0.491708,70.436708,34.065382,705.356126
0.501708,70.488889,34.763460,705.700270
0.511708,70.512206,35.461913,706.051397
0.521708,70.528203,36.160560,706.409509
0.531708,70.544117,36.859365,706.774609
0.541708,70.560081,37.558329,707.146697
0.551708,70.575890,38.257449,707.525776
0.561708,70.591746,38.956727,707.911847
0.571708,70.607548,39.656161,708.304911
0.581708,70.623269,40.355752,708.704971
0.591708,70.638967,41.055498,709.112027
0.601708,70.689165,41.755570,709.526083
0.602808,70.694190,41.832595,709.572049
0.605435,70.726650,42.015941,709.682431
0.608062,70.731282,42.199299,709.793296
0.613317,70.739893,42.566036,710.015988
0.618571,70.747942,42.932815,710.240608
0.623825,70.756380,43.299636,710.467155
0.633825,70.771719,43.997889,710.903642
0.643825,70.786858,44.696304,711.347113
0.653825,70.802180,45.394889,711.797569
0.663825,70.817238,46.093651,712.255011
0.673825,70.831763,46.792594,712.719443
0.683825,70.846774,47.491726,713.190864
0.693825,70.860882,48.191055,713.669278
0.703825,70.913130,48.890739,714.154686
0.713825,70.929355,49.590862,714.647094
0.723825,70.943322,50.291210,715.146505
0.733825,70.956930,50.991779,715.652920
0.743825,70.970614,51.692573,716.166341
0.753825,70.983926,52.393601,716.686772
0.763825,70.997201,53.094868,717.214214
0.773825,71.010345,53.796381,717.748670
0.783825,71.023216,54.498146,718.290143
0.793825,71.036029,55.200167,718.838634
0.803825,71.085228,55.902633,719.394148
0.813825,71.099554,56.605558,719.956689
0.823825,71.112038,57.308765,720.526261
0.833825,71.124014,58.012250,721.102866
0.843825,71.136057,58.716015,721.686507
0.853825,71.147886,59.420066,722.277187
0.863825,71.159774,60.124408,722.874909
0.873825,71.171466,60.829044,723.479676
0.883825,71.182921,61.533976,724.091491
0.893825,71.194614,62.239208,724.710357
0.903825,71.240978,62.944889,725.336277
0.913825,71.254317,63.651113,725.969256
0.923825,71.265365,64.357626,726.609300
0.933825,71.276605,65.064444,727.256410
0.943825,71.287641,65.771570,727.910590
0.953825,71.298637,66.479003,728.571843
0.963825,71.309785,67.186743,729.240171
0.973825,71.320940,67.894792,729.915579
0.983825,71.331886,68.603146,730.598068
0.993825,71.342971,69.311804,731.287643
1.003825,71.387644,70.020891,731.984306
1.013825,71.400684,70.730549,732.688063
1.023825,71.411927,71.440450,733.398917
1.033825,71.423102,72.150655,734.116873
1.043825,71.434219,72.861150,734.841931
1.053825,71.445613,73.571930,735.574097
1.063825,71.456808,74.282990,736.313371
1.073825,71.468406,74.994325,737.059757
1.083825,71.479962,75.705932,737.813258
1.093825,71.491533,76.417802,738.573877
1.103825,71.536031,77.130066,739.341616
1.113825,71.549726,77.842808,740.116480
1.123825,71.561988,78.555781,740.898473
1.133825,71.573941,79.268993,741.687596
1.143825,71.586105,79.982434,742.483853
1.153825,71.598600,80.696101,743.287246
1.163825,71.611158,81.409986,744.097776
1.173825,71.623668,82.124081,744.915446
1.183825,71.636351,82.838377,745.740258
1.193825,71.649315,83.552869,746.572214
1.203825,71.693607,84.267680,747.411317
1.213825,71.708554,84.982887,748.257569
1.223825,71.721986,85.698255,749.110975
1.233825,71.735127,86.413789,749.971535
1.243825,71.748564,87.129481,750.839251
1.253825,71.761940,87.845325,751.714125
1.263825,71.775591,88.561316,752.596158
1.273825,71.788921,89.277445,753.485352
1.283825,71.802605,89.993707,754.381707
1.293825,71.816189,90.710098,755.285226
1.303825,71.859979,91.426735,756.195910
1.313825,71.875793,92.143699,757.113762
1.323825,71.889230,92.860763,758.038784
1.333825,71.902890,93.577933,758.970978
1.343825,71.916523,94.295206,759.910343
1.353825,71.930205,95.012581,760.856882
1.363825,71.943722,95.730053,761.810595
1.373825,71.956801,96.447617,762.771484
1.383825,71.970366,97.165271,763.739548
1.393825,71.983599,97.883016,764.714789
1.403825,72.025726,98.600955,765.697209
1.413825,72.040839,99.319189,766.686810
1.423825,72.053731,100.037500,767.683593
1.433825,72.066403,100.755891,768.687560
1.443825,72.079077,101.474363,769.698711
1.453825,72.091579,102.192916,770.717047
1.463825,72.103950,102.911548,771.742570
1.473825,72.116467,103.630260,772.775279
1.483825,72.128632,104.349054,773.815175
1.493825,72.140981,105.067924,774.862260
1.503825,72.181029,105.787007,775.916535
1.509192,72.189503,106.173044,776.485323
1.514559,72.196085,106.559107,777.056184
1.519926,72.202553,106.945191,777.629116
1.529926,72.214473,107.664623,778.702165
1.539926,72.226310,108.384129,779.782409
1.549926,72.238021,109.103710,780.869848
1.559926,72.249447,109.823365,781.964483
1.569926,72.260906,110.543096,783.066315
1.579926,72.272249,111.262905,784.175345
