# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.444127,0.000000,697.000000
0.005865,69.455457,0.401815,697.002357
0.011730,69.465989,0.803690,697.007070
0.021730,69.483912,1.488975,697.018534
0.031730,69.501805,2.174437,697.036851
0.041730,69.519635,2.860075,697.062023
0.051730,69.537397,3.545888,697.094053
0.061730,69.555112,4.231876,697.132942
0.071730,69.572721,4.918038,697.178692
0.081730,69.590381,5.604375,697.231304
0.091730,69.607982,6.290885,697.290780
0.101730,69.670841,6.977792,697.357123
0.111730,69.696461,7.665136,697.430338
0.121730,69.713940,8.352692,697.510427
0.131730,69.731323,9.040420,697.597393
0.141730,69.748747,9.728319,697.691236
0.151730,69.766137,10.416391,697.791960
0.161730,69.783390,11.104633,697.899565
0.171730,69.800655,11.793045,698.014053
0.181730,69.817856,12.481628,698.135427
0.191730,69.835012,13.170379,698.263687
0.201730,69.893632,13.859505,698.398836
0.211730,69.918321,14.549041,698.540879
0.221730,69.935394,15.238784,698.689818
0.231730,69.952433,15.928694,698.845655
0.241730,69.969422,16.618773,699.008393
0.251730,69.986355,17.309019,699.178032
0.261730,70.003230,17.999431,699.354574
0.271730,70.020046,18.690010,699.538021
0.281730,70.036832,19.380754,699.728375
0.291730,70.053610,20.071664,699.925637
0.301730,70.109947,20.762935,700.129810
0.311730,70.134095,21.454602,700.340898
0.321730,70.150749,22.146471,700.558903
0.331730,70.167347,22.838503,700.783828
0.341730,70.183889,23.530699,701.015674
0.351730,70.200376,24.223059,701.254443
0.361730,70.216907,24.915580,701.500136
0.371730,70.233280,25.608265,701.752755
0.381730,70.249699,26.301110,702.012302
0.391730,70.266062,26.994118,702.278778
0.401730,70.320160,27.687473,702.552186
0.411730,70.343723,28.381211,702.832529
0.421730,70.359962,29.075145,703.119811
0.431730,70.376193,29.769240,703.414033
0.441730,70.392291,30.463494,703.715196
0.451730,70.408334,31.157906,704.023303
0.461730,70.424422,31.852477,704.338355
0.471730,70.440455,32.547207,704.660354
0.481730,70.456330,33.242093,704.989300
0.491730,70.472249,33.937137,705.325196
0.501730,70.524333,34.632516,705.668045
0.511730,70.547357,35.328265,706.017849
0.521730,70.563152,36.024206,706.374611
0.531730,70.578864,36.720302,706.738333
0.541730,70.594619,37.416553,707.109018
0.551730,70.610216,38.112959,707.486665
0.561730,70.625860,38.809519,707.871278
0.571730,70.641448,39.506233,708.262856
0.581730,70.656951,40.203101,708.661403
0.591730,70.672423,40.900121,709.066919
0.601730,70.722483,41.597464,709.479407
0.602636,70.726653,41.660667,709.517123
0.604972,70.740209,41.823231,709.614795
0.607307,70.744571,41.985806,709.712847
0.611978,70.751841,42.310976,709.909709
0.616648,70.758952,42.636182,710.108091
0.621319,70.766181,42.961424,710.307991
0.631319,70.781332,43.657886,710.741088
0.641319,70.796946,44.354498,711.181150
0.651319,70.812158,45.051252,711.628178
0.661319,70.827673,45.748136,712.082175
0.671319,70.843279,46.445143,712.543141
0.681319,70.858467,47.142260,713.011078
0.691319,70.874307,47.839477,713.485987
0.701319,70.921666,48.536916,713.967869
0.711319,70.945624,49.234676,714.456726
0.721319,70.961328,49.932531,714.952562
0.731319,70.974900,50.630425,715.455377
0.741319,70.992968,51.328357,715.965171
0.751319,71.008861,52.026338,716.481944
0.761319,71.024707,52.724332,717.005698
0.771319,71.040827,53.422331,717.536431
0.781319,71.057004,54.120323,718.074144
0.791319,71.073083,54.818292,718.618837
0.801319,71.119791,55.516336,719.170510
0.811319,71.144195,56.214595,719.729165
0.821319,71.160905,56.912789,720.294802
0.831319,71.177264,57.610898,720.867421
0.841319,71.193871,58.308911,721.447020
0.851319,71.210773,59.006810,722.033598
0.861319,71.227542,59.704579,722.627155
0.871319,71.244729,60.402200,723.227689
0.881319,71.261856,61.099658,723.835199
0.891319,71.279113,61.796933,724.449682
0.901319,71.325893,62.494127,725.071137
0.911319,71.351414,63.191326,725.699565
0.921319,71.369189,63.888315,726.334963
0.931319,71.387037,64.585041,726.977330
0.941319,71.405297,65.281490,727.626663
0.951319,71.423685,65.977645,728.282959
0.961319,71.442204,66.673485,728.946215
0.971319,71.460947,67.368990,729.616427
0.981319,71.479940,68.064140,730.293593
0.991319,71.499184,68.758915,730.977709
1.001319,71.546844,69.453398,731.668771
1.011319,71.574180,70.147712,732.366776
1.021319,71.594416,70.841605,733.071723
1.031319,71.614575,71.535031,733.783607
1.041319,71.634940,72.227981,734.502422
1.051319,71.655626,72.920436,735.228165
1.061319,71.676917,73.612378,735.960829
1.071319,71.698352,74.303789,736.700411
1.081319,71.719821,74.994651,737.446903
1.091319,71.741803,75.684944,738.200302
1.101319,71.791018,76.374751,738.960601
1.111319,71.820917,77.064170,739.727795
1.121319,71.843664,77.753002,740.501882
1.131319,71.866507,78.441198,741.282853
1.141319,71.889912,79.128749,742.070704
1.151319,71.913370,79.815643,742.865426
1.161319,71.937044,80.501869,743.667014
1.171319,71.961007,81.187418,744.475461
1.181319,71.985367,81.872281,745.290760
1.191319,72.009583,82.556447,746.112904
1.201319,72.060517,83.240036,746.941887
1.211319,72.092675,83.923024,747.777703
1.221319,72.117939,84.605337,748.620346
1.231319,72.143142,85.286932,749.469807
1.241319,72.168180,85.967796,750.326082
1.251319,72.193649,86.647932,751.189161
1.261319,72.218976,87.327347,752.059038
1.271319,72.244290,88.006052,752.935705
1.281319,72.269259,88.684057,753.819157
1.291319,72.294097,89.361373,754.709384
1.301319,72.344526,90.038127,755.606382
1.311319,72.376831,90.714305,756.510145
1.321319,72.401943,91.389852,757.420666
1.331319,72.426605,92.064749,758.337940
1.341319,72.450925,92.739008,759.261959
1.351319,72.474792,93.412658,760.192718
1.361319,72.498244,94.085732,761.130211
1.371319,72.520981,94.758268,762.074431
1.381319,72.543099,95.430303,763.025374
1.391319,72.564053,96.101875,763.983036
1.401319,72.608816,96.773137,764.947411
1.411319,72.635452,97.444157,765.918498
1.421319,72.654267,98.114916,766.896293
1.431319,72.672092,98.785402,767.880795
1.441319,72.689163,99.455646,768.872000
1.451319,72.705286,100.125711,769.869907
1.461319,72.720141,100.795657,770.874514
1.471319,72.733937,101.465540,771.885820
1.481319,72.746574,102.135412,772.903825
1.491319,72.758462,102.805330,773.928529
1.501319,72.792295,103.475453,774.959933
1.511319,72.808497,104.145859,775.998039
1.521319,72.817187,104.816540,777.042850
1.531319,72.824848,105.487492,778.094370
1.541319,72.811819,106.158662,779.152601
1.551319,72.837074,106.830203,780.217545
1.561319,72.841786,107.502219,781.289207
1.571319,72.845943,108.174744,782.367591
1.581319,72.849121,108.847792,783.452703
1.591319,72.851691,109.521393,784.544549
1.601319,72.875962,110.195693,785.643133
1.611319,72.883701,110.870755,786.748465
1.621319,72.884623,111.546552,787.860551
1.631319,72.885145,112.223060,788.979398
1.641319,72.885554,112.900291,790.105014
1.651319,72.885558,113.578274,791.237407
1.661319,72.885290,114.257037,792.376583
1.671319,72.884772,114.936597,793.522550
1.681319,72.884571,115.616967,794.675317
1.691319,72.884518,116.298154,795.834892
1.701319,72.905847,116.980261,797.001283
1.711319,72.912179,117.663311,798.174501
1.721319,72.912667,118.347239,799.354552
1.731319,72.913017,119.031984,800.541448
1.741319,72.914012,119.717523,801.735195
1.751319,72.914950,120.403851,802.935801
1.761319,72.916495,121.090959,804.143274
1.771319,72.918546,121.778830,805.357623
1.781319,72.920815,122.467438,806.578853
1.791319,72.923834,123.156756,807.806974
1.801319,72.948207,123.846860,809.041991
1.811319,72.958134,124.537706,810.283913
1.821319,72.962678,125.229199,811.532747
1.831319,72.967714,125.921255,812.788499
1.841319,72.973486,126.613811,814.051174
1.851319,72.979302,127.306815,815.320776
1.861319,72.985649,128.000218,816.597311
1.871319,72.992736,128.693978,817.880782
1.881319,73.000203,129.388048,819.171192
1.891319,73.007672,130.082378,820.468544
1.901319,73.036045,130.777012,821.772840
1.911319,73.050323,131.471918,823.084085
1.921319,73.059041,132.166987,824.402279
1.931319,73.068249,132.862119,825.727424
1.941319,73.077831,133.557248,827.059521
1.951319,73.087961,134.252333,828.398569
1.961319,73.098102,134.947333,829.744568
1.971319,73.108954,135.642201,831.097516
1.981319,73.120153,136.336894,832.457411
1.991319,73.131704,137.031365,833.824253
2.001319,73.163288,137.725663,835.198038
2.011319,73.181231,138.419769,836.578766
2.021319,73.194305,139.113592,837.966433
2.031319,73.207443,139.807049,839.361036
2.041319,73.221154,140.500094,840.762572
2.051319,73.235130,141.192708,842.171037
2.061319,73.249463,141.884873,843.586425
2.071319,73.264205,142.576572,845.008732
2.081319,73.279176,143.267790,846.437955
2.091319,73.294497,143.958514,847.874087
2.101319,73.291205,144.648652,849.317123
2.111319,73.349882,145.338454,850.767059
2.121319,73.365543,146.027871,852.223891
2.131319,73.380992,146.716839,853.687615
2.141319,73.396526,147.405332,855.158226
2.151319,73.411699,148.093356,856.635720
2.161319,73.426474,148.780931,858.120092
2.171319,73.441254,149.468087,859.611337
2.181319,73.455484,150.154852,861.109452
2.191319,73.469060,150.841260,862.614433
2.201319,73.500482,151.527431,864.126277
2.211319,73.518057,152.213421,865.644981
2.221319,73.529698,152.899224,867.170544
2.231319,73.540467,153.584835,868.702965
2.241319,73.550524,154.270290,870.242241
2.251319,73.559521,154.955642,871.788370
2.261319,73.567741,155.640947,873.341353
2.271319,73.574954,156.326256,874.901189
2.281319,73.581225,157.011620,876.467879
2.291319,73.586578,157.697087,878.041422
2.301319,73.608640,158.382794,879.621821
2.311319,73.617015,159.068820,881.209079
2.321319,73.619703,159.755171,882.803199
2.331319,73.621222,160.441843,884.404183
2.341319,73.622550,161.128860,886.012037
2.351319,73.623368,161.816262,887.626762
2.361319,73.623533,162.504084,889.248363
2.371319,73.623660,163.192354,890.876845
2.381319,73.623338,163.881093,892.512212
2.391319,73.623052,164.570314,894.154469
2.401319,73.639734,165.260107,895.803620
2.411319,73.644370,165.950494,897.459673
2.421319,73.644767,166.641417,899.122632
2.431319,73.645093,167.332816,900.792502
2.441319,73.645633,168.024661,902.469289
2.451319,73.646217,168.716942,904.152997
2.461319,73.647057,169.409652,905.843630
2.471319,73.648384,170.102774,907.541192
2.481319,73.649783,170.796284,909.245687
2.491319,73.651612,171.490155,910.957118
2.501319,73.670517,172.184433,912.675491
2.511319,73.677965,172.879105,914.400808
2.521319,73.680750,173.574090,916.133074
2.531319,73.683911,174.269309,917.872291
2.541319,73.687494,174.964713,919.618461
2.551319,73.691154,175.660268,921.371586
2.561319,73.695295,176.355941,923.131667
2.571319,73.699656,177.051696,924.898705
2.581319,73.704570,177.747493,926.672701
2.591319,73.709309,178.443293,928.453655
2.601319,73.730785,179.139132,930.241567
2.611319,73.740642,179.834989,932.036437
2.621319,73.746203,180.530786,933.838266
2.631319,73.752203,181.226451,935.647053
2.641319,73.758324,181.921944,937.462795
