# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.455273,0.000000,697.000000
0.005868,69.466679,0.401604,697.002357
0.011736,69.477286,0.803269,697.007070
0.021736,69.495329,1.487837,697.018526
0.031736,69.513344,2.172583,697.036828
0.041736,69.531302,2.857506,697.061979
0.051736,69.549199,3.542605,697.093979
0.061736,69.567057,4.227881,697.132831
0.071736,69.584820,4.913332,697.178538
0.081736,69.602610,5.598958,697.231099
0.091736,69.620327,6.284759,697.290518
0.101736,69.683366,6.970958,697.356796
0.111736,69.709100,7.657595,697.429939
0.121736,69.726731,8.344444,697.509949
0.131736,69.744271,9.031467,697.596829
0.141736,69.761819,9.718663,697.690579
0.151736,69.779346,10.406032,697.791203
0.161736,69.796751,11.093573,697.898701
0.171736,69.814170,11.781285,698.013075
0.181736,69.831529,12.469169,698.134327
0.191736,69.848827,13.157223,698.262459
0.201736,69.907622,13.845618,698.397473
0.211736,69.932436,14.534487,698.539373
0.221736,69.949669,15.223541,698.688163
0.231736,69.966871,15.912759,698.843845
0.241736,69.984014,16.602146,699.006419
0.251736,70.001100,17.291701,699.175888
0.261736,70.018140,17.981425,699.352254
0.271736,70.035123,18.671316,699.535518
0.281736,70.052078,19.361375,699.725681
0.291736,70.069024,20.051600,699.922746
0.301736,70.125558,20.742187,700.126715
0.311736,70.149849,21.433173,700.337592
0.321736,70.166681,22.124361,700.555380
0.331736,70.183458,22.815715,700.780080
0.341736,70.200181,23.507233,701.011695
0.351736,70.216849,24.198916,701.250225
0.361736,70.233566,24.890764,701.495674
0.371736,70.250129,25.582775,701.748041
0.381736,70.266740,26.274950,702.007330
0.391736,70.283297,26.967289,702.273541
0.401736,70.337622,27.659976,702.546677
0.411736,70.361356,28.353048,702.826742
0.421736,70.377798,29.046318,703.113739
0.431736,70.394236,29.739750,703.407669
0.441736,70.410545,30.433343,703.708535
0.451736,70.426802,31.127096,704.016337
0.461736,70.443108,31.821010,704.331078
0.471736,70.459360,32.515085,704.652758
0.481736,70.475458,33.209318,704.981380
0.491736,70.491606,33.903711,705.316945
0.501736,70.543951,34.598441,705.659456
0.511736,70.567183,35.293543,706.008916
0.521736,70.583216,35.988839,706.365328
0.531736,70.599169,36.684292,706.728693
0.541736,70.615173,37.379902,707.099014
0.551736,70.631024,38.075670,707.476292
0.561736,70.646922,38.771594,707.860529
0.571736,70.662767,39.467674,708.251725
0.581736,70.678534,40.163910,708.649883
0.591736,70.694276,40.860301,709.055004
0.601736,70.744637,41.557018,709.467090
0.602575,70.748546,41.615502,709.501986
0.604640,70.799123,41.758554,709.588211
0.606705,70.803203,41.901614,709.674732
0.610835,70.810114,42.187744,709.848364
0.614965,70.816872,42.473900,710.023178
0.619094,70.823333,42.760079,710.199173
0.629094,70.839016,43.453164,710.630239
0.639094,70.854395,44.146406,711.068237
0.649094,70.869487,44.839819,711.513168
0.659094,70.884594,45.533415,711.965034
0.669094,70.899089,46.227206,712.423837
0.679094,70.913417,46.921204,712.889579
0.689094,70.927391,47.615422,713.362262
0.699094,70.944829,48.309885,713.841888
0.709094,70.994288,49.004756,714.328461
0.714143,71.001404,49.355760,714.576734
0.719191,71.007809,49.706823,714.826780
0.724239,71.014411,50.057955,715.078598
0.729287,71.020758,50.409158,715.332189
0.739287,71.033076,51.105066,715.839760
0.749287,71.045549,51.801270,716.354291
0.759287,71.057350,52.497785,716.875786
0.769287,71.068765,53.194619,717.404248
0.779287,71.080006,53.891787,717.939680
0.789287,71.090615,54.589307,718.482085
0.799287,71.108975,55.287247,719.031467
0.809287,71.149377,55.985768,719.587832
0.819287,71.159118,56.684803,720.151185
0.829287,71.168660,57.384287,720.721530
0.839287,71.177893,58.084193,721.298872
0.849287,71.187073,58.784523,721.883215
0.859287,71.195940,59.485285,722.474563
0.869287,71.204569,60.186487,723.072922
0.879287,71.213137,60.888139,723.678295
0.889287,71.221673,61.590246,724.290686
0.899287,71.237889,62.292849,724.910101
0.909287,71.275259,62.996089,725.536546
0.919287,71.283616,63.699934,726.170025
0.929287,71.291742,64.404295,726.810545
0.939287,71.300021,65.109117,727.458112
0.949287,71.308267,65.814393,728.112729
0.959287,71.316643,66.520127,728.774401
0.969287,71.325008,67.226325,729.443133
0.979287,71.333549,67.932984,730.118929
0.989287,71.342129,68.640103,730.801794
0.999287,71.358624,69.347717,731.491733
1.009287,71.395520,70.055959,732.188751
1.019287,71.404843,70.764748,732.892854
1.029287,71.414155,71.474008,733.604047
1.039287,71.423749,72.183698,734.322335
1.049287,71.433474,72.893801,735.047723
1.059287,71.443783,73.604311,735.780213
1.069287,71.454012,74.315218,736.519810
1.079287,71.464776,75.026514,737.266518
1.089287,71.475743,75.738188,738.020342
1.099287,71.494313,76.450268,738.781284
1.109287,71.532924,77.162875,739.549349
1.119287,71.544604,77.875926,740.324543
1.129287,71.556824,78.589342,741.106868
1.139287,71.569079,79.303079,741.896330
1.149287,71.581656,80.017118,742.692931
1.159287,71.594528,80.731448,743.496673
1.169287,71.607690,81.446060,744.307561
1.179287,71.621237,82.160943,745.125595
1.189287,71.634373,82.876084,745.950780
1.199287,71.655429,83.591512,746.783118
1.209287,71.695277,84.307343,747.622612
1.219287,71.709427,85.023500,748.469266
1.229287,71.723645,85.739907,749.323083
1.239287,71.737857,86.456524,750.184065
1.249287,71.752075,87.173334,751.052214
1.259287,71.766219,87.890329,751.927532
1.269287,71.780588,88.607503,752.810021
1.279287,71.794920,89.324850,753.699683
1.289287,71.808983,90.042363,754.596518
1.299287,71.830127,90.760070,755.500531
1.309287,71.869013,91.478080,756.411721
1.319287,71.882976,92.196360,757.330093
1.329287,71.896655,92.914821,758.255649
1.339287,71.910366,93.633411,759.188390
1.349287,71.923578,94.352121,760.128317
1.359287,71.936686,95.070959,761.075433
1.369287,71.949417,95.789928,762.029737
1.379287,71.962142,96.509023,762.991232
1.389287,71.974385,97.228240,763.959918
1.399287,71.993277,97.947608,764.935797
1.409287,72.029139,98.667235,765.918871
1.419287,72.041037,99.387094,766.909142
1.429287,72.052166,100.107098,767.906613
1.439287,72.063467,100.827198,768.911285
1.449287,72.074662,101.547390,769.923157
1.459287,72.085283,102.267679,770.942233
1.469287,72.096130,102.988068,771.968511
1.479287,72.106454,103.708554,773.001994
1.489287,72.116942,104.429128,774.042683
1.499287,72.133666,105.149816,775.090577
1.509287,72.166967,105.870722,776.145680
