# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.337756,0.000000,697.000000
0.005837,69.349062,0.403727,697.002357
0.011675,69.359579,0.807515,697.007070
0.021675,69.377555,1.499338,697.018605
0.031675,69.395519,2.191341,697.037058
0.041675,69.413438,2.883523,697.062432
0.051675,69.431288,3.575883,697.094729
0.061675,69.449100,4.268421,697.133951
0.071675,69.466805,4.961136,697.180099
0.081675,69.484534,5.654027,697.233175
0.091675,69.502144,6.347095,697.293180
0.101675,69.564722,7.040563,697.360118
0.111675,69.590724,7.734472,697.433994
0.121675,69.608278,8.428599,697.514809
0.131675,69.625731,9.122900,697.602566
0.141675,69.643185,9.817375,697.697268
0.151675,69.660619,10.512025,697.798915
0.161675,69.677941,11.206847,697.907509
0.171675,69.695269,11.901843,698.023053
0.181675,69.712536,12.597011,698.145547
0.191675,69.729740,13.292350,698.274994
0.201675,69.788114,13.988033,698.411395
0.211675,69.813165,14.684193,698.554756
0.221675,69.830297,15.380543,698.705080
0.231675,69.847402,16.077056,698.862367
0.241675,69.864448,16.773740,699.026621
0.251675,69.881440,17.470594,699.197843
0.261675,69.898382,18.167617,699.376034
0.271675,69.915265,18.864809,699.561196
0.281675,69.932125,19.562169,699.753331
0.291675,69.948963,20.259697,699.952440
0.301675,70.005091,20.957556,700.158526
0.311675,70.029586,21.655850,700.371593
0.321675,70.046313,22.354349,700.591644
0.331675,70.062984,23.053015,700.818681
0.341675,70.079600,23.751847,701.052705
0.351675,70.096161,24.450844,701.293719
0.361675,70.112770,25.150007,701.541723
0.371675,70.129222,25.849334,701.796720
0.381675,70.145721,26.548826,702.058710
0.391675,70.162166,27.248482,702.327697
0.401675,70.216082,27.948490,702.603682
0.411675,70.239996,28.648885,702.886669
0.421675,70.256327,29.349481,703.176660
0.431675,70.272641,30.050239,703.473659
0.441675,70.288831,30.751160,703.777666
0.451675,70.304966,31.452242,704.088683
0.461675,70.321149,32.153485,704.406712
0.471675,70.337278,32.854889,704.731754
0.481675,70.353251,33.556453,705.063810
0.491675,70.369273,34.258177,705.402883
0.501675,70.421211,34.960240,705.748975
0.511675,70.444583,35.662678,706.102090
0.521675,70.460491,36.365312,706.462230
0.531675,70.476313,37.068104,706.829397
0.541675,70.492183,37.771055,707.203593
0.551675,70.507895,38.474163,707.584819
0.561675,70.523655,39.177427,707.973077
0.571675,70.539361,39.880849,708.368368
0.581675,70.554982,40.584427,708.770695
0.591675,70.570583,41.288161,709.180058
0.601675,70.620537,41.992221,709.596460
0.603089,70.626808,42.091859,709.655934
0.606491,70.638006,42.331315,709.799920
0.609892,70.643628,42.570791,709.944720
0.616695,70.654139,43.049778,710.235949
0.623498,70.664901,43.528837,710.530437
0.630300,70.675529,44.007969,710.828184
0.640300,70.690659,44.712413,711.271786
0.650300,70.705984,45.417008,711.722433
0.660300,70.721516,46.121753,712.180127
0.670300,70.736713,46.826650,712.644868
0.680300,70.752053,47.531695,713.116660
0.690300,70.767159,48.236888,713.595503
0.700300,70.808624,48.942336,714.081399
0.710300,70.837642,49.648162,714.574351
0.720300,70.852783,50.354192,715.074363
0.730300,70.867625,51.060363,715.581436
0.740300,70.882667,51.766676,716.095571
0.750300,70.897682,52.473130,716.616770
0.760300,70.912563,53.179723,717.145034
0.770300,70.927601,53.886455,717.680365
0.780300,70.942305,54.593324,718.222764
0.790300,70.957193,55.300327,718.772232
