# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.313491,0.000000,697.000000
0.005831,69.324786,0.404156,697.002357
0.011662,69.335293,0.808373,697.007070
0.021662,69.353270,1.501668,697.018621
0.031662,69.371235,2.195142,697.037105
0.041662,69.389149,2.888796,697.062524
0.051662,69.406989,3.582629,697.094881
0.061662,69.424795,4.276639,697.134178
0.071662,69.442492,4.970828,697.180415
0.081662,69.460210,5.665193,697.233595
0.091662,69.477808,6.359735,697.293720
0.101662,69.540327,7.054677,697.360792
0.111662,69.566391,7.750062,697.434816
0.121662,69.583938,8.445665,697.515794
0.131662,69.601382,9.141443,697.603730
0.141662,69.618823,9.837396,697.698624
0.151662,69.636254,10.533522,697.800479
0.161662,69.653566,11.229823,697.909295
0.171662,69.670881,11.926296,698.025076
0.181662,69.688134,12.622943,698.147822
0.191662,69.705323,13.319761,698.277536
0.201662,69.763620,14.016923,698.414219
0.211662,69.788720,14.714563,698.557876
0.221662,69.805832,15.412394,698.708510
0.231662,69.822917,16.110389,698.866124
0.241662,69.839942,16.808554,699.030719
0.251662,69.856915,17.506889,699.202296
0.261662,69.873832,18.205394,699.380857
0.271662,69.890690,18.904067,699.566405
0.281662,69.907523,19.602909,699.758940
0.291662,69.924331,20.301919,699.958464
0.301662,69.980367,21.001260,700.164979
0.311662,70.004891,21.701064,700.378491
0.321662,70.021583,22.401053,700.599001
0.331662,70.038217,23.101203,700.826512
0.341662,70.054792,23.801518,701.061026
0.351662,70.071313,24.501999,701.302543
0.361662,70.087878,25.202645,701.551067
0.371662,70.104283,25.903457,701.806597
0.381662,70.120733,26.604432,702.069137
0.391662,70.137125,27.305572,702.338687
0.401662,70.190927,28.007062,702.615250
0.411662,70.214843,28.708941,702.898830
0.421662,70.231135,29.411021,703.189430
0.431662,70.247434,30.113264,703.487051
0.441662,70.263610,30.815669,703.791696
0.451662,70.279731,31.518236,704.103365
0.461662,70.295899,32.220964,704.422061
0.471662,70.312013,32.923854,704.747785
0.481662,70.327971,33.626903,705.080539
0.491662,70.343976,34.330113,705.420324
0.501662,70.395840,35.033662,705.767143
0.511662,70.419250,35.737587,706.120999
0.521662,70.435142,36.441709,706.481896
0.531662,70.450946,37.145989,706.849834
0.541662,70.466796,37.850427,707.224816
0.551662,70.482488,38.555023,707.606844
0.561662,70.498228,39.259776,707.995918
0.571662,70.513915,39.964686,708.392040
0.581662,70.529513,40.669753,708.795212
0.591662,70.545091,41.374975,709.205436
0.601662,70.594971,42.080525,709.622713
0.603195,70.601635,42.188703,709.687291
0.605711,70.608723,42.366371,709.793909
0.608228,70.613018,42.544050,709.900974
0.613261,70.621147,42.899428,710.115998
0.618294,70.628871,43.254846,710.332810
0.623327,70.636571,43.610303,710.551412
0.633327,70.651868,44.316652,710.991047
0.643327,70.667227,45.023153,711.437745
0.653327,70.682497,45.729806,711.891510
0.663327,70.697889,46.436608,712.352342
0.673327,70.713144,47.143561,712.820243
0.683327,70.728390,47.850661,713.295214
0.693327,70.743398,48.557907,713.777257
0.703327,70.795518,49.265452,714.266373
0.713327,70.813328,49.973368,714.762567
0.723327,70.828333,50.681440,715.265841
0.733327,70.843161,51.389651,715.776197
0.742025,70.855975,52.005756,716.225858
0.750723,70.868883,52.621963,716.680878
0.759421,70.881578,53.238271,717.141258
0.769421,70.896414,53.946964,717.677185
0.779421,70.910648,54.655785,718.220198
0.789421,70.925379,55.364731,718.770301
0.799421,70.951395,56.073849,719.327494
0.809421,70.993383,56.783279,719.891779
0.819421,71.007776,57.492999,720.463160
0.829421,71.022252,58.202811,721.041639
0.839421,71.036805,58.912735,721.627217
0.849421,71.051113,59.622768,722.219894
0.859421,71.065835,60.332906,722.819672
0.869421,71.080046,61.043147,723.426553
0.879421,71.094694,61.753485,724.040536
0.889421,71.109045,62.463918,724.661623
0.899421,71.134419,63.174486,725.289815
0.909421,71.174860,63.885320,725.925113
0.919421,71.189513,64.596401,726.567522
0.929421,71.204298,65.307539,727.217041
0.939421,71.218767,66.018751,727.873673
0.949421,71.233262,66.730029,728.537417
0.959421,71.248007,67.441371,729.208274
0.969421,71.262510,68.152772,729.886244
0.979421,71.277104,68.864226,730.571329
0.989421,71.291845,69.575728,731.263529
0.999421,71.317278,70.287315,731.962844
1.009421,71.357475,70.999121,732.669276
1.019421,71.372302,71.711140,733.382827
1.029421,71.387516,72.423142,734.103499
1.039421,71.402330,73.135182,734.831290
1.049421,71.417362,73.847243,735.566202
1.059421,71.432551,74.559322,736.308235
1.069421,71.448068,75.271417,737.057389
1.079421,71.462952,75.983523,737.813664
1.089421,71.478318,76.695635,738.577059
1.099421,71.503996,77.407795,739.347576
1.109421,71.543570,78.120126,740.125216
1.119421,71.559088,78.832608,740.909979
1.129421,71.574560,79.545069,741.701868
1.139421,71.590042,80.257525,742.500881
1.149421,71.605521,80.969976,743.307018
1.159421,71.620935,81.682420,744.120280
1.169421,71.636327,82.394857,744.940667
1.179421,71.651730,83.107287,745.768177
1.189421,71.667089,83.819712,746.602812
1.199421,71.692060,84.532183,747.444572
1.209421,71.730806,85.244813,748.293457
1.219421,71.746003,85.957535,749.149469
1.229421,71.761250,86.670290,750.012608
1.239421,71.776103,87.383053,750.882874
1.249421,71.790997,88.095820,751.760269
1.259421,71.805636,88.808599,752.644791
1.269421,71.820275,89.521395,753.536441
1.279421,71.834736,90.234216,754.435219
1.289421,71.848574,90.947065,755.341125
1.299421,71.872273,91.660003,756.254160
1.309421,71.908654,92.373139,757.174326
1.319421,71.922408,93.086418,758.101624
1.329421,71.935826,93.799784,759.036055
1.339421,71.948839,94.513218,759.977620
1.349421,71.961495,95.226722,760.926319
1.359421,71.974395,95.940307,761.882154
1.369421,71.986745,96.653984,762.845126
1.379421,71.999005,97.367762,763.815234
1.389421,72.010829,98.081651,764.792481
1.399421,72.031632,98.795704,765.776868
1.409421,72.064591,99.510028,766.768396
1.419421,72.076017,100.224600,767.767069
1.429421,72.086868,100.939351,768.772889
1.439421,72.097530,101.654256,769.785856
1.449421,72.108124,102.369315,770.805974
1.459421,72.118047,103.084538,771.833243
1.469421,72.127914,103.799937,772.867666
1.479421,72.137806,104.515523,773.909243
1.489421,72.147626,105.231305,774.957977
1.499421,72.165790,105.947331,776.013870
1.509421,72.195917,106.663702,777.076925
1.519421,72.205154,107.380391,778.147145
1.529421,72.214398,108.097334,779.224533
1.539421,72.223375,108.814492,780.309092
1.549421,72.232437,109.531865,781.400823
1.559421,72.240981,110.249460,782.499730
1.569421,72.249803,110.967283,783.605813
1.579421,72.258432,111.685338,784.719076
1.589421,72.267211,112.403626,785.839521
1.599421,72.284718,113.122196,786.967150
1.609421,72.313599,113.841140,788.101966
1.619421,72.322400,114.560397,789.243974
1.629421,72.331353,115.279912,790.393175
1.639421,72.340236,115.999658,791.549572
1.649421,72.348997,116.719628,792.713169
1.659421,72.358130,117.439818,793.883966
1.669421,72.366933,118.160226,795.061966
1.679421,72.376063,118.880850,796.247171
1.689421,72.385370,119.601685,797.439583
1.699421,72.402949,120.322773,798.639205
1.709421,72.431641,121.044196,799.846040
1.719421,72.441011,121.765893,801.060090
1.729421,72.450324,122.487806,802.281359
1.739421,72.459780,123.209906,803.509847
1.749421,72.469201,123.932180,804.745557
1.759421,72.478742,124.654624,805.988491
1.769421,72.488188,125.377232,807.238650
1.779421,72.497567,126.099996,808.496036
1.789421,72.507160,126.822910,809.760651
1.799421,72.524605,127.546004,811.032495
1.809421,72.553069,128.269358,812.311572
1.819421,72.562187,128.992932,813.597883
1.829421,72.571663,129.716649,814.891430
1.839421,72.581038,130.440467,816.192216
1.849421,72.590300,131.164376,817.500240
1.859421,72.599465,131.888376,818.815504
1.869421,72.608589,132.612465,820.138008
1.879421,72.617899,133.336637,821.467754
1.889421,72.627105,134.060881,822.804741
1.899421,72.644085,134.785228,824.148972
1.909421,72.671170,135.509754,825.500446
1.919421,72.680357,136.234422,826.859167
1.929421,72.689594,136.959161,828.225135
1.939421,72.698485,137.683929,829.598350
1.949421,72.707540,138.408716,830.978814
1.959421,72.716784,139.133526,832.366525
1.969421,72.725767,139.858358,833.761484
