# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.375508,0.000000,697.000000
0.005847,69.386825,0.403052,697.002357
0.011694,69.397349,0.806166,697.007070
0.021694,69.415314,1.495679,697.018580
0.031694,69.433263,2.185370,697.036985
0.041694,69.451155,2.875240,697.062288
0.051694,69.468974,3.565287,697.094491
0.061694,69.486753,4.255510,697.133595
0.071694,69.504425,4.945910,697.179602
0.081694,69.522116,5.636486,697.232514
0.091694,69.539692,6.327237,697.292332
0.101694,69.602383,7.018386,697.359060
0.111694,69.628243,7.709975,697.432702
0.121694,69.645760,8.401780,697.513261
0.131694,69.663178,9.093758,697.600739
0.141694,69.680595,9.785909,697.695137
0.151694,69.698010,10.478234,697.796458
0.161694,69.715291,11.170730,697.904703
0.171694,69.732580,11.863399,698.019873
0.181694,69.749803,12.556238,698.141971
0.191694,69.766963,13.249249,698.270999
0.201694,69.825407,13.942601,698.406958
0.211694,69.850306,14.636429,698.549852
0.221694,69.867389,15.330444,698.699687
0.231694,69.884441,16.024622,698.856462
0.241694,69.901434,16.718969,699.020180
0.251694,69.918375,17.413485,699.190842
0.261694,69.935256,18.108169,699.368450
0.271694,69.952077,18.803020,699.553006
0.281694,69.968869,19.498038,699.744512
0.291694,69.985641,20.193223,699.942968
0.301694,70.041798,20.888771,700.148378
0.311694,70.066121,21.584718,700.360745
0.321694,70.082769,22.280868,700.580073
0.331694,70.099358,22.977184,700.806363
0.341694,70.115888,23.673664,701.039618
0.351694,70.132362,24.370308,701.279838
0.361694,70.148877,25.067115,701.527024
0.371694,70.165232,25.764087,701.781180
0.381694,70.181629,26.461220,702.042307
0.391694,70.197968,27.158517,702.310405
0.401694,70.251867,27.856162,702.585479
0.411694,70.275572,28.554193,702.867530
0.421694,70.291803,29.252422,703.156564
0.431694,70.308071,29.950813,703.452580
0.441694,70.324213,30.649364,703.755581
0.451694,70.340300,31.348076,704.065568
0.461694,70.356434,32.046948,704.382543
0.471694,70.372514,32.745980,704.706508
0.481694,70.388437,33.445170,705.037463
0.491694,70.404407,34.144519,705.375412
0.501694,70.456381,34.844206,705.720355
0.511694,70.479616,35.544266,706.072298
0.521694,70.495470,36.244521,706.431242
0.531694,70.511240,36.944932,706.797189
0.541694,70.527054,37.645500,707.170141
