# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.320616,0.000000,697.000000
0.005833,69.331918,0.404029,697.002357
0.011666,69.342430,0.808120,697.007070
0.021666,69.360411,1.500981,697.018616
0.031666,69.378380,2.194021,697.037091
0.041666,69.396300,2.887241,697.062497
0.051666,69.414147,3.580639,697.094837
0.061666,69.431961,4.274215,697.134111
0.071666,69.449668,4.967969,697.180322
0.081666,69.467397,5.661900,697.233471
0.091666,69.485007,6.356007,697.293561
0.101666,69.547547,7.050515,697.360593
0.111666,69.573601,7.745465,697.434573
0.121666,69.591157,8.440634,697.515504
0.131666,69.608612,9.135977,697.603387
0.141666,69.626066,9.831494,697.698224
0.151666,69.643504,10.527186,697.800018
0.161666,69.660827,11.223051,697.908769
0.171666,69.678155,11.919090,698.024479
0.181666,69.695422,12.615301,698.147151
0.191666,69.712625,13.311684,698.276786
0.201666,69.770952,14.008411,698.413386
0.211666,69.796048,14.705616,698.556956
0.221666,69.813176,15.403011,698.707499
0.231666,69.830279,16.100570,698.865017
0.241666,69.847321,16.798300,699.029511
0.251666,69.864311,17.496200,699.200984
0.261666,69.881247,18.194270,699.379436
0.271666,69.898126,18.892508,699.564870
0.281666,69.914981,19.590915,699.757287
0.291666,69.931812,20.289490,699.956689
0.301666,69.987890,20.988397,700.163078
0.311666,70.012422,21.687739,700.376458
0.321666,70.029141,22.387287,700.596834
0.331666,70.045804,23.087002,700.824205
0.341666,70.062410,23.786883,701.058574
0.351666,70.078963,24.486929,701.299944
0.361666,70.095562,25.187142,701.548314
0.371666,70.112003,25.887519,701.803687
0.381666,70.128491,26.588061,702.066065
0.391666,70.144924,27.288767,702.335449
0.401666,70.198786,27.989824,702.611842
0.411666,70.222729,28.691270,702.895248
0.421666,70.239048,29.392917,703.185669
0.431666,70.255346,30.094727,703.483107
0.441666,70.271522,30.796700,703.787564
0.451666,70.287642,31.498833,704.099042
0.461666,70.303808,32.201128,704.417541
0.471666,70.319921,32.903584,704.743065
0.481666,70.335877,33.606201,705.075614
0.491666,70.351881,34.308977,705.415190
0.501666,70.403761,35.012092,705.761795
0.511666,70.427153,35.715583,706.115434
0.521666,70.443042,36.419270,706.476108
0.531666,70.458843,37.123116,706.843820
