# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.317674,0.000000,697.000000
0.005832,69.328976,0.404084,697.002357
0.011664,69.339488,0.808229,697.007070
0.021664,69.357471,1.501276,697.018618
0.031664,69.375443,2.194503,697.037097
0.041664,69.393369,2.887909,697.062509
0.051664,69.411229,3.581495,697.094856
0.061664,69.429050,4.275258,697.134140
0.071664,69.446763,4.969199,697.180362
0.081664,69.464498,5.663317,697.233525
0.091664,69.482113,6.357612,697.293629
0.101664,69.544633,7.052308,697.360679
0.111664,69.570696,7.747445,697.434678
0.121664,69.588254,8.442801,697.515629
0.131664,69.605709,9.138332,697.603534
0.141664,69.623162,9.834037,697.698396
0.151664,69.640595,10.529917,697.800216
0.161664,69.657917,11.225970,697.908996
0.171664,69.675244,11.922197,698.024736
0.181664,69.692508,12.618596,698.147440
0.191664,69.709709,13.315167,698.277109
0.201664,69.768024,14.012082,698.413745
0.211664,69.793126,14.709475,698.557352
0.221664,69.810250,15.407058,698.707935
0.231664,69.827348,16.104806,698.865494
0.241664,69.844386,16.802724,699.030032
0.251664,69.861371,17.500812,699.201549
0.261664,69.878302,18.199070,699.380049
0.271664,69.895175,18.897496,699.565531
0.281664,69.912024,19.596092,699.757999
0.291664,69.928847,20.294855,699.957454
0.301664,69.984910,20.993950,700.163898
0.311664,70.009441,21.693480,700.377335
0.321664,70.026151,22.393216,700.597768
0.331664,70.042803,23.093119,700.825200
0.341664,70.059399,23.793188,701.059631
0.351664,70.075939,24.493423,701.301065
0.361664,70.092526,25.193823,701.549501
0.371664,70.108953,25.894389,701.804942
0.381664,70.125427,26.595118,702.067389
0.391664,70.141843,27.296012,702.336845
0.401664,70.195680,27.997257,702.613311
0.411664,70.219612,28.698891,702.896792
0.421664,70.235912,29.400725,703.187290
0.431664,70.252188,30.102723,703.484807
0.441664,70.268341,30.804882,703.789345
0.451664,70.284437,31.507203,704.100906
0.461664,70.300577,32.209685,704.419490
0.471664,70.316662,32.912327,704.745100
0.481664,70.332589,33.615130,705.077738
0.491664,70.348561,34.318092,705.417404
0.501664,70.400400,35.021393,705.764101
0.511664,70.423764,35.725070,706.117833
0.521664,70.439616,36.428942,706.478604
0.531664,70.455377,37.132973,706.846413
0.541664,70.471184,37.837161,707.221264
0.551664,70.486828,38.541507,707.603157
0.561664,70.502519,39.246009,707.992095
0.571664,70.518209,39.950668,708.388078
0.581664,70.533828,40.655483,708.791109
0.591664,70.549425,41.360454,709.201189
0.601664,70.599334,42.065753,709.618320
0.603176,70.605931,42.172421,709.681996
0.605298,70.618342,42.322102,709.771805
0.607420,70.622075,42.471790,709.861932
0.611664,70.629055,42.771181,710.042821
0.615908,70.635751,43.070600,710.224980
0.620152,70.642707,43.370046,710.408411
0.630152,70.658248,44.075715,710.845640
0.640152,70.673627,44.781537,711.289926
0.650152,70.688906,45.487516,711.741271
0.660152,70.703750,46.193656,712.199677
0.662268,70.706987,46.343036,712.297541
0.664383,70.710043,46.492422,712.395721
0.666498,70.713214,46.641816,712.494218
0.674710,70.725242,47.221882,712.879609
0.682921,70.737728,47.802059,713.269765
0.691133,70.749486,48.382348,713.664685
0.698148,70.759950,48.878183,714.005845
0.705164,70.809086,49.374238,714.350483
0.712179,70.819974,49.870514,714.698603
0.719008,70.829801,50.353701,715.040828
0.725838,70.839469,50.836966,715.386353
0.732667,70.849129,51.320309,715.735178
0.742667,70.863322,52.028213,716.251921
0.752667,70.877117,52.736285,716.775743
0.762667,70.891166,53.444527,717.306647
0.772667,70.904844,54.152939,717.844635
0.782667,70.918559,54.861518,718.389707
0.792667,70.932067,55.570266,718.941866
0.802667,70.980350,56.279325,719.501114
0.812667,70.997822,56.988798,720.067454
0.822667,71.011211,57.698434,720.640890
0.832667,71.024650,58.408229,721.221423
0.842667,71.037985,59.118186,721.809055
0.852667,71.051370,59.828301,722.403787
0.862667,71.064610,60.538572,723.005622
0.872667,71.078032,61.248996,723.614559
0.882667,71.091122,61.959569,724.230602
0.892667,71.104676,62.670286,724.853751
0.902667,71.151186,63.381272,725.484009
0.912667,71.168309,64.092670,726.121378
0.922667,71.181715,64.804161,726.765862
0.932667,71.195364,65.515783,727.417462
0.942667,71.208957,66.227532,728.076178
0.952667,71.222697,66.939397,728.742013
0.962667,71.236361,67.651373,729.414967
0.972667,71.250275,68.363453,730.095041
0.982667,71.264125,69.075632,730.782236
0.992667,71.278236,69.787902,731.476554
1.002667,71.324202,70.500377,732.177995
1.012667,71.342353,71.213196,732.886562
1.022667,71.356753,71.926069,733.602259
1.032667,71.371331,72.638997,734.325084
1.042667,71.386036,73.351983,735.055039
1.052667,71.400817,74.065021,735.792124
1.062667,71.415973,74.778105,736.536339
1.072667,71.431072,75.491230,737.287686
1.082667,71.446260,76.204388,738.046164
1.092667,71.461783,76.917574,738.811774
1.102667,71.507996,77.630912,739.584516
1.112667,71.527336,78.344487,740.364393
1.122667,71.543047,79.058075,741.151406
1.132667,71.558748,79.771668,741.945554
1.142667,71.574658,80.485265,742.746839
1.152667,71.590624,81.198866,743.555260
1.162667,71.606630,81.912467,744.370816
1.172667,71.622544,82.626066,745.193509
1.182667,71.638783,83.339662,746.023338
1.192667,71.654949,84.053257,746.860302
1.202667,71.700495,84.766997,747.704403
