# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.335102,0.000000,697.000000
0.005837,69.346401,0.403766,697.002357
0.011674,69.356910,0.807593,697.007070
0.021674,69.374875,1.499550,697.018606
0.031674,69.392813,2.191687,697.037062
0.041674,69.410692,2.884002,697.062441
0.051674,69.428504,3.576495,697.094743
0.061674,69.446276,4.269166,697.133972
0.071674,69.463937,4.962013,697.180127
0.081674,69.481617,5.655037,697.233213
0.091674,69.499220,6.348236,697.293229
0.101674,69.561792,7.041836,697.360179
0.111674,69.587766,7.735877,697.434068
0.121674,69.605282,8.430135,697.514898
0.131674,69.622695,9.124567,697.602672
0.141674,69.640117,9.819173,697.697390
0.151674,69.657528,10.513953,697.799056
0.161674,69.674807,11.208906,697.907670
0.171674,69.692089,11.904031,698.023235
0.181674,69.709305,12.599328,698.145752
0.191674,69.726461,13.294797,698.275222
0.201674,69.784785,13.990642,698.411649
0.211674,69.809783,14.686902,698.555037
0.221674,69.826851,15.383373,698.705389
0.231674,69.843888,16.080014,698.862706
0.241674,69.860866,16.776824,699.026990
0.251674,69.877788,17.473803,699.198243
0.261674,69.894648,18.170951,699.376466
0.271674,69.911446,18.868267,699.561662
0.281674,69.928213,19.565750,699.753832
0.291674,69.944956,20.263401,699.952978
0.301674,70.000978,20.961381,700.159102
0.311674,70.025369,21.659822,700.372207
0.321674,70.041979,22.358447,700.592298
0.331674,70.058526,23.057231,700.819377
0.341674,70.075013,23.756180,701.053444
0.351674,70.091437,24.455293,701.294501
0.361674,70.107900,25.154571,701.542550
0.371674,70.124198,25.854011,701.797593
0.381674,70.140534,26.553614,702.059631
0.391674,70.156807,27.253380,702.328666
0.401674,70.210537,27.953495,702.604701
0.411674,70.234266,28.653997,702.887738
0.421674,70.250398,29.354697,703.177782
0.431674,70.266500,30.055558,703.474833
0.441674,70.282467,30.756579,703.778894
0.451674,70.298369,31.457759,704.089965
0.461674,70.314308,32.159098,704.408050
0.471674,70.330182,32.860595,704.733148
0.481674,70.345886,33.562250,705.065262
0.491674,70.361624,34.264062,705.404394
0.501674,70.413262,34.966210,705.750545
0.511674,70.436332,35.668730,706.103720
0.521674,70.451919,36.371444,706.463921
0.531674,70.467402,37.074312,706.831150
0.541674,70.482917,37.777335,707.205408
0.551674,70.498262,38.480512,707.586697
0.561674,70.513641,39.183842,707.975019
0.571674,70.529228,39.887326,708.370375
0.581674,70.544819,40.590966,708.772766
0.591674,70.560390,41.294761,709.182195
0.601674,70.610315,41.998883,709.598663
0.603105,70.616638,42.099741,709.658871
0.604660,70.623407,42.209333,709.724498
0.606215,70.626635,42.318931,709.790294
0.609325,70.631784,42.538135,709.922228
0.612434,70.637077,42.757358,710.054844
0.615544,70.641969,42.976599,710.188141
0.625544,70.657611,43.681775,710.621433
0.635544,70.673433,44.387124,711.061777
0.645544,70.688855,45.092628,711.509176
0.655544,70.703961,45.798259,711.963630
0.656666,70.705806,45.877486,712.015091
0.657789,70.707205,45.956714,712.066640
0.658912,70.708880,46.035944,712.118279
0.666395,70.720160,46.564127,712.464775
0.673879,70.731660,47.092374,712.815225
0.681363,70.742751,47.620680,713.169628
0.691363,70.757452,48.326704,713.649365
0.701363,70.804316,49.032975,714.136163
0.711363,70.826958,49.739521,714.630026
0.720768,70.840600,50.404114,715.100943
0.730172,70.854472,51.068755,715.578110
0.739577,70.867918,51.733433,716.061529
0.748989,70.881548,52.398625,716.551560
0.758401,70.895050,53.063832,717.047852
0.767812,70.908599,53.729041,717.550404
0.777812,70.922909,54.435820,718.091228
0.787812,70.937339,55.142571,718.639120
0.797812,70.951770,55.849279,719.194080
0.807812,71.004658,56.556084,719.756106
0.817812,71.019759,57.263065,720.325202
0.827812,71.034489,57.969919,720.901367
0.837812,71.049466,58.676652,721.484600
0.847812,71.064709,59.383246,722.074900
0.857812,71.079915,60.089678,722.672264
0.867812,71.095494,60.795922,723.276693
