# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.357916,0.000000,697.000000
0.005843,69.369246,0.403363,697.002357
0.011685,69.379785,0.806788,697.007070
0.021685,69.397786,1.497366,697.018591
0.031685,69.415774,2.188123,697.037019
0.041685,69.433707,2.879058,697.062355
0.051685,69.451574,3.570172,697.094601
0.061685,69.469408,4.261464,697.133759
0.071685,69.487139,4.952932,697.179831
0.081685,69.504895,5.644578,697.232818
0.091685,69.522536,6.336399,697.292723
0.101685,69.585208,7.028620,697.359548
0.111685,69.611181,7.721282,697.433298
0.121685,69.628765,8.414161,697.513975
0.131685,69.646250,9.107214,697.601582
0.141685,69.663738,9.800441,697.696120
0.151685,69.681200,10.493843,697.797592
0.161685,69.698553,11.187417,697.905998
0.171685,69.715914,11.881164,698.021341
0.181685,69.733213,12.575084,698.143622
0.191685,69.750450,13.269176,698.272843
0.201685,69.808911,13.963610,698.409007
0.211685,69.833938,14.658521,698.552117
0.221685,69.851103,15.353621,698.702178
0.231685,69.868241,16.048886,698.859190
0.241685,69.885320,16.744321,699.023156
0.251685,69.902343,17.439925,699.194077
0.261685,69.919317,18.135698,699.371956
0.271685,69.936234,18.831641,699.556792
0.281685,69.953126,19.527751,699.748589
0.291685,69.969999,20.224029,699.947348
0.301685,70.026210,20.920671,700.153072
0.311685,70.050687,21.617715,700.365764
0.321685,70.067447,22.314964,700.585427
0.331685,70.084152,23.012379,700.812064
0.341685,70.100801,23.709960,701.045675
0.351685,70.117395,24.407707,701.286264
0.361685,70.134038,25.105619,701.533830
0.371685,70.150524,25.803696,701.788377
0.381685,70.167056,26.501938,702.049905
0.391685,70.183535,27.200343,702.318416
0.401685,70.237535,27.899099,702.593913
0.411685,70.261432,28.598243,702.876400
0.421685,70.277797,29.297588,703.165879
0.431685,70.294145,29.997095,703.462352
0.441685,70.310369,30.696764,703.765822
0.451685,70.326539,31.396594,704.076288
0.461685,70.342756,32.096585,704.393754
0.471685,70.358918,32.796738,704.718221
0.481685,70.374926,33.497051,705.049690
0.491685,70.390981,34.197523,705.388163
0.501685,70.443001,34.898334,705.733642
0.511685,70.466361,35.599520,706.086131
0.521685,70.482302,36.300902,706.445633
0.531685,70.498157,37.002441,706.812150
0.541685,70.514061,37.704139,707.185683
0.551685,70.529807,38.405995,707.566234
0.561685,70.545601,39.108007,707.953804
0.571685,70.561341,39.810176,708.348395
0.581685,70.576995,40.512502,708.750008
0.591685,70.592629,41.214983,709.158645
0.601685,70.642662,41.917791,709.574309
0.603000,70.648600,42.010204,709.629468
0.605835,70.669326,42.209211,709.749152
0.608671,70.674145,42.408231,709.869400
0.614342,70.683277,42.806296,710.111026
0.620013,70.692020,43.204410,710.354909
0.625684,70.700735,43.602574,710.601050
0.635684,70.716213,44.304800,711.040587
0.645684,70.731637,45.007187,711.487147
0.655684,70.746813,45.709736,711.940731
0.665684,70.761868,46.412450,712.401342
0.675684,70.776885,47.115333,712.868981
0.685684,70.791504,47.818387,713.343649
0.695684,70.806240,48.521616,713.825349
0.705684,70.860422,49.225188,714.314083
0.715684,70.875545,49.929207,714.809855
0.725684,70.889912,50.633383,715.312667
0.735684,70.904284,51.337748,715.822523
0.745684,70.918421,52.042307,716.339423
0.755684,70.932614,52.747062,716.863370
0.765684,70.946378,53.452016,717.394365
0.775684,70.960188,54.157172,717.932411
0.785684,70.973841,54.862533,718.477509
0.795684,70.987425,55.568103,719.029662
0.805684,71.038793,56.274042,719.588872
0.815684,71.052888,56.980449,720.155144
0.825684,71.065904,57.687046,720.728482
0.835684,71.079327,58.393862,721.308886
0.845684,71.092362,59.100901,721.896360
0.855684,71.105426,59.808165,722.490905
0.865684,71.118323,60.515656,723.092524
0.875684,71.130983,61.223374,723.701219
0.885684,71.143606,61.931320,724.316993
0.895684,71.156210,62.639497,724.939846
0.905684,71.205064,63.348042,725.569784
0.915684,71.218253,64.057110,726.206809
0.925684,71.230512,64.766341,726.850926
0.935684,71.242923,65.475818,727.502137
0.945684,71.255228,66.185530,728.160443
0.955684,71.267416,66.895476,728.825848
0.965684,71.279764,67.605656,729.498354
0.975684,71.291621,68.316068,730.177962
0.985684,71.303604,69.026709,730.864676
0.995684,71.315600,69.737578,731.558497
1.005684,71.362843,70.448843,732.259429
1.015684,71.375542,71.160453,732.967475
1.025684,71.387604,71.872346,733.682639
1.035684,71.399573,72.584478,734.404923
1.045684,71.411576,73.296830,735.134329
1.055684,71.423580,74.009393,735.870860
1.065684,71.435399,74.722163,736.614518
1.075684,71.447545,75.435136,737.365304
1.085684,71.459908,76.148309,738.123221
1.095684,71.472191,76.861677,738.888271
1.105684,71.518316,77.575419,739.660456
1.115684,71.531919,78.289466,740.439780
1.125684,71.544582,79.003735,741.226246
1.135684,71.557492,79.718183,742.019856
1.145684,71.570155,80.432791,742.820610
1.155684,71.583402,81.147554,743.628512
1.165684,71.596488,81.862469,744.443562
1.175684,71.610023,82.577532,745.265762
1.185684,71.623163,83.292735,746.095113
1.195684,71.636925,84.008073,746.931617
1.205684,71.683070,84.723717,747.775276
1.215684,71.697310,85.439600,748.626092
1.225684,71.711301,86.155642,749.484068
1.235684,71.725292,86.871803,750.349205
1.245684,71.739162,87.588066,751.221504
1.255684,71.753248,88.304428,752.100967
1.265684,71.767085,89.020885,752.987593
1.275684,71.781130,89.737435,753.881385
1.285684,71.795441,90.454075,754.782342
1.295684,71.809456,91.170804,755.690466
1.305684,71.854788,91.887766,756.605759
1.315684,71.869611,92.604952,757.528222
1.325684,71.883481,93.322269,758.457858
1.335684,71.897140,94.039657,759.394668
1.345684,71.911307,94.757110,760.338652
1.355684,71.924769,95.474636,761.289810
1.365684,71.938315,96.192238,762.248145
1.375684,71.951741,96.909918,763.213656
1.385684,71.964707,97.627675,764.186343
1.395684,71.977727,98.345509,765.166209
1.405684,72.020996,99.063569,766.153255
1.415684,72.034222,99.781845,767.147481
1.425684,72.046740,100.500256,768.148892
1.435684,72.059009,101.218744,769.157486
1.445684,72.071070,101.937302,770.173267
1.455684,72.082913,102.655946,771.196233
1.465684,72.094359,103.374684,772.226386
1.475684,72.105726,104.093522,773.263727
1.485684,72.116971,104.812460,774.308257
1.495684,72.127840,105.531498,775.359977
1.505684,72.167840,106.250779,776.418888
1.515684,72.179326,106.970297,777.484993
1.525684,72.189981,107.689972,778.558294
1.535684,72.200288,108.409750,779.638792
1.545684,72.210621,109.129623,780.726489
1.555684,72.220859,109.849602,781.821386
1.565684,72.231079,110.569697,782.923482
1.575684,72.241170,111.289909,784.032780
1.585684,72.251139,112.010235,785.149280
1.595684,72.261041,112.730673,786.272985
