# Time (s), acceleration Magnitude (m/s²), Vz (m/s), Z (m)
0.000000,69.325303,0.000000,697.000000
0.005834,69.336601,0.403943,697.002357
0.011668,69.347110,0.807948,697.007070
0.021668,69.365082,1.500514,697.018613
0.031668,69.383043,2.193259,697.037082
0.041668,69.400935,2.886183,697.062479
0.051668,69.418765,3.579286,697.094806
0.061668,69.436560,4.272566,697.134065
0.071668,69.454248,4.966024,697.180258
0.081668,69.471958,5.659658,697.233387
0.091668,69.489554,6.353468,697.293452
0.101668,69.552121,7.047679,697.360458
0.111668,69.578151,7.742332,697.434408
0.121668,69.595697,8.437203,697.515306
0.131668,69.613143,9.132249,697.603153
0.141668,69.630587,9.827468,697.697952
0.151668,69.648028,10.522862,697.799703
0.161668,69.665345,11.218429,697.908410
0.171668,69.682667,11.914170,698.024073
0.181668,69.699928,12.610083,698.146694
0.191668,69.717126,13.306168,698.276275
0.201668,69.775467,14.002596,698.412819
0.211668,69.800546,14.699502,698.556329
0.221668,69.817672,15.396598,698.706809
0.231668,69.834771,16.093858,698.864261
0.241668,69.851812,16.791289,699.028687
0.251668,69.868802,17.488890,699.200088
0.261668,69.885737,18.186660,699.378466
0.271668,69.902615,18.884599,699.563822
0.281668,69.919469,19.582706,699.756158
0.291668,69.936301,20.280982,699.955477
0.301668,69.992392,20.979588,700.161779
0.311668,70.016912,21.678630,700.375070
0.321668,70.033632,22.377878,700.595353
0.331668,70.050296,23.077293,700.822629
0.341668,70.066904,23.776874,701.056899
0.351668,70.083459,24.476620,701.298167
0.361668,70.100060,25.176532,701.546433
0.371668,70.116504,25.876609,701.801698
0.381668,70.132995,26.576850,702.063966
0.391668,70.149430,27.277256,702.333236
0.401668,70.203307,27.978012,702.609513
0.411668,70.227242,28.679158,702.892798
0.421668,70.243564,29.380504,703.183097
0.431668,70.259866,30.082013,703.480409
0.441668,70.276046,30.783684,703.784738
0.451668,70.292169,31.485517,704.096084
0.461668,70.308340,32.187511,704.414449
0.471668,70.324457,32.889666,704.739835
0.481668,70.340418,33.591981,705.072243
0.491668,70.356426,34.294456,705.411675
0.501668,70.408321,34.997270,705.758134
0.511668,70.431706,35.700459,706.111622
0.521668,70.447600,36.403845,706.472144
0.531668,70.463406,37.107389,706.839700
0.541668,70.479260,37.811091,707.214293
0.551668,70.494953,38.514951,707.595923
0.561668,70.510695,39.218967,707.984592
0.571668,70.526383,39.923141,708.380303
0.581668,70.541984,40.627471,708.783056
0.591668,70.557565,41.331956,709.192853
0.601668,70.607471,42.036769,709.609697
0.603144,70.613943,42.140790,709.671791
0.606012,70.621832,42.343021,709.793240
0.608880,70.626611,42.545265,709.915268
0.614617,70.635516,42.949779,710.160486
0.620353,70.644353,43.354344,710.408024
0.626089,70.653310,43.758960,710.657883
0.636089,70.668758,44.464428,711.098999
0.646089,70.684124,45.170048,711.547172
0.656089,70.699487,45.875818,712.002401
0.666089,70.714804,46.581736,712.464689
0.676089,70.729963,47.287800,712.934036
0.686089,70.744990,47.994007,713.410445
0.696089,70.760273,48.700355,713.893917
0.706089,70.814978,49.407008,714.384453
0.716089,70.830584,50.114031,714.882059
0.726089,70.845819,50.821194,715.386735
0.736089,70.860748,51.528490,715.898483
0.746089,70.875653,52.235917,716.417305
0.756089,70.890730,52.943472,716.943202
0.766089,70.905767,53.651155,717.476175
0.776089,70.920791,54.358963,718.016226
0.786089,70.935571,55.066892,718.563355
0.796089,70.950268,55.774939,719.117564
0.806089,71.003080,56.483291,719.678855
0.816089,71.018459,57.191948,720.247232
0.826089,71.033536,57.900721,720.822695
0.836089,71.048376,58.609603,721.405246
0.846089,71.062986,59.318589,721.994887
0.856089,71.077588,60.027676,722.591619
0.866089,71.092405,60.736861,723.195441
0.876089,71.107275,61.446143,723.806356
0.886089,71.121651,62.155517,724.424364
0.896089,71.136702,62.864980,725.049467
0.906089,71.187801,63.574682,725.681665
0.916089,71.203316,64.284711,726.320962
0.926089,71.217850,64.994795,726.967359
0.936089,71.232430,65.704951,727.620858
0.946089,71.247197,66.415180,728.281458
0.956089,71.261892,67.125477,728.949162
0.966089,71.276546,67.835840,729.623968
0.976089,71.291393,68.546264,730.305879
0.986089,71.306116,69.256748,730.994894
0.996089,71.321086,69.967287,731.691014
1.006089,71.370786,70.678010,732.394240
1.016089,71.386266,71.389060,733.104575
1.026089,71.400961,72.100087,733.822021
1.036089,71.415875,72.811165,734.546577
1.046089,71.430680,73.522288,735.278245
1.056089,71.445433,74.233446,736.017023
1.066089,71.460372,74.944638,736.762914
1.076089,71.475185,75.655860,737.515916
1.086089,71.490073,76.367111,738.276031
1.096089,71.504886,77.078389,739.043258
1.106089,71.553491,77.789830,739.817599
1.116089,71.568973,78.501520,740.599056
1.126089,71.584057,79.213207,741.387629
1.136089,71.598685,79.924914,742.183320
1.146089,71.613425,80.636637,742.986128
1.156089,71.628222,81.348378,743.796053
1.166089,71.643151,82.060136,744.613095
1.176089,71.657703,82.771911,745.437256
1.186089,71.672310,83.483701,746.268534
1.196089,71.687282,84.195510,747.106930
1.206089,71.734409,84.907473,747.952445
1.216089,71.749349,85.619673,748.805080
1.226089,71.763720,86.331870,749.664838
1.236089,71.778088,87.044088,750.531718
1.246089,71.792504,87.756331,751.405720
1.256089,71.806604,88.468602,752.286844
1.266089,71.820754,89.180902,753.175092
1.276089,71.834499,89.893236,754.070462
1.286089,71.848374,90.605605,754.972957
1.296089,71.862356,91.318016,755.882575
1.306089,71.907308,92.030590,756.799317
1.316089,71.921298,92.743463,757.723187
1.326089,71.934519,93.456329,758.654187
1.336089,71.947617,94.169264,759.592314
1.346089,71.960613,94.882265,760.537572
1.356089,71.973278,95.595334,761.489960
1.366089,71.985928,96.308478,762.449479
1.376089,71.998456,97.021703,763.416130
1.386089,72.010902,97.735016,764.389913
1.396089,72.022766,98.448419,765.370830
1.406089,72.065223,99.162065,766.358883
1.416089,72.077524,99.875950,767.354073
1.426089,72.089379,100.589996,768.356402
1.436089,72.100615,101.304151,769.365873
1.446089,72.111940,102.018411,770.382485
1.456089,72.123002,102.732794,771.406241
1.466089,72.133859,103.447312,772.437142
1.476089,72.144637,104.161974,773.475188
1.486089,72.155406,104.876781,774.520382
1.496089,72.165941,105.591740,775.572724
1.506089,72.205477,106.306993,776.632218
1.516089,72.216251,107.022536,777.698865
1.526089,72.226435,107.738293,778.772669
1.536089,72.236455,108.454211,779.853631
1.546089,72.246426,109.170287,780.941754
1.556089,72.256127,109.886534,782.037038
1.566089,72.265729,110.602961,783.139485
1.576089,72.275467,111.319573,784.249098
1.586089,72.285173,112.036372,785.365877
1.596089,72.294636,112.753356,786.489826
1.606089,72.332381,113.470662,787.620946
1.616089,72.342493,114.188283,788.759240
1.626089,72.351769,114.906140,789.904712
1.636089,72.361232,115.624180,791.057363
1.646089,72.370521,116.342395,792.217196
1.656089,72.379613,117.060795,793.384212
1.666089,72.389011,117.779386,794.558413
1.676089,72.398175,118.498168,795.739800
1.686089,72.407441,119.217137,796.928377
1.696089,72.416644,119.936288,798.124143
1.706089,72.453243,120.655750,799.327103
1.716089,72.463013,121.375511,800.537260
1.726089,72.472294,122.095491,801.754614
1.736089,72.481467,122.815634,802.979170
1.746089,72.490580,123.535926,804.210927
1.756089,72.499938,124.256374,805.449889
