Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.552462,0.0,697.0,695.3529626833549
0.005894,69.563875,0.399876,697.002357,697.0242209523378
0.011787,69.574487,0.799813,697.00707,697.8384655597745
0.021787,69.592478,1.478501,697.018462,698.6371586330636
0.031787,69.610445,2.157364,697.036641,696.6428185664074
0.041787,69.628366,2.836403,697.06161,700.175855946349
0.051787,69.64622,3.515616,697.09337,694.0729052636171
0.061787,69.664024,4.195002,697.131923,698.8773005000137
0.071787,69.681733,4.874562,697.177271,697.4857486906618
0.081787,69.699465,5.554295,697.229415,697.0227591878279
0.091787,69.71709,6.2342,697.288358,698.8989699549752
0.101787,69.780305,6.9145,697.354101,697.4082832172463
0.111787,69.805673,7.595231,697.42665,697.8699470837716
0.121787,69.823217,8.276172,697.506007,698.2355159949764
0.131787,69.840673,8.957283,697.592174,695.8497871590181
0.141787,69.858139,9.638565,697.685154,696.6363400962105
0.151787,69.875575,10.320017,697.784947,697.3974345029849
0.161787,69.892887,11.001638,697.891555,697.2552801687905
0.171787,69.910217,11.683429,698.00498,697.0159763568406
0.181787,69.927485,12.365388,698.125224,700.8947162672489
0.191787,69.944691,13.047515,698.252289,698.1060679537587
0.201787,70.003671,13.72998,698.386176,698.7570708878441
0.211787,70.02812,14.412913,698.52689,696.1237719385334
0.221787,70.045265,15.096028,698.674434,698.3858011024942
0.231787,70.062372,15.779303,698.828811,696.9664943459495
0.241787,70.07942,16.462745,698.990021,699.1172737777005
0.251787,70.096415,17.146353,699.158067,699.400199639066
0.261787,70.113359,17.830127,699.332949,699.1286338371431
0.271787,70.130246,18.514066,699.51467,698.337949369694
0.281787,70.147097,19.198169,699.703231,700.8576745894492
0.291787,70.16395,19.882436,699.898634,701.0609718212598
0.301787,70.22064,20.56703,700.100881,700.0626356606596
0.311787,70.24458,21.252049,700.309976,699.071949015817
0.321787,70.261311,21.937267,700.525923,697.4145360692115
0.331787,70.277987,22.622648,700.748722,702.3986405176433
0.341787,70.294608,23.308191,700.978377,700.2086764198322
0.351787,70.311174,23.993895,701.214887,703.1604616262896
0.361787,70.327789,24.679762,701.458255,700.3836392482051
0.371787,70.344248,25.36579,701.708483,704.8604389154054
0.381787,70.360754,26.051979,701.965572,703.5272831008506
0.391787,70.377206,26.738328,702.229524,701.7415827204089
0.401787,70.431668,27.425023,702.50034,704.8102586487086
0.411787,70.455053,28.112098,702.778026,700.0317076250773
0.421787,70.471382,28.799367,703.062583,701.4439262145029
0.431787,70.487717,29.486795,703.354014,705.2821810368108
0.441787,70.503918,30.174381,703.65232,701.479840751787
0.451787,70.520065,30.862126,703.957502,704.1469034059982
0.461787,70.536259,31.550028,704.269563,703.133690623818
0.471787,70.552401,32.238087,704.588504,704.6730290169819
0.481787,70.568388,32.926304,704.914326,705.8473350446891
0.491787,70.584424,33.614676,705.247031,706.963137161054
0.501787,70.636882,34.303383,705.586621,706.0125050055505
0.511787,70.659778,34.992457,705.9331,703.7478389560357
0.521787,70.675692,35.681721,706.286471,705.2084250929674
0.531787,70.691531,36.371139,706.646735,708.6039452450623
0.541787,70.707421,37.060712,707.013895,706.3458370000253
0.551787,70.723153,37.750439,707.38795,707.3333570728968
0.561787,70.738934,38.44032,707.768904,705.3537713092911
0.571787,70.754663,39.130354,708.156757,709.4848574492969
0.581787,70.770319,39.820542,708.551512,709.2914254880354
0.591787,70.785945,40.510882,708.953169,706.7788469030685
0.601787,70.836397,41.201544,709.361731,711.6971119904096
0.602165,70.838315,41.22763,709.377292,708.978126133016
0.606383,70.884546,41.517093,709.552435,709.8074011801862
0.610602,70.891742,41.806586,709.728799,707.4010711065889
0.619039,70.904709,42.385625,710.083969,709.3437938197734
0.627476,70.917709,42.964772,710.444026,709.1282168028702
0.635913,70.930903,43.544029,710.808969,707.7681204578588
0.645913,70.946252,44.230729,711.247843,711.1086901362007
0.655913,70.96141,44.917581,711.693584,711.7162178990136
0.665913,70.976612,45.604587,712.146195,711.0070134945781
0.675262,70.990816,46.246969,712.575528,713.7399267710607
0.68461,71.004887,46.889486,713.010867,710.9829323179231
0.693958,71.018933,47.532138,713.452213,713.2835613041549
0.703029,71.069406,48.156011,713.886205,716.4248823975887
0.7121,71.086131,48.780189,714.325857,712.2465274950775
0.721171,71.099889,49.404511,714.771172,714.274398623295
0.731171,71.114943,50.092927,715.26866,713.6367277398978
0.741171,71.129388,50.7815,715.773032,713.7201436543124
0.751171,71.144419,51.47023,716.28429,716.7349450881119
0.761171,71.159064,52.159118,716.802437,717.0340103812924
0.771171,71.173638,52.848165,717.327474,718.6814827604397
0.781171,71.188151,53.537369,717.859401,717.5171819468385
0.791171,71.202937,54.226732,718.398221,718.1860712305769
0.801171,71.247331,54.916377,718.943937,718.9959594140716
0.811171,71.27025,55.606411,719.49655,721.5587110437793
0.821171,71.284635,56.296634,720.056065,720.0455296693806
0.831171,71.299082,56.98701,720.622484,720.1672434969847
0.841171,71.313275,57.677546,721.195806,722.7084819514447
0.851171,71.327568,58.36824,721.776035,722.0959984686829
0.861171,71.341754,59.059095,722.363172,723.8518723780799
0.871171,71.356158,59.75011,722.957217,722.8534805195239
0.881171,71.370198,60.441285,723.558174,723.2137894137232
0.891171,71.384316,61.132621,724.166044,723.9306454345684
0.901171,71.427101,61.82427,724.780828,723.8027142341238
0.911171,71.449148,62.516219,725.40253,728.0116927414667
0.921171,71.46305,63.208389,726.031153,727.1284170124557
0.931171,71.477041,63.900733,726.666698,726.3700888861762
0.941171,71.490664,64.593235,727.309168,728.6846165391432
0.951171,71.504493,65.285898,727.958564,727.5399423604129
0.961171,71.518187,65.978726,728.614887,728.6413474790597
0.971171,71.531556,66.671719,729.278139,727.7898864242991
0.981171,71.544883,67.364876,729.948322,730.8611982753417
0.991171,71.558383,68.058197,730.625437,730.4912057423282
1.001171,71.599668,68.751831,731.309487,730.7445119128838
1.011171,71.62099,69.445766,732.000475,732.150337159937
1.021171,71.634457,70.139925,732.698403,733.9898381216509
1.031171,71.647831,70.83426,733.403274,732.6215286388548
1.041171,71.661163,71.528754,734.115088,733.3189171307528
1.051171,71.674621,72.223407,734.833849,730.7682487313842
1.061171,71.687789,72.918217,735.559557,737.2585802058217
1.071171,71.701234,73.613187,736.292214,737.2648130646387
1.081171,71.714226,74.308313,737.031821,738.1563647092142
1.091171,71.727452,75.003596,737.778381,737.4275548018402
1.101171,71.764353,75.699161,738.531894,735.3586740217072
1.111171,71.78817,76.395017,739.292365,740.0159533776105
1.121171,71.801549,77.091091,740.059795,740.2119247084174
1.131171,71.814369,77.787332,740.834187,741.8155504620264
1.141171,71.827503,78.483721,741.615542,739.6219418872136
1.151171,71.840575,79.180255,742.403862,742.3891235299685
1.161171,71.853356,79.876931,743.199148,743.6858472010164
1.171171,71.866487,80.573752,744.001401,744.0387324942511
1.181171,71.879469,81.270716,744.810623,743.2725591622548
1.191171,71.875332,81.967731,745.626816,745.5072226597014
1.201171,71.930684,82.665055,746.449979,747.7327560671491
1.211171,71.951195,83.362681,747.280118,747.9458883662518
1.221171,71.963974,84.060517,748.117234,747.4462753057114
1.231171,71.976819,84.758504,748.961329,747.7947832743178
1.241171,71.989422,85.456621,749.812404,751.4930008914748
1.251171,72.002033,86.154862,750.670461,750.3549195349027
1.261171,72.01464,86.853229,751.535502,752.3394216727401
1.271171,72.027344,87.551722,752.407526,752.655341137345
1.281171,72.039759,88.250339,753.286537,753.0384031103343
1.291171,72.05211,88.949078,754.172534,753.2084055745458
1.301171,72.08889,89.648067,755.065519,755.6224673329598
1.311171,72.108703,90.347304,755.965496,756.6405934667675
1.321171,72.120755,91.046706,756.872466,756.639563415675
1.331171,72.132586,91.746243,757.786431,756.3391104831858
1.341171,72.144778,92.445906,758.707392,758.1989474824682
1.351171,72.156711,93.145692,759.63535,758.2859173014701
1.361171,72.168639,93.845594,760.570306,761.1607860906539
1.371171,72.18038,94.545607,761.512262,761.062947924617
1.381171,72.192389,95.245728,762.461219,761.6007423520814
1.391171,72.204207,95.945954,763.417177,761.4113726450197
1.401171,72.239937,96.646409,764.380139,765.106673509223
1.411171,72.258813,97.347075,765.350106,764.4529857493735
1.421171,72.271416,98.047879,766.327081,765.2475614041268
1.431171,72.283128,98.748768,767.311064,766.5863724717802
1.441171,72.295347,99.449724,768.302056,766.3136345698705
1.451171,72.307611,100.150743,769.300058,771.4224975579449
1.461171,72.319858,100.851822,770.305071,771.0260530446362
1.471171,72.331985,101.552959,771.317095,770.1652484223237
1.481171,72.344157,102.254151,772.336131,773.4081306340379
1.491171,72.356374,102.955394,773.362178,773.4589455279871
1.501171,72.391615,103.656808,774.395239,773.7641824215985
1.511171,72.410883,104.358383,775.435315,776.2326379667355
1.521171,72.423151,105.060054,776.482407,775.7056432258892
1.531171,72.435351,105.761776,777.536516,777.4838990052416
1.541171,72.447518,106.463536,778.597643,776.3068035084987
1.551171,72.459885,107.16533,779.665787,780.3596097423169
1.561171,72.47217,107.867161,780.740949,779.861370962337
1.571171,72.48443,108.569029,781.82313,782.2272850378107
1.581171,72.496291,109.270932,782.91233,784.177240650434
1.591171,72.508368,109.972872,784.008549,783.4804018933121
1.601171,72.542402,110.674979,785.111788,784.9872942276319
1.611171,72.560676,111.377253,786.222049,785.5482920693415
1.621171,72.572281,112.079635,787.339334,789.4817783162129
1.631171,72.583794,112.782089,788.463642,790.0023297494379
1.641171,72.595273,113.484603,789.594976,789.4078933822791
1.651171,72.606545,114.187178,790.733334,791.0458337319054
1.661171,72.617769,114.889816,791.878719,791.9576761503355
1.671171,72.629091,115.592521,793.031131,791.5967159660394
1.681171,72.639739,116.295293,794.19057,794.1310832901955
1.691171,72.650871,116.998136,795.357037,797.5617229156641
1.701171,72.683053,117.701152,796.530533,797.7986438073444
1.711171,72.700111,118.404365,797.711061,797.2442831273017
1.721171,72.710852,119.107711,798.898621,801.708196886473
1.731171,72.721136,119.811143,800.093215,799.067266548354
1.741171,72.73134,120.514649,801.294844,801.5218395269724
1.751171,72.741476,121.218231,802.503508,802.7131652130777
1.761171,72.751587,121.921896,803.719209,804.1330147377413
1.771171,72.761286,122.625645,804.941946,807.7651894854655
1.781171,72.771084,123.329481,806.171722,804.4336234412829
1.791171,72.780767,124.033405,807.408537,806.9359069276076
1.801171,72.810885,124.737528,808.652391,808.4143362584244
1.811171,72.826881,125.441846,809.903288,810.8048895138877
1.821171,72.836197,126.146302,811.161229,808.6720466855297
1.831171,72.845597,126.850861,812.426214,811.7667127708947
1.841171,72.854536,127.555509,813.698246,813.7035567451472
1.851171,72.863854,128.260246,814.977325,814.3626557770611
1.861171,72.872992,128.965075,816.263451,815.370994259286
1.871171,72.881966,129.669994,817.556626,816.0986606446081
1.881171,72.890959,130.375004,818.856851,818.9154833628994
1.891171,72.899814,131.080104,820.164127,818.289481667038
1.901171,72.92875,131.785384,821.478454,822.3825056197032
1.911171,72.943935,132.490867,822.799835,819.8017887005101
1.921171,72.953062,133.196489,824.128272,823.3778905853682
1.931171,72.961829,133.902202,825.463765,826.0566603628965
1.941171,72.970908,134.607991,826.806316,827.0406247966167
1.951171,72.979864,135.313854,828.155925,828.3082312288612
1.961171,72.988713,136.019794,829.512593,829.1889251416867
1.971171,72.997601,136.725809,830.876321,829.5792899621629
1.981171,73.006384,137.431899,832.24711,833.4334828613955
1.991171,73.014931,138.138075,833.62496,834.4619228829159
2.001171,73.042765,138.844443,835.009872,836.3600421045641
2.011171,73.057493,139.550998,836.401849,833.8441411415371
2.021171,73.065998,140.257681,837.800892,838.3257429168436
