Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.325303,0.0,697.0,696.2982439810153
0.005834,69.336601,0.403943,697.002357,695.3049102338704
0.011668,69.34711,0.807948,697.00707,694.683994095794
0.021668,69.365082,1.500514,697.018613,699.9004990001754
0.031668,69.383043,2.193259,697.037082,699.1400051305549
0.041668,69.400935,2.886183,697.062479,697.8293212992693
0.051668,69.418765,3.579286,697.094806,694.1692426688833
0.061668,69.43656,4.272566,697.134065,699.0245076515347
0.071668,69.454248,4.966024,697.180258,695.7572182792459
0.081668,69.471958,5.659658,697.233387,697.2093514384745
0.091668,69.489554,6.353468,697.293452,697.219958549274
0.101668,69.552121,7.047679,697.360458,697.2089745570174
0.111668,69.578151,7.742332,697.434408,697.4252888625253
0.121668,69.595697,8.437203,697.515306,697.7475985177023
0.131668,69.613143,9.132249,697.603153,696.5797811392337
0.141668,69.630587,9.827468,697.697952,697.9597440955613
0.151668,69.648028,10.522862,697.799703,697.8445535815796
0.161668,69.665345,11.218429,697.90841,697.0917077541168
0.171668,69.682667,11.91417,698.024073,698.0774857354592
0.181668,69.699928,12.610083,698.146694,697.1884919908268
0.191668,69.717126,13.306168,698.276275,698.4910558057101
0.201668,69.775467,14.002596,698.412819,697.5774617724767
0.211668,69.800546,14.699502,698.556329,698.8198970131843
0.221668,69.817672,15.396598,698.706809,700.0607991582499
0.231668,69.834771,16.093858,698.864261,700.1263027670294
0.241668,69.851812,16.791289,699.028687,698.8501828919592
0.251668,69.868802,17.48889,699.200088,696.555315980546
0.261668,69.885737,18.18666,699.378466,698.8072168877985
0.271668,69.902615,18.884599,699.563822,700.1325438217247
0.281668,69.919469,19.582706,699.756158,700.1854259610836
0.291668,69.936301,20.280982,699.955477,698.2065161008587
0.301668,69.992392,20.979588,700.161779,701.750485952173
0.311668,70.016912,21.67863,700.37507,700.3879354445174
0.321668,70.033632,22.377878,700.595353,701.6311300876978
0.331668,70.050296,23.077293,700.822629,698.8804922527712
0.341668,70.066904,23.776874,701.056899,705.1257965504202
0.351668,70.083459,24.47662,701.298167,699.8090107329982
0.361668,70.10006,25.176532,701.546433,703.3784503058287
0.371668,70.116504,25.876609,701.801698,702.8753106507061
0.381668,70.132995,26.57685,702.063966,702.7213276547236
0.391668,70.14943,27.277256,702.333236,702.2850282638004
0.401668,70.203307,27.978012,702.609513,701.8615900188277
0.411668,70.227242,28.679158,702.892798,701.1199254495128
0.421668,70.243564,29.380504,703.183097,704.0787385090584
0.431668,70.259866,30.082013,703.480409,701.2869811711412
0.441668,70.276046,30.783684,703.784738,704.9883180899637
0.451668,70.292169,31.485517,704.096084,703.7207590750901
0.461668,70.30834,32.187511,704.414449,703.4564470300339
0.471668,70.324457,32.889666,704.739835,705.9849431371773
0.481668,70.340418,33.591981,705.072243,702.9506144187014
0.491668,70.356426,34.294456,705.411675,703.9811124546902
0.501668,70.408321,34.99727,705.758134,707.5455796271381
0.511668,70.431706,35.700459,706.111622,706.3106333542806
0.521668,70.4476,36.403845,706.472144,707.36699399938
0.531668,70.463406,37.107389,706.8397,709.1159012047699
0.541668,70.47926,37.811091,707.214293,705.9051514094148
0.551668,70.494953,38.514951,707.595923,707.7198905944847
0.561668,70.510695,39.218967,707.984592,706.8415845775089
0.571668,70.526383,39.923141,708.380303,708.8711459478035
0.581668,70.541984,40.627471,708.783056,708.1306348987675
0.591668,70.557565,41.331956,709.192853,708.0453888371023
0.601668,70.607471,42.036769,709.609697,711.4906234175804
0.603144,70.613943,42.14079,709.671791,710.4010626594669
0.606012,70.621832,42.343021,709.79324,710.8542584370014
0.60888,70.626611,42.545265,709.915268,708.4763591960324
0.614617,70.635516,42.949779,710.160486,709.8127486421628
0.620353,70.644353,43.354344,710.408024,713.1436167428797
0.626089,70.65331,43.75896,710.657883,710.5785710036795
0.636089,70.668758,44.464428,711.098999,712.6078176089727
0.646089,70.684124,45.170048,711.547172,710.6574119012431
0.656089,70.699487,45.875818,712.002401,713.5585758454309
0.666089,70.714804,46.581736,712.464689,714.2219079169273
0.676089,70.729963,47.2878,712.934036,713.6829839243591
0.686089,70.74499,47.994007,713.410445,713.0358304040838
0.696089,70.760273,48.700355,713.893917,712.3718577084292
0.706089,70.814978,49.407008,714.384453,713.6951895060407
0.716089,70.830584,50.114031,714.882059,714.3707874437969
0.726089,70.845819,50.821194,715.386735,715.45609564059
0.736089,70.860748,51.52849,715.898483,717.7188004579089
