Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.334821,0.0,697.0,697.5490225370952
0.005837,69.346134,0.403777,697.002357,697.4601464070552
0.011673,69.356658,0.807615,697.00707,698.0803013413862
0.021673,69.374649,1.49961,697.018607,693.5861637241887
0.031673,69.392627,2.191785,697.037064,698.840832939956
0.041673,69.41056,2.884139,697.062443,698.7313556282045
0.051673,69.42842,3.576672,697.094747,696.5824782889765
0.061673,69.446247,4.269382,697.133977,698.9313436948427
0.071673,69.463969,4.96227,697.180136,699.0309904607903
0.081673,69.481714,5.655335,697.233224,697.4445519748288
0.091673,69.499342,6.348576,697.293243,698.9413529857803
0.101673,69.561927,7.042217,697.360197,699.7246681792329
0.111673,69.587954,7.7363,697.43409,697.6726511574306
0.121673,69.605524,8.430601,697.514924,694.5416245390802
0.131673,69.622995,9.125076,697.602703,695.5242260266153
0.141673,69.640465,9.819726,697.697427,698.3513737247846
0.151673,69.657912,10.51455,697.799098,695.3759819728189
0.161673,69.67525,11.209548,697.907719,699.1744796903698
0.171673,69.692595,11.904718,698.02329,698.4289517647065
0.181673,69.709877,12.600061,698.145814,700.4472771075849
0.191673,69.727098,13.295577,698.275292,698.0967641336781
0.201673,69.785478,13.991435,698.411727,699.9346009511416
0.211673,69.810552,14.687771,698.555122,698.9612118675623
0.221673,69.827698,15.384297,698.705483,699.5341548588005
0.231673,69.844819,16.080987,698.862809,697.4790948351974
0.241673,69.86188,16.777848,699.027103,695.4704959944847
0.251673,69.878887,17.474878,699.198367,699.8666866712139
0.261673,69.895842,18.172078,699.376601,700.700804235861
0.271673,69.912741,18.869447,699.561809,697.6736445166018
0.281673,69.929615,19.566985,699.753991,700.2612270596816
0.291673,69.946468,20.26469,699.953149,699.940187404795
0.301673,70.002602,20.962727,700.159286,700.7453824780256
0.311673,70.027119,21.661199,700.372406,702.2046639865636
0.321673,70.04386,22.359877,700.592511,699.5472301444696
0.331673,70.060545,23.058721,700.819604,701.5573780439157
0.341673,70.077175,23.757732,701.053686,702.0822034240379
0.351673,70.093749,24.456908,701.294759,698.3903171397745
0.361673,70.110372,25.15625,701.542825,701.7209538143187
0.371673,70.126838,25.855757,701.797885,701.642647721023
0.381673,70.143351,26.555428,702.059941,701.5673334494655
0.391673,70.159809,27.255264,702.328995,700.892945473169
0.401673,70.213731,27.955451,702.605048,699.3845372064254
0.411673,70.237665,28.656026,702.888106,703.8312374314158
0.421673,70.25401,29.356802,703.17817,702.2421361056031
0.431673,70.270336,30.057742,703.475242,702.13196956701
0.441673,70.286539,30.758843,703.779325,703.3887626458188
0.451673,70.302687,31.460106,704.09042,705.295661871144
0.461673,70.318882,32.16153,704.408528,705.359671875565
0.471673,70.335024,32.863115,704.733652,704.9154524659505
0.481673,70.351009,33.564861,705.065791,705.1574952450883
0.491673,70.367043,34.266766,705.40495,705.7515921061523
0.501673,70.418986,34.96901,705.751128,706.5525060122601
0.511673,70.442376,35.671631,706.104332,705.2389504956753
0.521673,70.458296,36.374447,706.464562,708.5988307126635
0.531673,70.474128,37.077421,706.831821,704.6942230329855
0.541673,70.490009,37.780554,707.206111,707.9576948446513
0.551673,70.505732,38.483845,707.587433,708.7056035983089
0.561673,70.521502,39.187292,707.975789,708.3201460645042
0.571673,70.537219,39.890897,708.37118,710.1239080070358
0.581673,70.552849,40.594658,708.773608,709.3945005646731
0.591673,70.568459,41.298575,709.183074,710.409339356702
