Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.337756,0.0,697.0,697.5533238550369
0.005837,69.349062,0.403727,697.002357,695.4905998540405
0.011675,69.359579,0.807515,697.00707,696.7961745492238
0.021675,69.377555,1.499338,697.018605,697.2785736058963
0.031675,69.395519,2.191341,697.037058,696.2649570218365
0.041675,69.413438,2.883523,697.062432,700.5540768837596
0.051675,69.431288,3.575883,697.094729,696.0192754883831
0.061675,69.4491,4.268421,697.133951,694.6921752729994
0.071675,69.466805,4.961136,697.180099,696.4551347674904
0.081675,69.484534,5.654027,697.233175,699.7154027565923
0.091675,69.502144,6.347095,697.29318,698.3200085262897
0.101675,69.564722,7.040563,697.360118,697.528393903348
0.111675,69.590724,7.734472,697.433994,697.1459089308654
0.121675,69.608278,8.428599,697.514809,695.9100678978805
0.131675,69.625731,9.1229,697.602566,695.9658079572051
0.141675,69.643185,9.817375,697.697268,698.1334269374024
0.151675,69.660619,10.512025,697.798915,694.8090865076476
0.161675,69.677941,11.206847,697.907509,697.9640284915931
0.171675,69.695269,11.901843,698.023053,696.3941790063499
0.181675,69.712536,12.597011,698.145547,700.8916189735324
0.191675,69.72974,13.29235,698.274994,699.6041050514652
0.201675,69.788114,13.988033,698.411395,696.8814762323653
0.211675,69.813165,14.684193,698.554756,696.8025874332602
0.221675,69.830297,15.380543,698.70508,699.4155153905883
0.231675,69.847402,16.077056,698.862367,700.9920612058813
0.241675,69.864448,16.77374,699.026621,699.5847530529082
0.251675,69.88144,17.470594,699.197843,699.7107850130678
0.261675,69.898382,18.167617,699.376034,700.5752462241193
0.271675,69.915265,18.864809,699.561196,698.853637206052
0.281675,69.932125,19.562169,699.753331,699.0809744441713
0.291675,69.948963,20.259697,699.95244,698.6048029715386
0.301675,70.005091,20.957556,700.158526,698.9773373783822
0.311675,70.029586,21.65585,700.371593,700.8452818054136
0.321675,70.046313,22.354349,700.591644,702.2946283947815
0.331675,70.062984,23.053015,700.818681,700.2476200988227
0.341675,70.0796,23.751847,701.052705,699.2462246450333
0.351675,70.096161,24.450844,701.293719,701.6245308604713
0.361675,70.11277,25.150007,701.541723,700.5037027268862
0.371675,70.129222,25.849334,701.79672,703.3700946500489
0.381675,70.145721,26.548826,702.05871,703.5960671933964
0.391675,70.162166,27.248482,702.327697,701.6792319667111
0.401675,70.216082,27.94849,702.603682,704.3230198740812
0.411675,70.239996,28.648885,702.886669,703.6557417787957
0.421675,70.256327,29.349481,703.17666,703.8139074976358
0.431675,70.272641,30.050239,703.473659,704.5554115553085
0.441675,70.288831,30.75116,703.777666,704.8239167263234
0.451675,70.304966,31.452242,704.088683,706.9879369045806
0.461675,70.321149,32.153485,704.406712,708.5586180023156
0.471675,70.337278,32.854889,704.731754,703.3438731884145
0.481675,70.353251,33.556453,705.06381,704.9389986987444
0.491675,70.369273,34.258177,705.402883,704.7915155967773
0.501675,70.421211,34.96024,705.748975,705.124452284279
0.511675,70.444583,35.662678,706.10209,706.7629833179589
0.521675,70.460491,36.365312,706.46223,705.9190077632602
0.531675,70.476313,37.068104,706.829397,707.7112364101233
0.541675,70.492183,37.771055,707.203593,703.8594938067725
0.551675,70.507895,38.474163,707.584819,707.7171577006845
0.561675,70.523655,39.177427,707.973077,709.7447695356997
0.571675,70.539361,39.880849,708.368368,707.0208180580731
0.581675,70.554982,40.584427,708.770695,709.0161186688811
0.591675,70.570583,41.288161,709.180058,709.5961214660174
0.601675,70.620537,41.992221,709.59646,710.2682875477575
0.603089,70.626808,42.091859,709.655934,713.3135126496043
0.606491,70.638006,42.331315,709.79992,709.8773946926253
0.609892,70.643628,42.570791,709.94472,712.1063122567085
0.616695,70.654139,43.049778,710.235949,708.3003358463781
0.623498,70.664901,43.528837,710.530437,711.410357366763
0.6303,70.675529,44.007969,710.828184,709.5388519702001
0.6403,70.690659,44.712413,711.271786,711.9345051964195
0.6503,70.705984,45.417008,711.722433,711.7929443235013
0.6603,70.721516,46.121753,712.180127,713.2771016944778
0.6703,70.736713,46.82665,712.644868,711.8473177429387
0.6803,70.752053,47.531695,713.11666,714.0394831613204
0.6903,70.767159,48.236888,713.595503,712.8191264939528
0.7003,70.808624,48.942336,714.081399,714.175905337275
0.7103,70.837642,49.648162,714.574351,712.5218778528183
0.7203,70.852783,50.354192,715.074363,714.8497742392975
0.7303,70.867625,51.060363,715.581436,714.497408159271
0.7403,70.882667,51.766676,716.095571,716.754500569073
0.7503,70.897682,52.47313,716.61677,716.9663426739904
0.7603,70.912563,53.179723,717.145034,715.5815377572927
0.7703,70.927601,53.886455,717.680365,718.3398674375225
0.7803,70.942305,54.593324,718.222764,715.8699877484263
0.7903,70.957193,55.300327,718.772232,719.0854446949139
0.8003,70.997053,56.00759,719.328772,718.8789839327893
0.8103,71.025318,56.715179,719.892385,720.7285546082805
0.8203,71.040288,57.422967,720.463076,722.9571890289002
0.8303,71.054787,58.130886,721.040845,722.1722654954664
0.8403,71.069232,58.838931,721.625695,723.0951498030893
0.8503,71.083887,59.547102,722.217625,723.985076757402
0.8603,71.098582,60.2554,722.816637,722.7725609805178
0.8703,71.113108,60.963821,723.422733,723.0024642690556
0.8803,71.127642,61.672364,724.035914,725.436289277326
0.8903,71.142216,62.381028,724.656181,725.1290626719411
0.9003,71.180867,63.089912,725.283536,726.275186385355
0.9103,71.207956,63.799126,725.917981,727.7836317033758
0.9203,71.222586,64.50852,726.559519,726.2920125100574
0.9303,71.236952,65.218018,727.208151,725.3336475601074
0.9403,71.251043,65.927626,727.863879,725.9211988128195
