Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.321098,0.0,697.0,698.3533708575299
0.005833,69.332405,0.404011,697.002357,696.381608677718
0.011666,69.342922,0.808083,697.00707,694.291473620534
0.021666,69.360906,1.500881,697.018615,696.288079189756
0.031666,69.378871,2.193859,697.037089,699.1697666400197
0.041666,69.39678,2.887015,697.062493,695.3981302948159
0.051666,69.414627,3.58035,697.09483,697.8871120265145
0.061666,69.432441,4.273864,697.134101,697.2280615319272
0.071666,69.450151,4.967554,697.180308,695.3001618565075
0.081666,69.467886,5.661422,697.233453,695.8393360448878
0.091666,69.485528,6.355467,697.293538,698.7076569089671
0.101666,69.548116,7.049912,697.360565,695.9801754446956
0.111666,69.57419,7.7448,697.434538,696.8944622195093
0.121666,69.591771,8.439906,697.515462,695.4985204534827
0.131666,69.609252,9.135187,697.603337,696.3693927988529
0.141666,69.626734,9.830643,697.698166,697.9525407789308
0.151666,69.644212,10.526274,697.799951,699.3536027320546
0.161666,69.661568,11.222078,697.908693,697.1123464526953
0.171666,69.678931,11.918056,698.024393,698.2275519789907
0.181666,69.696233,12.614207,698.147055,696.2753187244012
0.191666,69.713474,13.310531,698.276678,699.1700931582386
0.201666,69.771843,14.007198,698.413267,698.7178371707481
0.211666,69.796977,14.704344,698.556824,698.1845772761972
0.221666,69.814147,15.40168,698.707354,698.7876042211958
0.231666,69.831292,16.099181,698.864858,700.128259127055
0.241666,69.848379,16.796853,699.029338,696.5852600801242
0.251666,69.865413,17.494696,699.200796,698.9283557812573
0.261666,69.882397,18.192708,699.379233,698.9165340303086
0.271666,69.899324,18.89089,699.564651,699.5627001274933
0.281666,69.916228,19.589241,699.757051,700.9353994027498
0.291666,69.93311,20.28776,699.956436,700.8008381281439
0.301666,69.989241,20.986612,700.162808,697.7035818476515
0.311666,70.013824,21.685899,700.37617,699.7698221797074
0.321666,70.030598,22.385393,700.596527,701.4634479485627
0.331666,70.047316,23.085054,700.823879,701.4961252033565
