Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.401815,0.0,697.0,697.6773990130349
0.005854,69.413177,0.402573,697.002357,697.8534973995557
0.011708,69.423744,0.805207,697.00707,701.5099106696481
0.021708,69.44176,1.49308,697.018562,696.823769919764
0.031708,69.459754,2.181133,697.036933,700.3034227585288
0.041708,69.477692,2.869363,697.062185,698.2061376106567
0.051708,69.495572,3.557771,697.094321,698.7846524483839
0.061708,69.513417,4.246355,697.133342,698.8482274441039
0.071708,69.531164,4.935116,697.179249,697.2366373229365
0.081708,69.548937,5.624053,697.232045,698.9192324487256
0.091708,69.566602,6.313165,697.291731,699.5013299548403
0.101708,69.629449,7.002677,697.35831,698.0533423580271
0.111708,69.655318,7.692627,697.431787,698.0001424813146
0.121708,69.672928,8.382793,697.512164,699.6672780387565
0.131708,69.690443,9.073133,697.599443,697.7450736250096
0.141708,69.707963,9.763647,697.693627,697.0661653279452
0.151708,69.725457,10.454334,697.794717,699.2348930221957
0.161708,69.742839,11.145194,697.902715,697.1053989310178
0.171708,69.760232,11.836226,698.017622,696.5638710662985
0.181708,69.777565,12.52743,698.13944,697.1791912795832
0.191708,69.794837,13.218806,698.268171,697.7849051553851
0.201708,69.853452,13.910523,698.403818,698.2155091062057
0.211708,69.878391,14.602716,698.546384,699.5332447854036
0.221708,69.895595,15.295096,698.695872,701.4587854930472
0.231708,69.91277,15.987641,698.852286,698.4888071579924
0.241708,69.929887,16.680355,699.015626,698.6149601425838
0.251708,69.946946,17.373239,699.185894,700.9558776550393
0.261708,69.963959,18.066291,699.363092,701.9378376786254
0.271708,69.980915,18.759511,699.547221,700.46872960837
0.281708,69.997845,19.4529,699.738283,697.9810002286805
0.291708,70.01476,20.146456,699.936279,695.3199029894524
0.301708,70.071126,20.840375,700.141214,700.1762521062666
0.311708,70.09553,21.534694,700.353089,702.7311970971731
0.321708,70.112333,22.229217,700.571909,700.5942561048768
0.331708,70.129081,22.923907,700.797674,698.2510099534378
0.341708,70.145775,23.618762,701.030387,697.7798375782419
0.351708,70.162413,24.313782,701.27005,701.7237566105266
0.361708,70.179101,25.008968,701.516664,700.8722603564576
0.371708,70.195633,25.704318,701.77023,702.7478435898588
0.381708,70.212213,26.399831,702.030751,701.0010689403136
0.391708,70.228739,27.095509,702.298227,699.6736343825495
0.401708,70.282898,27.791537,702.572662,705.5635320070995
0.411708,70.306735,28.487952,702.85406,704.5726114271104
