Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.311522,0.0,697.0,696.7183742887215
0.005831,69.322818,0.404193,697.002357,697.0164499458325
0.011661,69.333326,0.808447,697.00707,696.1562097488703
0.021661,69.351307,1.501869,697.018622,695.0560026890224
0.031661,69.369278,2.195472,697.037109,696.1963165508732
0.041661,69.387204,2.889253,697.062532,696.9524230535113
0.051661,69.405066,3.583213,697.094895,695.8245156238802
0.061661,69.422891,4.277352,697.134197,695.627412646569
0.071661,69.440611,4.971669,697.180443,697.0341323140601
0.081661,69.458354,5.666163,697.233632,696.7827014478354
0.091661,69.475981,6.360834,697.293767,695.6499842371583
0.101661,69.53849,7.055905,697.36085,697.7528256739015
0.111661,69.564585,7.75142,697.434887,697.4760938257571
0.121661,69.582157,8.447152,697.51588,697.2396801214397
0.131661,69.599629,9.14306,697.603831,698.3815668697529
0.141661,69.6171,9.839143,697.698742,698.0741973543024
0.151661,69.634549,10.5354,697.800615,695.2613031705987
0.161661,69.651893,11.231832,697.909451,697.2532247160666
0.171661,69.669242,11.928437,698.025252,699.9953756625865
0.181661,69.68653,12.625214,698.14802,695.7509070822157
0.191661,69.703757,13.322165,698.277757,697.3348636778205
0.201661,69.762079,14.019459,698.414465,698.3316257897617
0.211661,69.787227,14.717232,698.558148,696.9160377698454
0.221661,69.804381,15.415196,698.70881,699.996127879953
0.231661,69.821512,16.113325,698.866453,702.4338008881543
0.241661,69.838584,16.811624,699.031077,699.7288951094242
0.251661,69.855601,17.510094,699.202686,698.2105468028835
0.261661,69.87257,18.208734,699.38128,698.2636289986114
0.271661,69.889481,18.907544,699.566862,698.1080812293675
0.281661,69.906371,19.606522,699.759432,699.6038520698827
0.291661,69.923237,20.305669,699.958993,699.6581709061946
0.301661,69.979327,21.005148,700.165547,698.4319118896643
0.311661,70.00392,21.70509,700.379097,702.5286111412389
0.321661,70.020678,22.405218,700.599649,700.1463122197054
0.331661,70.037381,23.105508,700.827202,702.409520346087
0.341661,70.054029,23.805964,701.06176,702.4727155090385
0.351661,70.070623,24.506586,701.303322,703.8433581951526
