Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.316176,0.0,697.0,697.2947141086809
0.005832,69.327477,0.404105,697.002357,698.6215816730555
0.011664,69.33799,0.808272,697.00707,698.1280394529468
0.021664,69.355974,1.501394,697.018619,695.799351095095
0.031664,69.373948,2.194696,697.037099,695.3476859771246
0.041664,69.39186,2.888177,697.062514,695.0934987585415
0.051664,69.409707,3.581837,697.094864,696.4999816672772
0.061664,69.427522,4.275675,697.134151,696.1041211016856
0.071664,69.44523,4.969691,697.180378,698.7969894080262
0.081664,69.462962,5.663883,697.233546,695.8159453829181
0.091664,69.480575,6.358253,697.293657,698.7944985383518
0.101664,69.543121,7.053022,697.360713,700.2097135262079
0.111664,69.569196,7.748235,697.434719,697.4498918930991
0.121664,69.586761,8.443666,697.515679,697.2745766282578
0.131664,69.604225,9.139272,697.603593,695.5950712630963
0.141664,69.621687,9.835053,697.698465,697.6920694271279
0.151664,69.639137,10.531007,697.800295,699.3599068847728
0.161664,69.656472,11.227136,697.909086,698.3579182259276
0.171664,69.673812,11.923438,698.024839,699.985949189627
0.181664,69.691089,12.619913,698.147556,697.8211134493527
0.191664,69.708305,13.316561,698.277238,696.8493096227254
0.201664,69.766633,14.013552,698.413888,698.3635746778782
0.211664,69.791754,14.711021,698.557511,700.9696470020042
0.221664,69.808896,15.408681,698.708109,697.9178120077505
0.231664,69.826012,16.106506,698.865685,697.9033846598735
0.241664,69.843069,16.804501,699.03024,698.4411453852529
0.251664,69.860073,17.502666,699.201776,698.647639435518
0.261664,69.877025,18.201001,699.380294,700.5958299523506
0.271664,69.893919,18.899506,699.565796,702.3663909098044
0.281664,69.910791,19.598179,699.758285,699.1009947397487
0.291664,69.927638,20.29702,699.957761,699.5984001857178
0.301664,69.983721,20.996194,700.164226,701.5855202890567
0.311664,70.00828,21.695803,700.377686,700.2285874981038
0.321664,70.025017,22.395618,700.598143,700.3369293663291
0.331664,70.041698,23.0956,700.8256,702.7864527519229
0.341664,70.058322,23.795749,701.060056,700.1428711786041
0.351664,70.074892,24.496064,701.301515,703.8651509123423
0.361664,70.09151,25.196544,701.549978,702.3667489033439
0.371664,70.10797,25.89719,701.805447,697.7631493755424
0.381664,70.124477,26.598001,702.067923,702.5858164826623
0.391664,70.140929,27.298976,702.337408,705.3129515674586
0.401664,70.1948,28.000303,702.613904,700.4083514595363
0.411664,70.218773,28.702019,702.897416,702.5365605705211
0.421664,70.235113,29.403936,703.187946,703.0856400132888
0.431664,70.251431,30.106017,703.485495,702.0159414615748
0.441664,70.267627,30.80826,703.790067,703.0567123744775
0.451664,70.283768,31.510664,704.101661,705.5138690534162
0.461664,70.299955,32.21323,704.420281,705.1468316550804
0.471664,70.316088,32.915958,704.745927,707.2223857172507
0.481664,70.332066,33.618846,705.078601,706.2997648152569
0.491664,70.348091,34.321894,705.418305,707.5556560311804
0.501664,70.399982,35.025282,705.76504,705.198717450378
0.511664,70.423405,35.729045,706.118812,707.04203722138
0.521664,70.439316,36.433006,706.479622,705.3792651266812
0.531664,70.455139,37.137125,706.847473,705.0932867387072
0.541664,70.47101,37.841402,707.222366,709.572810206801
0.551664,70.486722,38.545837,707.604302,709.9222425839359
0.561664,70.502481,39.25043,707.993283,708.8228307633484
0.571664,70.518186,39.95518,708.389311,710.404617646216
0.581664,70.533804,40.660086,708.792388,709.4272040296485
0.591664,70.549402,41.365148,709.202514,709.0697467715273
0.601664,70.599307,42.070538,709.619692,708.1834012428835
0.603182,70.605926,42.177656,709.683636,712.0531759978652
0.606055,70.615718,42.380379,709.8054,709.6191305958463
0.608928,70.620732,42.583117,709.927746,709.2305899752287
0.614674,70.62989,42.988618,710.173603,709.989348917662
0.62042,70.638699,43.39417,710.421791,709.921207878007
0.626167,70.647514,43.799774,710.672309,709.7456089632349
0.636167,70.662879,44.505756,711.113836,710.6327493063965
0.646167,70.678196,45.211894,711.562424,709.6936725630204
0.656167,70.693534,45.918188,712.018074,712.589246240427
0.666167,70.708738,46.624639,712.480788,711.7727731025946
0.676167,70.723754,47.331246,712.950568,711.8176458507457
0.686167,70.73878,48.03801,713.427414,714.6493768633885
0.696167,70.753637,48.74493,713.911329,713.1702523875207
0.704779,70.805485,49.354044,714.333757,712.0897594855899
0.713391,70.81938,49.963449,714.761433,713.4280874443565
0.722003,70.832261,50.572975,715.194358,714.7351026205595
0.732003,70.846895,51.280863,715.703627,715.5375667214604
0.742003,70.861525,51.988909,716.219976,714.4083050541363
0.752003,70.876232,52.697114,716.743406,716.4797630018901
0.762003,70.890828,53.405479,717.273919,715.2921640296194
0.772003,70.905385,54.114003,717.811516,717.7956995382848
0.782003,70.919492,54.822684,718.3562,718.2937450465254
0.792003,70.934138,55.531525,718.907971,720.0780290833488
0.802003,70.981281,56.240689,719.466832,718.2236843507827
0.812003,71.001129,56.950204,720.032786,718.2185023396565
0.822003,71.015299,57.659905,720.605837,721.11882313777
0.832003,71.029487,58.369764,721.185985,720.8790246975022
0.842003,71.043757,59.079782,721.773233,721.9353688764053
0.852003,71.057761,59.789956,722.367581,724.1692342950282
0.862003,71.071537,60.500286,722.969033,724.4468571369067
0.872003,71.085557,61.21077,723.577588,722.4305816642509
0.882003,71.099673,61.921409,724.193248,722.648302626121
0.892003,71.11358,62.632204,724.816016,727.3656451349167
0.902003,71.15892,63.343282,725.445894,726.5981539946998
0.912003,71.178209,64.054745,726.082883,726.6912958269882
0.922003,71.192104,64.766368,726.726989,723.4327724367374
0.932003,71.205815,65.478137,727.378211,727.3348265070314
0.942003,71.219488,66.190052,728.036552,727.8963499372211
0.952003,71.233249,66.902114,728.702013,727.7246872039293
0.962003,71.247184,67.614321,729.374595,729.2560528968601
0.972003,71.26073,68.326673,730.0543,730.6896732726069
0.982003,71.274456,69.039166,730.741129,728.6507879708558
0.992003,71.288065,69.751798,731.435083,733.4954667259705
1.002003,71.332264,70.464683,732.136166,732.9535464630171
1.012003,71.351261,71.177966,732.844379,732.7436037999665
1.022003,71.364878,71.891378,733.559725,733.6679650712682
1.032003,71.366104,72.604859,734.282206,735.3063978163531
1.042003,71.392067,73.318439,735.011823,733.2808168574687
1.052003,71.405806,74.032242,735.748576,735.2313004207368
1.062003,71.419543,74.746162,736.492468,737.171261311247
1.072003,71.433151,75.460208,737.2435,738.5531437253529
1.082003,71.446842,76.174378,738.001672,739.5292898066444
1.092003,71.460314,76.888669,738.766987,739.4606102267244
1.102003,71.503327,77.603202,739.539447,736.9699629279311
1.112003,71.521877,78.31807,740.319053,739.7695210547697
1.122003,71.535525,79.033063,741.105808,740.6987936501265
1.132003,71.54911,79.748168,741.899714,742.5980824143755
1.142003,71.562929,80.463387,742.700772,744.7052467653264
1.152003,71.576224,81.17872,743.508982,742.5533820392941
1.162003,71.58988,81.894162,744.324347,742.8664361126276
1.172003,71.603505,82.609717,745.146866,743.039383205622
1.181769,71.616429,83.308586,745.956992,747.6419955945922
1.191534,71.629739,84.007559,746.773944,746.2202187829496
1.2013,71.668743,84.706762,747.597722,747.6899259962414
1.2113,71.689501,85.423043,748.448371,746.5994549063523
1.2213,71.702914,86.139469,749.306183,748.8594208739612
1.2313,71.716219,86.855996,750.17116,751.1068876016852
1.2413,71.7292,87.57263,751.043303,751.8909555606368
1.2513,71.742417,88.289369,751.922613,753.4502176573803
1.2613,71.755362,89.006216,752.809091,749.6108182685755
1.2713,71.768422,89.723169,753.702738,755.0858797617296
