Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.315389,0.0,697.0,697.5019623760564
0.005832,69.326684,0.404119,697.002357,697.2023173196063
0.011663,69.33719,0.8083,697.00707,697.1431629418156
0.021663,69.355165,1.50147,697.018619,697.1653200729605
0.031663,69.373128,2.19482,697.037101,696.7852736178415
0.041663,69.391025,2.888348,697.062517,697.2210944969734
0.051663,69.40886,3.582056,697.094869,697.2825808680176
0.061663,69.42666,4.275941,697.134159,696.836383122905
0.071663,69.444353,4.970004,697.180388,697.7080459350641
0.081663,69.462069,5.664244,697.23356,697.4680629957775
0.091663,69.479667,6.35866,697.293674,697.3296143709125
0.101663,69.542211,7.053477,697.360735,696.8250896102701
0.111663,69.568274,7.748737,697.434746,697.4116187749479
0.121663,69.585827,8.444214,697.515711,697.3377977585593
0.131663,69.603278,9.139867,697.603631,697.81790741951
0.141663,69.620728,9.835694,697.698509,697.90137789957
0.151663,69.638173,10.531696,697.800346,697.5685298886334
0.161663,69.655496,11.227871,697.909144,697.8139287845718
0.171663,69.672825,11.924219,698.024904,697.5202182554327
0.181663,69.690092,12.62074,698.147629,698.4486359134668
0.191663,69.707296,13.317434,698.27732,698.3920950561708
0.201663,69.765616,14.014471,698.413979,698.2948681450723
0.211663,69.790729,14.711987,698.557611,698.8964888609406
0.221663,69.80786,15.409692,698.708219,698.5988025925141
0.231663,69.824966,16.107563,698.865805,698.6873595804809
0.241663,69.842014,16.805604,699.030371,699.2306909608201
0.251663,69.85901,17.503815,699.201918,698.4855760065794
0.261663,69.875953,18.202196,699.380448,699.7284452876313
0.271663,69.892838,18.900746,699.565963,699.5785599903355
0.281663,69.9097,19.599464,699.758463,699.8168508724727
0.291663,69.926538,20.298351,699.957952,700.2409517521633
0.301663,69.982612,20.99757,700.164432,700.0072452372087
0.311663,70.007165,21.697224,700.377906,700.5930690799038
0.321663,70.023893,22.397085,700.598377,700.825939316961
0.331663,70.040564,23.097112,700.825848,701.5391452696613
0.341663,70.05718,23.797306,701.06032,701.2528834879936
0.351663,70.073743,24.497666,701.301795,700.6474349833879
0.361663,70.090352,25.198191,701.550274,701.3520783561264
0.371663,70.106805,25.898882,701.80576,701.4922449863418
0.381663,70.123304,26.599738,702.068253,702.0310929829637
0.391663,70.139748,27.300758,702.337755,702.6275266434358
0.401663,70.193609,28.002129,702.61427,702.7181451387389
0.411663,70.217576,28.70389,702.8978,703.3436428673512
0.421663,70.233908,29.405852,703.188349,702.7329524810214
0.431663,70.250218,30.107977,703.485918,703.7249601444382
0.441663,70.266407,30.810264,703.790509,703.4893326063284
0.451663,70.282539,31.512713,704.102124,704.0352452453202
0.461663,70.298719,32.215323,704.420764,704.6359123803007
0.471663,70.314845,32.918095,704.746431,704.9507907348082
0.481663,70.330815,33.621028,705.079127,705.262563630398
0.491663,70.346833,34.32412,705.418853,705.7605585242183
0.501663,70.398714,35.027551,705.765611,705.9828549370898
0.511663,70.422131,35.731359,706.119405,706.4169793171692
0.521663,70.438035,36.435364,706.480239,706.3077858287795
0.531663,70.45385,37.139527,706.848113,706.8755705111201
0.541663,70.469714,37.843848,707.22303,707.7669536087678
0.551663,70.485418,38.548327,707.604991,707.6421051165628
0.561663,70.501169,39.252963,707.993998,707.6011339386281
0.571663,70.516868,39.957757,708.390051,708.265130807592
0.581663,70.532478,40.662707,708.793154,709.0413101283183
0.591663,70.548068,41.367812,709.203306,708.984084033659
0.601663,70.597964,42.073246,709.620511,709.5165253354671
0.603186,70.604597,42.180704,709.684659,709.8276960943188
0.605966,70.611727,42.376899,709.802446,709.4157214605475
0.608745,70.61649,42.573106,709.920778,710.05246353954
0.614304,70.625049,42.965546,710.158534,710.0060486954254
0.619863,70.633907,43.358034,710.398471,710.3908625996154
0.625422,70.642271,43.75057,710.640589,710.8118178196612
0.635422,70.657821,44.456815,711.081626,710.9794288248718
0.645422,70.673377,45.163215,711.529726,711.6523298376075
0.655422,70.688587,45.869767,711.984891,712.1959081828444
0.665422,70.703852,46.576467,712.447122,712.562394604025
0.675422,70.71923,47.283316,712.916421,712.8975803045003
0.685422,70.734108,47.990312,713.392789,713.3028054999858
0.695422,70.749473,48.697452,713.876228,713.5954190599653
0.705422,70.803731,49.4049,714.366739,714.9126234117181
0.715422,70.819591,50.112754,714.864327,714.6865195513315
