Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.444127,0.0,697.0,696.6326057824893
0.005865,69.455457,0.401815,697.002357,697.0756857333128
0.01173,69.465989,0.80369,697.00707,696.3754558019195
0.02173,69.483912,1.488975,697.018534,697.1521239065135
0.03173,69.501805,2.174437,697.036851,697.1019767704865
0.04173,69.519635,2.860075,697.062023,696.90713652798
0.05173,69.537397,3.545888,697.094053,696.8985267256485
0.06173,69.555112,4.231876,697.132942,696.9982619252712
0.07173,69.572721,4.918038,697.178692,697.1555261454286
0.08173,69.590381,5.604375,697.231304,697.0275045131038
0.09173,69.607982,6.290885,697.29078,696.7750460038278
0.10173,69.670841,6.977792,697.357123,696.8864918744122
0.11173,69.696461,7.665136,697.430338,697.1918298585629
0.12173,69.71394,8.352692,697.510427,697.7345725848477
0.13173,69.731323,9.04042,697.597393,697.7818003315739
0.14173,69.748747,9.728319,697.691236,697.6895495243137
0.15173,69.766137,10.416391,697.79196,697.8047477592895
0.16173,69.78339,11.104633,697.899565,697.4770788855903
0.17173,69.800655,11.793045,698.014053,698.203365775085
0.18173,69.817856,12.481628,698.135427,698.1223657740779
0.19173,69.835012,13.170379,698.263687,698.3644154370355
0.20173,69.893632,13.859505,698.398836,698.0329780893518
0.21173,69.918321,14.549041,698.540879,698.9042983424284
0.22173,69.935394,15.238784,698.689818,698.765493870165
0.23173,69.952433,15.928694,698.845655,699.310203614722
0.24173,69.969422,16.618773,699.008393,698.5497794276051
0.25173,69.986355,17.309019,699.178032,699.0483868211563
0.26173,70.00323,17.999431,699.354574,699.6849308409295
0.27173,70.020046,18.69001,699.538021,699.9791313384351
0.28173,70.036832,19.380754,699.728375,699.4926880181829
0.29173,70.05361,20.071664,699.925637,700.2822939757767
0.30173,70.109947,20.762935,700.12981,700.011947720084
0.31173,70.134095,21.454602,700.340898,699.967515363091
0.32173,70.150749,22.146471,700.558903,700.6237350999273
0.33173,70.167347,22.838503,700.783828,700.414541815407
0.34173,70.183889,23.530699,701.015674,701.2937279378773
0.35173,70.200376,24.223059,701.254443,701.7979382685053
0.36173,70.216907,24.91558,701.500136,701.6812264725007
