Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.350724,0.0,697.0,697.2582774546734
0.005841,69.362047,0.403494,697.002357,696.6811418673908
0.011681,69.37258,0.807049,697.00707,697.1581937537045
0.021681,69.390575,1.498075,697.018596,697.3506533519605
0.031681,69.408557,2.18928,697.037033,696.6637101832803
0.041681,69.426493,2.880664,697.062383,696.3853334162175
0.051681,69.444358,3.572226,697.094647,697.3689779192292
0.061681,69.462188,4.263965,697.133828,697.3156537689684
0.071681,69.479914,4.955882,697.179927,696.807860290838
0.081681,69.497663,5.647976,697.232946,697.3248674403088
0.091681,69.515296,6.340246,697.292888,696.6798249343548
0.101681,69.577926,7.032915,697.359753,697.2654630198897
0.111681,69.603908,7.726026,697.433548,697.6833226865762
0.121681,69.62148,8.419353,697.514275,697.5981871570413
0.131681,69.638952,9.112856,697.601936,697.617989901807
0.141681,69.656424,9.806532,697.696533,697.3584895845041
0.151681,69.673871,10.500382,697.798068,697.7864140525586
0.161681,69.691209,11.194405,697.906541,698.1104752257851
0.171681,69.708553,11.888601,698.021956,698.160190210892
0.181681,69.725835,12.582969,698.144314,698.2703834185702
0.191681,69.743055,13.27751,698.273617,698.4777519089796
0.201681,69.801477,13.972392,698.409866,698.7925998168519
0.211681,69.826506,14.667753,698.553066,698.7929520486036
0.221681,69.843652,15.363302,698.703221,698.8984673795303
0.231681,69.860771,16.059015,698.860333,698.9760559352032
0.241681,69.87783,16.754898,699.024402,699.0852493975923
0.251681,69.894833,17.450951,699.195432,699.2316226394428
0.261681,69.911786,18.147173,699.373422,699.1958424789161
0.271681,69.928681,18.843564,699.558376,699.9993195132355
0.281681,69.945552,19.540123,699.750294,700.3792590565838
0.291681,69.962401,20.23685,699.949179,699.8751477704612
0.301681,70.018572,20.933907,700.155033,700.5727401234933
0.311681,70.043043,21.631426,700.367859,700.1615956915809
0.321681,70.05978,22.329129,700.587662,700.7094327301484
0.331681,70.07646,23.026993,700.814442,700.9533151039262
0.341681,70.093084,23.725022,701.048202,701.2084373458415
0.351681,70.109653,24.423217,701.288943,701.5658429338611
0.361681,70.12627,25.121577,701.536667,701.7176825766995
0.371681,70.14273,25.820102,701.791376,701.4090303152432
0.381681,70.159236,26.51879,702.05307,702.0574753543028
0.391681,70.175687,27.217643,702.321752,702.0351195654963
0.401681,70.229642,27.916847,702.597425,702.677937559765
0.411681,70.253529,28.616438,702.880091,702.9127738474846
0.421681,70.269866,29.31623,703.169754,703.2805273468086
0.431681,70.286185,30.016184,703.466417,703.3345613026199
0.441681,70.30238,30.7163,703.770079,703.1818473874573
0.451681,70.31852,31.416577,704.080743,703.9430312973358
0.461681,70.334706,32.117015,704.398411,704.1692508562528
0.471681,70.350838,32.817614,704.723084,704.4601670391453
0.481681,70.366815,33.518373,705.054764,705.5487012248167
0.491681,70.382839,34.219292,705.393453,705.7029382462952
0.501681,70.434809,34.920549,705.739152,706.0354894067096
