Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.34361,0.0,697.0,696.4235657019747
0.005839,69.354915,0.403621,697.002357,696.5848786205443
0.011678,69.365429,0.807302,697.00707,697.114391146751
0.021678,69.383397,1.498761,697.018601,696.9289695217686
0.031678,69.401353,2.1904,697.037047,696.4144071627119
0.041678,69.419254,2.882216,697.06241,697.4176391613476
0.051678,69.437083,3.574211,697.094692,696.9801835069876
0.061678,69.454875,4.266384,697.133895,696.8091017337381
0.071678,69.47256,4.958733,697.18002,697.31616841176
0.081678,69.490265,5.651259,697.23307,697.3344401200802
0.091678,69.507852,6.34396,697.293046,697.2534235595319
0.101678,69.570458,7.037061,697.359951,697.5230605086864
0.111678,69.596426,7.730604,697.43379,698.1331539608326
0.121678,69.613962,8.424363,697.514565,697.527142004692
0.131678,69.631397,9.118297,697.602278,697.4831257772222
0.141678,69.648832,9.812404,697.696931,697.9833895466361
0.151678,69.66626,10.506686,697.798527,697.8918008268943
0.161678,69.683563,11.20114,697.907066,698.2163475491676
0.171678,69.700873,11.895767,698.022551,698.0955561084209
0.181678,69.71812,12.590566,698.144982,698.1503706734096
0.191678,69.735304,13.285536,698.274363,698.7902482796269
0.201678,69.793681,13.980849,698.410694,698.300890919745
0.211678,69.818695,14.676639,698.553981,698.1911463092615
0.221678,69.835806,15.372619,698.704227,699.1751129117265
0.231678,69.852889,16.068762,698.861434,698.9980492389539
0.241678,69.869912,16.765075,699.025603,699.3911927074698
0.251678,69.886885,17.461557,699.196737,699.0323879492212
0.261678,69.903802,18.158208,699.374835,699.1869246343753
0.271678,69.92066,18.855028,699.559902,700.5386726415484
0.281678,69.937493,19.552015,699.751937,699.9043452319312
0.291678,69.954305,20.249171,699.950943,700.0769719745895
0.301678,70.010422,20.946657,700.156922,699.8006059581334
0.311678,70.034873,21.644603,700.369877,700.1592427293518
0.321678,70.05157,22.342735,700.589814,700.8727453346775
0.331678,70.06821,23.041026,700.816733,700.7451427560178
0.341678,70.084793,23.739483,701.050635,701.34227183504
0.351678,70.101323,24.438105,701.291523,701.5789555397299
0.361678,70.117897,25.136892,701.539398,701.9105562939875
0.371678,70.134314,25.835843,701.794262,701.5159143567786
0.381678,70.150776,26.534958,702.056116,702.6289576251733
0.391678,70.167183,27.234237,702.324962,703.1423709142227
0.401678,70.221074,27.933867,702.600802,702.810668482974
0.411678,70.244932,28.633884,702.883641,702.2937620260598
0.421678,70.261222,29.3341,703.173481,703.1036831473384
0.431678,70.277492,30.03448,703.470324,703.1192601809493
0.441678,70.293637,30.73502,703.774171,703.4084826302358
0.451678,70.309725,31.435721,704.085025,703.9694784326045
0.461678,70.325859,32.136583,704.402887,704.1244441564404
0.471678,70.341938,32.837606,704.727758,704.1956294808665
0.481678,70.35786,33.538788,705.05964,705.3523671084971
0.491678,70.373828,34.240128,705.398534,705.5119471324979
0.501678,70.425724,34.941808,705.744444,706.0612367108655
0.511678,70.449026,35.643861,706.097372,705.9222279576203
0.521678,70.464876,36.34611,706.457322,706.4287138431557
0.531678,70.480637,37.048517,706.824295,706.548236044429
0.541678,70.496443,37.75108,707.198293,707.7464189754402
0.551678,70.51209,38.453801,707.579318,707.792414401044
0.561678,70.527783,39.156677,707.96737,708.1774214105333
0.571678,70.543422,39.85971,708.362452,707.9901128376623
0.581678,70.558973,40.562899,708.764565,708.4647861573436
0.591678,70.574499,41.266242,709.173711,708.8882477619505
0.601678,70.62439,41.969911,709.589891,708.915906618578
0.603065,70.63056,42.0676,709.648203,709.7649737904566
0.605758,70.637979,42.257055,709.76196,710.3277348752634
0.60845,70.642791,42.446525,709.876227,709.4144656664496
0.613834,70.65137,42.825488,710.105782,710.2280835539879
0.619218,70.659605,43.204498,710.337377,710.6581312976919
0.624602,70.667709,43.583554,710.571013,710.5127448913425
0.634602,70.683339,44.287711,711.010369,711.0861649629155
0.644602,70.69833,44.992022,711.456767,711.8809893606528
0.654602,70.713615,45.696482,711.91021,712.0976550847505
0.664602,70.729171,46.401091,712.370697,711.7882837291161
0.674602,70.744328,47.105845,712.838232,712.8991813248824
0.684602,70.759745,47.810738,713.312815,713.1177079550375
0.694602,70.774849,48.515768,713.794447,713.8530120522126
0.704602,70.828741,49.221089,714.283131,714.2893282232839
0.714602,70.845253,49.926769,714.778871,714.413313357931
0.724602,70.860063,50.632577,715.281667,715.6905910643114
0.734602,70.87562,51.338504,715.791523,715.7002650792646
0.744602,70.890803,52.044547,716.308438,716.0632604294394
0.754602,70.905703,52.750698,716.832414,716.8501358232973
0.764602,70.920877,53.456953,717.363452,717.8130887929592
0.774602,70.935985,54.163306,717.901553,717.6755107110353
0.784602,70.951012,54.869752,718.446719,718.1752847346571
0.794602,70.96618,55.576286,718.998949,719.3100075694002
0.804602,71.018422,56.283056,719.558245,719.720078106443
0.814602,71.03477,56.990154,720.124611,720.1650739121183
0.824602,71.049884,57.697297,720.698048,720.8093196913808
0.834602,71.065003,58.404502,721.278557,721.0663401080212
0.844602,71.08007,59.111763,721.866139,722.0081297578575
0.854602,71.094654,59.819072,722.460793,722.2371116353178
0.864602,71.10983,60.526417,723.06252,723.2297887796827
0.874602,71.125141,61.233798,723.671321,723.5603297220657
0.884602,71.140245,61.941205,724.287196,723.9312269061936
0.894602,71.155195,62.648627,724.910145,725.576612262224
0.904602,71.206183,63.356234,725.54017,725.5192805334492
0.914602,71.222726,64.064025,726.177271,726.0497570860688
0.924602,71.237931,64.771812,726.82145,727.0910097653247
0.934602,71.253197,65.479579,727.472707,727.6814401279619
0.944602,71.268418,66.187316,728.131041,727.3843468798543
0.954602,71.283925,66.895015,728.796453,728.4524608476722
0.964602,71.299343,67.602664,729.468942,728.8172836051237
0.974602,71.314747,68.310251,730.148506,729.8956645420062
0.984602,71.330292,69.017765,730.835146,730.405926833916
0.994602,71.345952,69.725196,731.528861,731.8737969559057
1.004602,71.396196,70.432675,732.229651,732.1206880512029
1.014602,71.413275,71.14028,732.937515,733.1654318677472
1.024602,71.429038,71.847745,733.652455,733.8534381931452
1.034602,71.445407,72.555079,734.37447,734.2479748989643
1.044602,71.461726,73.262272,735.103557,735.143171305891
1.054602,71.477898,73.969309,735.839715,735.4728462534177
1.064602,71.494274,74.676176,736.582942,736.1132081733372
1.074602,71.511087,75.38286,737.333237,737.4345904198823
1.084602,71.528058,76.089351,738.090599,738.113266546663
1.094602,71.54494,76.795634,738.855024,738.3891872454803
1.104602,71.595603,77.501877,739.626512,739.5451032181293
1.114602,71.614464,78.207999,740.405061,740.4211009758545
1.124602,71.632477,78.913897,741.190671,740.7386400942056
1.134602,71.650672,79.619512,741.983338,741.8686081754087
1.144602,71.669494,80.324814,742.78306,742.5588577695561
1.154602,71.688074,81.029792,743.589833,743.443924028707
1.164602,71.707124,81.734443,744.403654,744.6587797649432
1.174602,71.72646,82.438759,745.224521,745.6028466433459
