Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.552462,0.0,697.0,697.0141902430229
0.005894,69.563875,0.399876,697.002357,696.9731740180994
0.011787,69.574487,0.799813,697.00707,696.7704826332764
0.021787,69.592478,1.478501,697.018462,696.8894710074145
0.031787,69.610445,2.157364,697.036641,696.9292264103373
0.041787,69.628366,2.836403,697.06161,697.5965816751111
0.051787,69.64622,3.515616,697.09337,697.752001125659
0.061787,69.664024,4.195002,697.131923,696.8720096516588
0.071787,69.681733,4.874562,697.177271,697.5502451126243
0.081787,69.699465,5.554295,697.229415,697.2067586421745
0.091787,69.71709,6.2342,697.288358,697.2888498467732
0.101787,69.780305,6.9145,697.354101,697.8901663391347
0.111787,69.805673,7.595231,697.42665,697.5376385777026
0.121787,69.823217,8.276172,697.506007,697.4832161841106
0.131787,69.840673,8.957283,697.592174,697.6343197171122
0.141787,69.858139,9.638565,697.685154,698.0047068550545
0.151787,69.875575,10.320017,697.784947,697.9883671654507
0.161787,69.892887,11.001638,697.891555,697.9728469499448
0.171787,69.910217,11.683429,698.00498,698.6006613943763
0.181787,69.927485,12.365388,698.125224,697.9305053427628
0.191787,69.944691,13.047515,698.252289,698.324367366296
0.201787,70.003671,13.72998,698.386176,698.5583574047482
0.211787,70.02812,14.412913,698.52689,698.6091931882553
0.221787,70.045265,15.096028,698.674434,698.7252338898544
0.231787,70.062372,15.779303,698.828811,698.6367831261805
0.241787,70.07942,16.462745,698.990021,698.9485387935193
0.251787,70.096415,17.146353,699.158067,698.512665094059
0.261787,70.113359,17.830127,699.332949,699.540947470402
0.271787,70.130246,18.514066,699.51467,699.4098726964116
0.281787,70.147097,19.198169,699.703231,699.5756765038628
0.291787,70.16395,19.882436,699.898634,699.5747490528771
0.301787,70.22064,20.56703,700.100881,700.0641525253749
0.311787,70.24458,21.252049,700.309976,700.4313540019476
0.321787,70.261311,21.937267,700.525923,700.3855830697294
0.331787,70.277987,22.622648,700.748722,700.105679087673
0.341787,70.294608,23.308191,700.978377,700.8649233019655
0.351787,70.311174,23.993895,701.214887,701.3001244919374
0.361787,70.327789,24.679762,701.458255,701.9302078617729
0.371787,70.344248,25.36579,701.708483,701.8583421767863
0.381787,70.360754,26.051979,701.965572,702.4127226612952
0.391787,70.377206,26.738328,702.229524,702.2551770208306
0.401787,70.431668,27.425023,702.50034,702.5317575333888
0.411787,70.455053,28.112098,702.778026,702.7953014974729
0.421787,70.471382,28.799367,703.062583,702.7572284991361
0.431787,70.487717,29.486795,703.354014,703.0868501903661
0.441787,70.503918,30.174381,703.65232,704.0075885526011
0.451787,70.520065,30.862126,703.957502,703.6325086744147
0.461787,70.536259,31.550028,704.269563,704.6823704411551
0.471787,70.552401,32.238087,704.588504,704.4063243531492
0.481787,70.568388,32.926304,704.914326,704.6380097516078
0.491787,70.584424,33.614676,705.247031,705.4115956072701
0.501787,70.636882,34.303383,705.586621,705.7871446179769
0.511787,70.659778,34.992457,705.9331,705.9532742675145
0.521787,70.675692,35.681721,706.286471,706.3049294729741
0.531787,70.691531,36.371139,706.646735,706.4800140192086
0.541787,70.707421,37.060712,707.013895,707.32808598906
0.551787,70.723153,37.750439,707.38795,707.1126394233553
0.561787,70.738934,38.44032,707.768904,707.8989017695635
0.571787,70.754663,39.130354,708.156757,707.9049666548646
0.581787,70.770319,39.820542,708.551512,708.2645456714345
0.591787,70.785945,40.510882,708.953169,708.8873995858792
0.601787,70.836397,41.201544,709.361731,709.3783415682391
0.602165,70.838315,41.22763,709.377292,709.4834529619826
0.606383,70.884546,41.517093,709.552435,709.4406133188081
0.610602,70.891742,41.806586,709.728799,709.4383655984041
0.619039,70.904709,42.385625,710.083969,709.7347787818665
0.627476,70.917709,42.964772,710.444026,710.4442402571676
0.635913,70.930903,43.544029,710.808969,710.5228865582209
0.645913,70.946252,44.230729,711.247843,711.4611690756665
0.655913,70.96141,44.917581,711.693584,711.3063139518769
0.665913,70.976612,45.604587,712.146195,711.7072449948002
0.675262,70.990816,46.246969,712.575528,712.3208725140803
0.68461,71.004887,46.889486,713.010867,713.2850254470914
0.693958,71.018933,47.532138,713.452213,713.596914217311
0.703029,71.069406,48.156011,713.886205,713.8184560417367
0.7121,71.086131,48.780189,714.325857,714.5225071225616
0.721171,71.099889,49.404511,714.771172,714.6916410137161
0.731171,71.114943,50.092927,715.26866,714.928428337149
0.741171,71.129388,50.7815,715.773032,715.3705564319107
0.751171,71.144419,51.47023,716.28429,716.2262031246381
0.761171,71.159064,52.159118,716.802437,716.8956218202336
0.771171,71.173638,52.848165,717.327474,717.7280098686598
0.781171,71.188151,53.537369,717.859401,717.5954539795558
0.791171,71.202937,54.226732,718.398221,718.5996043859628
0.801171,71.247331,54.916377,718.943937,719.0632442856867
0.811171,71.27025,55.606411,719.49655,719.2124110798741
0.821171,71.284635,56.296634,720.056065,720.2246019681444
0.831171,71.299082,56.98701,720.622484,720.7082143525957
0.841171,71.313275,57.677546,721.195806,721.0992070392587
0.851171,71.327568,58.36824,721.776035,722.1844896824514
0.861171,71.341754,59.059095,722.363172,722.2141059997934
0.871171,71.356158,59.75011,722.957217,722.6067271172514
0.881171,71.370198,60.441285,723.558174,723.7731707681207
0.891171,71.384316,61.132621,724.166044,723.9995932671027
0.901171,71.427101,61.82427,724.780828,725.2648289446978
0.911171,71.449148,62.516219,725.40253,725.4327884716221
0.921171,71.46305,63.208389,726.031153,726.4512788408366
0.931171,71.477041,63.900733,726.666698,726.459736717752
0.941171,71.490664,64.593235,727.309168,726.9197131411346
0.951171,71.504493,65.285898,727.958564,728.2135230154099
0.961171,71.518187,65.978726,728.614887,728.5740956437168
