Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.316176,0.0,697.0,697.0178778149937
0.005832,69.327477,0.404105,697.002357,697.6326251485684
0.011664,69.33799,0.808272,697.00707,696.6668669107418
0.021664,69.355974,1.501394,697.018619,696.9059124176092
0.031664,69.373948,2.194696,697.037099,696.8915310934035
0.041664,69.39186,2.888177,697.062514,697.306484953678
0.051664,69.409707,3.581837,697.094864,697.0351431400235
0.061664,69.427522,4.275675,697.134151,697.3549364507877
0.071664,69.44523,4.969691,697.180378,697.0876273546834
0.081664,69.462962,5.663883,697.233546,697.1359282768606
0.091664,69.480575,6.358253,697.293657,697.3589564663368
0.101664,69.543121,7.053022,697.360713,697.0789721276698
0.111664,69.569196,7.748235,697.434719,697.5949647505817
0.121664,69.586761,8.443666,697.515679,697.4102340414464
0.131664,69.604225,9.139272,697.603593,697.7493481800316
0.141664,69.621687,9.835053,697.698465,697.9600647158625
0.151664,69.639137,10.531007,697.800295,697.7351970243864
0.161664,69.656472,11.227136,697.909086,698.0011814524405
0.171664,69.673812,11.923438,698.024839,697.8409121570423
0.181664,69.691089,12.619913,698.147556,698.2695455070816
0.191664,69.708305,13.316561,698.277238,698.2408404241773
0.201664,69.766633,14.013552,698.413888,698.5057141339588
0.211664,69.791754,14.711021,698.557511,698.4090178396492
0.221664,69.808896,15.408681,698.708109,698.8492354907282
0.231664,69.826012,16.106506,698.865685,698.9132057157681
0.241664,69.843069,16.804501,699.03024,699.18394555471
0.251664,69.860073,17.502666,699.201776,699.1463196362948
0.261664,69.877025,18.201001,699.380294,699.7790716077255
0.271664,69.893919,18.899506,699.565796,699.5445225740024
0.281664,69.910791,19.598179,699.758285,699.733860249234
0.291664,69.927638,20.29702,699.957761,699.8735236443558
0.301664,69.983721,20.996194,700.164226,700.1859886254194
0.311664,70.00828,21.695803,700.377686,700.2547619116423
0.321664,70.025017,22.395618,700.598143,701.004699424381
0.331664,70.041698,23.0956,700.8256,701.3593936422527
0.341664,70.058322,23.795749,701.060056,700.9472069901105
0.351664,70.074892,24.496064,701.301515,701.3303298109471
0.361664,70.09151,25.196544,701.549978,700.8346299707239
0.371664,70.10797,25.89719,701.805447,701.985176822437
0.381664,70.124477,26.598001,702.067923,702.0863319885457
0.391664,70.140929,27.298976,702.337408,702.2136584566275
0.401664,70.1948,28.000303,702.613904,702.2556102757334
0.411664,70.218773,28.702019,702.897416,703.0432472414124
0.421664,70.235113,29.403936,703.187946,703.1024099089146
0.431664,70.251431,30.106017,703.485495,703.4899390425663
0.441664,70.267627,30.80826,703.790067,703.6980096597091
0.451664,70.283768,31.510664,704.101661,704.0077276892105
0.461664,70.299955,32.21323,704.420281,704.1291172353378
0.471664,70.316088,32.915958,704.745927,705.0306800898721
0.481664,70.332066,33.618846,705.078601,705.0269583753172
0.491664,70.348091,34.321894,705.418305,705.5207329075544
0.501664,70.399982,35.025282,705.76504,705.5204122781364
0.511664,70.423405,35.729045,706.118812,706.2525848306411
0.521664,70.439316,36.433006,706.479622,706.2857590293513
0.531664,70.455139,37.137125,706.847473,706.9291618731459
0.541664,70.47101,37.841402,707.222366,707.0768527652948
0.551664,70.486722,38.545837,707.604302,707.4757774628711
0.561664,70.502481,39.25043,707.993283,707.9252959520494
0.571664,70.518186,39.95518,708.389311,708.6444814787482
0.581664,70.533804,40.660086,708.792388,708.717374341092
0.591664,70.549402,41.365148,709.202514,709.8704509764873
0.601664,70.599307,42.070538,709.619692,709.516892925664
0.603182,70.605926,42.177656,709.683636,709.6668146631457
0.606055,70.615718,42.380379,709.8054,709.3320926916648
0.608928,70.620732,42.583117,709.927746,710.3997418185178
0.614674,70.62989,42.988618,710.173603,709.939895736737
0.62042,70.638699,43.39417,710.421791,710.7203706201894
0.626167,70.647514,43.799774,710.672309,710.4296018446519
0.636167,70.662879,44.505756,711.113836,711.1897874586327
0.646167,70.678196,45.211894,711.562424,711.6455076542622
0.656167,70.693534,45.918188,712.018074,711.8769136851319
0.666167,70.708738,46.624639,712.480788,712.3665635408951
0.676167,70.723754,47.331246,712.950568,713.2801812163548
0.686167,70.73878,48.03801,713.427414,712.9746822540491
0.696167,70.753637,48.74493,713.911329,714.2804307262824
0.704779,70.805485,49.354044,714.333757,714.7734139839635
0.713391,70.81938,49.963449,714.761433,714.6179257646663
0.722003,70.832261,50.572975,715.194358,715.1835747330251
0.732003,70.846895,51.280863,715.703627,715.2966921062392
0.742003,70.861525,51.988909,716.219976,716.6195968500909
0.752003,70.876232,52.697114,716.743406,717.2677265119876
0.762003,70.890828,53.405479,717.273919,717.3374430091025
0.772003,70.905385,54.114003,717.811516,717.8554317828693
0.782003,70.919492,54.822684,718.3562,717.9120865373976
0.792003,70.934138,55.531525,718.907971,719.106627302911
0.802003,70.981281,56.240689,719.466832,719.3708375700693
0.812003,71.001129,56.950204,720.032786,720.110982212915
0.822003,71.015299,57.659905,720.605837,720.9973107673077
0.832003,71.029487,58.369764,721.185985,721.4729797257621
0.842003,71.043757,59.079782,721.773233,721.8088577529584
0.852003,71.057761,59.789956,722.367581,722.6285222750133
0.862003,71.071537,60.500286,722.969033,722.9886507267696
0.872003,71.085557,61.21077,723.577588,723.5733300001165
0.882003,71.099673,61.921409,724.193248,724.4469780436763
0.892003,71.11358,62.632204,724.816016,724.7007792580033
0.902003,71.15892,63.343282,725.445894,725.310429784285
0.912003,71.178209,64.054745,726.082883,726.139442503875
0.922003,71.192104,64.766368,726.726989,726.3893387877843
0.932003,71.205815,65.478137,727.378211,726.952992924063
0.942003,71.219488,66.190052,728.036552,728.3237749044736
0.952003,71.233249,66.902114,728.702013,728.3465270718924
0.962003,71.247184,67.614321,729.374595,729.4329296251274
0.972003,71.26073,68.326673,730.0543,730.0606823386089
0.982003,71.274456,69.039166,730.741129,730.7142840748305
0.992003,71.288065,69.751798,731.435083,731.7960990608628
1.002003,71.332264,70.464683,732.136166,731.9476746780775
1.012003,71.351261,71.177966,732.844379,732.532165933347
1.022003,71.364878,71.891378,733.559725,733.2889953007586
1.032003,71.366104,72.604859,734.282206,734.2421975289592
1.042003,71.392067,73.318439,735.011823,735.0941853076757
1.052003,71.405806,74.032242,735.748576,735.6834115633868
