Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.312113,0.0,697.0,697.2974136308341
0.005831,69.32341,0.40418,697.002357,696.7813929581092
0.011662,69.333918,0.808422,697.00707,697.260505077078
0.021662,69.351897,1.501801,697.018622,697.0837811133011
0.031662,69.369864,2.195359,697.037107,696.823441931943
0.041662,69.387782,2.889097,697.06253,697.0106679119739
0.051662,69.405627,3.583013,697.09489,696.9150931204732
0.061662,69.42344,4.277108,697.134191,697.6914189078908
0.071662,69.441144,4.971381,697.180433,697.015130615214
0.081662,69.458871,5.66583,697.233619,696.7085551438522
0.091662,69.476479,6.360457,697.293751,697.2615350324849
0.101662,69.538994,7.055484,697.36083,697.4533020693912
0.111662,69.565071,7.750953,697.434863,696.8627174390808
0.121662,69.582626,8.446641,697.515851,697.2462022141254
0.131662,69.60008,9.142504,697.603796,697.2002674924776
0.141662,69.617531,9.838542,697.698702,697.8989960294282
0.151662,69.634969,10.534754,697.800568,697.7351850793422
0.161662,69.652291,11.23114,697.909397,698.2131422555647
0.171662,69.669619,11.927698,698.025192,698.1675083371538
0.181662,69.686884,12.62443,698.147952,697.8879471233346
0.191662,69.704087,13.321335,698.277681,698.3654223030836
0.201662,69.76239,14.018582,698.41438,698.4597070552815
0.211662,69.787509,14.716309,698.558054,698.4594768817003
0.221662,69.804636,15.414225,698.708707,698.6867481328045
0.231662,69.821738,16.112306,698.866339,698.7937129976782
0.241662,69.838781,16.810558,699.030954,699.2789825001886
0.251662,69.855771,17.50898,699.202551,698.8371732959943
0.261662,69.872707,18.207572,699.381134,699.2151322268536
0.271662,69.889587,18.906333,699.566704,699.4960757367228
0.281662,69.906442,19.605262,699.759261,699.6863601157717
0.291662,69.923274,20.30436,699.958809,699.7884444143594
0.301662,69.979331,21.003789,700.16535,699.6633260742062
0.311662,70.003885,21.703655,700.378887,701.0924398149108
0.321662,70.020605,22.403726,700.599424,700.8675471943093
0.331662,70.037269,23.103965,700.826962,700.9355237281285
0.341662,70.053877,23.80437,701.061504,700.9885642942999
0.351662,70.070431,24.50494,701.303051,701.2253392103088
0.361662,70.087032,25.205677,701.551604,701.5280520826287
0.371662,70.103475,25.906578,701.807165,701.8596374840242
