Time (s),acceleration Magnitude (m/s²),Vz (m/s),Z (m),z
0.0,69.333063,0.0,697.0,697.2034385532484
0.005836,69.344366,0.40381,697.002357,696.9072680425435
0.011672,69.35488,0.807682,697.00707,697.2426682727663
0.021672,69.372854,1.499791,697.018608,697.5739148219207
0.031672,69.390817,2.19208,697.037067,696.8041052422211
0.041672,69.408733,2.884548,697.06245,697.3860726671827
0.051672,69.426577,3.577194,697.094759,697.2256022948569
0.061672,69.444383,4.270018,697.133995,697.7412157289821
0.071672,69.46208,4.963019,697.18016,697.4289836069703
0.081672,69.479798,5.656197,697.233256,697.250295515562
0.091672,69.497396,6.349551,697.293285,696.7867185874512
0.101672,69.559957,7.043305,697.360249,697.2310757092705
0.111672,69.585961,7.737501,697.434153,697.3568275056631
0.121672,69.603501,8.431914,697.515,697.681810510494
0.131672,69.620939,9.126502,697.602793,698.0022050662596
0.141672,69.638376,9.821263,697.697531,698.066059075004
0.151672,69.655799,10.516199,697.799219,697.8522903693358
0.161672,69.673102,11.211308,697.907856,697.6051066706673
0.171672,69.690411,11.906589,698.023446,698.009222900023
0.181672,69.707656,12.602043,698.145989,697.615686789255
0.191672,69.724838,13.297668,698.275487,698.3225559373284
0.201672,69.783179,13.993637,698.411944,698.4656256673757
0.211672,69.808218,14.690083,698.555362,698.5325071200593
0.221672,69.825322,15.386718,698.705746,698.7620939024298
0.231672,69.842398,16.083517,698.863097,698.7891848826378
0.241672,69.859413,16.780486,699.027417,699.0645194190789
0.251672,69.876376,17.477625,699.198707,698.5066740207527
0.261672,69.893282,18.174932,699.37697,699.260423267467
0.271672,69.91013,18.872408,699.562207,699.623547122414
0.281672,69.926951,19.570052,699.754419,699.4983977779733
0.291672,69.943747,20.267864,699.953609,700.0883846778469
0.301672,69.999822,20.966007,700.159778,700.4427431720818
0.311672,70.024284,21.66461,700.37293,700.2661621082501
0.321672,70.040963,22.363399,700.59307,700.2893714837134
0.331672,70.057583,23.062348,700.820199,701.093131027559
0.341672,70.074145,23.761462,701.054318,701.0770849587553
0.351672,70.090652,24.460741,701.295429,701.19295697961
0.361672,70.107202,25.160185,701.543533,701.6946391280125
0.371672,70.123593,25.859793,701.798633,701.8836374106935
0.381672,70.140027,26.559565,702.06073,701.8800649510791
0.391672,70.156404,27.259501,702.329825,702.5839114878519
0.401672,70.210237,27.959787,702.605922,702.7616540155148
0.411672,70.234088,28.66046,702.889023,702.6036689213029
0.421672,70.250343,29.361334,703.179132,702.9765348711044
0.431672,70.266574,30.06237,703.476251,703.5418402285289
0.441672,70.282679,30.763567,703.78038,703.7344809233693
0.451672,70.298725,31.464924,704.091523,703.8653157243323
0.461672,70.314815,32.166442,704.40968,703.9370120853904
0.471672,70.330848,32.86812,704.734852,704.3402617966162
0.481672,70.34672,33.569957,705.067043,705.264336254538
0.491672,70.362635,34.271953,705.406252,705.6995752123004
0.501672,70.414452,34.974287,705.752484,705.8605148002966
0.511672,70.437721,35.676995,706.10574,705.6319630222162
0.521672,70.453511,36.379898,706.466024,706.4126646876002
0.531672,70.469209,37.082958,706.833339,707.1599104417583
0.541672,70.484948,37.786175,707.207684,707.0982846098458
0.551672,70.500525,38.489549,707.589063,707.0474784943655
0.561672,70.516147,39.193078,707.977476,708.4111970181215
0.571672,70.531793,39.896763,708.372925,708.2416557384882
0.581672,70.547381,40.600603,708.775412,708.5931287637499
0.591672,70.562944,41.3046,709.184938,709.1039301178514
0.601672,70.612854,42.008923,709.601506,709.8030359570529
